word,spell,type,meaning
ข. ฉันพูดอะไรไป ก็เป็นเรื่องของฉันเอง,chanR phuutF aL raiM bpaiM gaawF bpenM reuuangF khaawngR chanR aehngM,example sentence,B. Whatever I said is my own business.
ข. ฉันลืมโทรศัพท์ไว้ที่บ้านค่ะ คุณมีอะไรหรือเปล่าคะ,chanR leuumM tho:hM raH sapL waiH theeF baanF khaF khoonM meeM aL raiM reuuR bplaaoL khaH,example sentence,I forgot my phone at home; Is there anything you want me for?
ข. ชอบครับ,chaawpF khrapH,example sentence,"B. Yes, I do."
[ข.] ชั้นบนมีห้องนอนสามห้องห้องน้ำหนึ่งห้องชั้นล่างมีห้องรับแขก ห้องครัวห้องอาหารกับห้องน้ำอีกห้องหนึ่ง แล้วก็หลังบ้านมีเรือนคนใช้กับห้องเก็บของอยู่ต่างหาก,chanH bohnM meeM haawngF naawnM saamR haawngF haawngF naamH neungL haawngF chanH laangF meeM haawngF rapH khaaekL haawngF khruaaM haawngF aaM haanR gapL haawngF naamH eekL haawngF neungL laaeoH gaawF langR baanF meeM reuuanM khohnM chaiH gapL haawngF gepL khaawngR yuuL dtaangL haakL,example sentence,"[b.] ""Upstairs there are three bedrooms and one bath.
Downstairs there is a kitchen, living room, dining room, and another bathroom. And, at the back of the house there are separate servant quarters and storage space."
ข. เช่นเครื่องครัวสำหรับเจ้าสาวเครื่องใช้ไฟฟ้า หรือของสวย ๆ สำหรับแต่งบ้าน,chenF khreuuangF khruaaM samR rapL jaoF saaoR khreuuangF chaiH faiM faaH reuuR khaawngR suayR suayR samR rapL dtaengL baanF,example sentence,"Kitchen utensils for the bride, electric appliances, or pretty things to decorate the house with."
ข. ใช่ ก็ว่าจะลองดู เผื่อได้งาน,chaiF gaawF waaF jaL laawngM duuM pheuuaL daiF ngaanM,example sentence,"Yes, that's true. I'm just going to look to see if I can find a job."
ข.ใช่คะ,chaiF khaH,example sentence,Yes.
ข. ใช้แฟล็ชช่วยเติมแสงบริเวณใบหน้า,chaiH flaetH chuayF dteermM saaengR baawM riH waehnM baiM naaF,example sentence,2. Use a flash to increase the light on [the model’s] face.
[ข.] ดิฉันจะติดต่อกะเจ้าของบ้านได้ยังไงคะ,diL chanR jaL dtitL dtaawL gaL jaoF khaawngR baanF daiF yangM ngaiM khaH,example sentence,"[b.] ""How do I get in touch with the owner?"
[ข.] ดิฉันมีบ้านสองชั้นครึ่งตึกครึ่งไม้อยู่หลังหนึ่ง เป็นบ้านแบบสมัยใหม่ ข้างนอกทาสีเขียวอ่อนข้างในสีขาว,diL chanR meeM baanF saawngR chanH khreungF dteukL khreungF maaiH yuuL langR neungL bpenM baanF baaepL saL maiR maiL khaangF naawkF thaaM seeR khiaaoR aawnL khaangF naiM seeR khaaoR,example sentence,"[b.] ""I have a two storey house, half masonry and half wood. It is a modern style house. Outside it’s light green; inside it’s white."
[ข.] ดีไหมคะ,deeM maiH khaH,example sentence,"[b.] ""O.K. ?"
[ข.] เดือนละห้าพันเชียวหรือครับ ลดบ้างได้ไหมครับ,deuuanM laH haaF phanM chiaaoM reuuR khrapH lohtH baangF daiF maiH khrapH,example sentence,"[b.] ""Five thousand baht [a month]! Could you come down some?"
[ข.] ต้องทำสัญญาเช่ากี่ปีครับ,dtawngF thamM sanR yaaM chaoF geeL bpeeM khrapH,example sentence,"[b.] ""How long a lease is required?"
ข.ตอนนี้รู้สึกเป็นไงบ้างครับ,dtaawnM neeH ruuH seukL bpenM ngaiM baangF khrapH,example sentence,How are you feeling now?
ข. แต่เมเจอร์มีหนังให้เลือกเยอะกว่านะ,dtaaeL maehM juuhrM meeM nangR haiF leuuakF yuhH gwaaL naH,example sentence,But Major has more movies to choose from.
ข. ถ้างั้นคุณกินซะเถอะ ไม่ต้องคอยฉันหรอก,thaaF nganH khoonM ginM saH thuhL maiF dtawngF khaawyM chanR raawkL,example sentence,"In that case, you go ahead and eat. No need to wait for me."
ข. ถ้างั้นคุณกินซะที ไม่ต้องคอยผมหรอก,thaaF nganH khoonM ginM saH theeM maiF dtawngF khaawyM phohmR raawkL,example sentence,In that case go ahead and eat. You don’t have to wait for me.
ข. ถือว่าฟาดเคราะห์ไป พรุ่งนี้คุณอาจจะโชคดีถูกรางวัลที่หนึ่งก็ได้นะ,theuuR waaF faatF khrawH bpaiM phroongF neeH khoonM aatL jaL cho:hkF deeM thuukL raangM wanM theeF neungL gaawF daiF naH,example sentence,Mr. B: I believe that your bad luck has run out. Tomorrow you might be lucky; you might win the top lottery prize.
ข.ทั้งปี,thangH bpeeM,example sentence,You always do that.
[ข.] ทำไมละครับ,thamM maiM laH khrapH,example sentence,[b.] Why?
ข. นั่นสิ เสียเวลา เสียเงินทองเปล่าๆ แท้ ๆ,nanF siL siiaR waehM laaM siiaR ngernM thaawngM bplaaoL bplaaoL thaaeH thaaeH,example sentence,"Yes, that’s true. What a waste of time and a real waste of money."
ข. นี่ไงจ้ะ ที่รักจ๋า อยู่บนตู้นี่เอง เห็นมั้ยจ๊ะ,neeF ngaiM jaF theeF rakH jaaR yuuL bohnM dtuuF neeF aehngM henR maiH jaH,example sentence,"Here it is, Sweetie. It’s right here on the cabinet. See it?"
ข. นี่ ใส่เสื้อฉันไปซิคะ,neeF saiL seuuaF chanR bpaiM siH khaH,example sentence,"Here. Wear my blouse, will you?"
ข. บอกว่า ไม่รู้ ก็ไม่รู้ซิโว้ย,baawkL waaF maiF ruuH gaawF maiF ruuH siH wooyH,example sentence,"When I say I don’t know, then I don’t!"
[ข.] บ้านเขาโทรศัพท์เบอร์อะไรคะ,baanF khaoR tho:hM raH sapL buuhrM aL raiM khaH,example sentence,"[b.] ""What is his home phone number?"
,,,
ข. ประมาณเที่ยงพรุ่งนี้,bpraL maanM thiiangF phroongF neeH,example sentence,About noon tomorrow.
ข. ปั๊มน้ำมันอยู่เลยสะพานไป ๒๐๐ เมตร,bpamH namH manM yuuL leeuyM saL phaanM bpaiM saawngR raawyH metH,example sentence,The petrol station is 200 meters past the bridge.
ข. ปิดเทอมที่แล้วเพิ่งไปมา จะไปอีกเหรอ,bpitL theermM theeF laaeoH pheerngF bpaiM maaM jaL bpaiM eekL ruuhrR,example sentence,"B. ""I just went there during the last school break. Do you want to go again?"
[ข.] เป็นโสดครับ,bpenM so:htL khrapH,example sentence,"[b.] ""He's single."
[ข.] เปล่า หาให้เพื่อน คุณว่าอยู่บ้านกะอยู่อพาร์ตเมนท์ ไหนจะดีกว่ากัน,bplaaoL haaR haiF pheuuanF khoonM waaF yuuL baanF gaL yuuL aL phaadF maehnM naiR jaL deeM gwaaL ganM,example sentence,"[b.] ""No. I'm looking for a friend. You think it's better to live in a house or an apartment?"
[ข.] ไปค่ะ คุณชวนใครไปด้วยหรือเปล่าคะ,bpaiM khaF khoonM chuaanM khraiM bpaiM duayF reuuR bplaaoL khaH,example sentence,"[b.] ""Yes. Did you ask anybody else to go along?"
ข. ไปมาบุญครองกันไหม,bpaiM maaM boonM khraawngM ganM maiR,example sentence,Should we go to MBK?
ข. ไปสมัครงานที่โรงงานเปิดใหม่,bpaiM saL makL ngaanM theeF ro:hngM ngaanM bpeertL maiL,example sentence,I'm going to apply for a job in a new factory.
ข. ไปสิ ลูกค้าไม่ค่อยเยอะเท่าไหร่,bpaiM siL luukF khaaH maiF khaawyF yuhH thaoF raiL,example sentence,"Yes, I did. There weren't very many customers."
ข. ผมกลับบ้านโดยเรือได้ครับ,phohmR glapL baanF dooyM reuuaM daiF khrapH,example sentence,I can get home by boat.
[ข.] ผมขอปรึกษาภรรยาผมก่อน ถ้าตกลง จะย้ายมาเดือนหน้า,phohmR khaawR bpreukL saaR phanM raH yaaM phohmR gaawnL thaaF dtohkL lohngM jaL yaaiH maaM deuuanM naaF,example sentence,"[b.] ""I’d like to talk it over with my wife first. If we take it, we’ll move in next month."
ข. ผมชอบแนวป๊อบ,phohmR chaawpF naaeoM bpaawpH,example sentence,B. I like pop [music].
[ข.] ผมไปหาบ้านเช่า,phohmR bpaiM haaR baanF chaoF,example sentence,"[b.] ""I went to look for a house to rent."
ข. ผมเพิ่งจะกินข้าวเมื่อกี้นี้เอง,phohmR pheerngF jaL ginM khaaoF meuuaF geeF neeH aehngM,example sentence,I just started eating a moment ago.
ข. ผมไม่มีเลย สักใบหนึ่ง,phohmR maiF meeM leeuyM sakL baiM neungL,example sentence,I don’t have any at all – not even one.
ข. ผมรู้สึกเสียใจไปกับคุณด้วยที่รู้ว่าคุณไม่สบาย,phohmR ruuH seukL siiaR jaiM bpaiM gapL khoonM duayF theeF ruuH waaF khoonM maiF saL baaiM,example sentence,I’m sorry to hear that you have been sick.
ข. ผมอิ่มเสียแล้วสิ,phohmR imL siiaR laaeoH siL,example sentence,I’m already full.
ข. ผู้หญิงคนนั้นหรือ เธอเต้นรำได้เก่งมากเลย,phuuF yingR khohnM nanH reuuR thuuhrM dtenF ramM daiF gengL maakF leeuyM,example sentence,You mean that girl over there? She danced pretty well.
ข. มิน่าละ เมื่อเช้าฉันถึงขนาดหนาวจัง,miH naaF laH meuuaF chaaoH chanR theungR khaL naatL naaoR jangM,example sentence,B. So that's why I was so cold this morning.
[ข.] มีค่ะ,meeM khaF,example sentence,"[b.] ""Yes, there is."
ข. มีแต่ไม่มาก แค่โคลนเข้าบ้านนิดหน่อย,meeM dtaaeL maiF maakF khaaeF khlo:hnM khaoF baanF nitH naawyL,example sentence,Not very much. We got a bit of mud in the house.
[ข.] มีอะไรบ้างครับ,meeM aL raiM baangF khrapH,example sentence,"[b.] ""What furnishings are there?"
ข.เมื่อวานนี้ ผมไม่ได้ไปไหนเลยนี่,meuuaF waanM neeH phohmR maiF daiF bpaiM naiR leeuyM neeF,example sentence,But I didn’t go anywhere at all yesterday.
ข. ไม่ครับขอบคุณ ผมเพิ่งจะกินข้าวเมื่อกี้นี้เอง อิ่มมาก,maiF khrapH khaawpL khoonM phohmR pheerngF jaL ginM khaaoF meuuaF geeF neeH aehngM imL maakF,example sentence,"No, thanks. I just finish eating a moment ago."
ข. ไม่ครับ ผมเพิ่งกินข้าวมาเมื่อกี้นี้เอง,maiF khrapH phohmR pheerngF ginM khaaoF maaM meuuaF geeF neeH aehngM,example sentence,"No, thanks. I just ate a little while ago."
ข.ไม่ได้ทำไม,maiF daiF thamM maiM,example sentence,B. [I did it] for no particular reason.
ข. ไม่ได้ทำไม แค่หมั่นไส้เท่านั้นเอง,maiF daiF thamM maiM khaaeF manL saiF thaoF nanH aehngM,example sentence,[I did it] for no reason other than hatred” or “[I did it] for no reason other than that I detest [him].
ข. ไม่ต้องชวนหรอก เขาไม่อยากไปไหนทั้งนั้น,maiF dtawngF chuaanM raawkL khaoR maiF yaakL bpaiM naiR thangH nanH,example sentence,B. We don’t even need to ask him; he doesn’t want to go anywhere at all.
ข. ไม่ต้องห่วงหรอกเมื่อวานถ้าฉันพูดอะไรไป มันก็เป็นเรื่องของตัวฉันเองคนอื่นไม่เกี่ยว,maiF dtawngF huaangL raawkL meuuaF waanM thaaF chanR phuutF aL raiM bpaiM manM gaawF bpenM reuuangF khaawngR dtuaaM chanR aehngM khohnM euunL maiF giaaoL,example sentence,"You need not worry. If I said anything yesterday, it is my own businesses. No one else needs to be involved."
ข. ไม่ทราบครับ,maiF saapF khrapH,example sentence,I don’t know.
ข. ไม่ทราบว่าใครกำลังพูดครับ ,maiF saapF waaF khraiM gamM langM phuutF khrapH,"example sentence, formal","May I know who is speaking, please"" — ""May I have your name, please?"
ข. ไม่ไปน่าเบื่อ,maiF bpaiM naaF beuuaL,example sentence,I don’t want to do. It’s too boring.
ข.ไม่มีครับทุกคนสบายดี,maiF meeM khrapH thookH khohnM saL baaiM deeM,example sentence,No [one was hurt or got sick]. Everyone is fine.
ข.ไม่มี เบื่อทุกอย่าง,maiF meeM beuuaL thookH yaangL,example sentence,Nothing. Everything bores me.
ข.ไม่มี เพราะเครื่องไฟฟ้าอะไรที่ยกได้ เรายกขึ้นชั้นสองเรียบร้อยก่อนน้ำเข้าบ้านแล้ว,maiF meeM phrawH khreuuangF faiM faaH aL raiM theeF yohkH daiF raoM yohkH kheunF chanH saawngR riiapF raawyH gaawnL naamH khaoF baanF laaeoH,example sentence,"No we didn't because we brought all our electronic stuff[, like our TV and stereo,] up to the second floor before the house flooded."
ข. ไม่รู้วะ,maiF ruuH waH,example sentence,I don’t know!
ข. ไม่เห็นครับ,maiF henR khrapH,example sentence,"No, I didn't."
ข. ไม่เห็นมีเลยนี่,maiF henR meeM leeuyM neeF,example sentence,I didn’t see it.
ข. ไม่ไหววะ ประสาทจะแดกแล้ว,maiF waiR waH bpraL saatL jaL daaekL laaeoH,"example sentence, colloquial",Not too good; I’m pretty nervous.
ข. ไม่อะไม่ค่อยสบายตอนนี้อย่าว่าแต่กินเลย แม้เดินก็ยังไม่ไหว,maiF aL maiF khaawyF saL baaiM dtaawnM neeH yaaL waaF dtaaeL ginM leeuyM maaeH deernM gaawF yangM maiF waiR,example sentence,"No (thanks). I’m not feeling very well. Not only can’t I eat, but I can’t even walk."
ข. ไม่เอาวะ อากาศร้อนตาย อยู่บ้านดีกว่า,maiF aoM waH aaM gaatL raawnH dtaaiM yuuL baanF deeM gwaaL,example sentence,"No, let’s not. It’s hot as hell. Better to stay home."
[ข.] ยังค่ะ,yangM khaF,example sentence,"[b.] ""Not yet."
ข. ยัง เดินไปอยู่,yangM deernM bpaiM yuuL,example sentence,Not yet. I’m still walking.
ข. รีบแล้ว วิ่งอยู่นี่วะ,reepF laaeoH wingF yuuL neeF waH,example sentence,"I’m hurrying. Actually, I’m running."
ข. เราก็ออกไปทานข้าวแล้วก็หาอะไรดื่มด้วยกัน,raoM gaawF aawkL bpaiM thaanM khaaoF laaeoH gaawF haaR aL raiM deuumL duayF ganM,example sentence,We went out to get a bite to eat and something to drink.
ข. เราแต่งงานเมื่อสองปีก่อน,raoM dtaengL ngaanM meuuaF saawngR bpeeM gaawnL,example sentence,We got married two years ago.
ข. เราแต่งงานสองปีมาแล้ว,raoM dtaengL ngaanM saawngR bpeeM maaM laaeoH,example sentence,We have been married for two years already.
ข. เล่มหนา ๆ เนี่ยะเหรอคะ,lemF naaR naaR niaF ruuhrR khaH,example sentence,This thick one?
ข. ไว้ค่อยคุยกันตอนนี้ผมไม่ว่าง,waiH khaawyF khuyM ganM dtaawnM neeH phohmR maiF waangF,example sentence,"We will talk later, I'm busy now."
ข. ไว้ค่อยโทร,waiH khaawyF tho:hM,example sentence,I'll call later.
,,,
ข. ไว้ค่อยล้าง,waiH khaawyF laangH,example sentence,I'll wash the car later.
[ข.] สบายมากครับ บริเวณก็กว้างขวางดี ขอโทษ คุณคิดค่าเช่ายังไงครับ,saL baaiM maakF khrapH baawM riH waehnM gaawF gwaangF khwaangR deeM khaawR tho:htF khoonM khitH khaaF chaoF yangM ngaiM khrapH,example sentence,"[b.] ""I am doing well. The compound is also nice and large. Excuse me, how much is the rent?"
ข.หกโมงเย็นครับ,hohkL mo:hngM yenM khrapH,example sentence,Six p.m.
ข. หวังว่าคงไม่เป็นอะไร ๆ มากจนเกินไปนะครับ,wangR waaF khohngM maiF bpenM aL raiM aL raiM maakF johnM geernM bpaiM naH khrapH,example sentence,I hope that it is not serious.
ข. หากเปลี่ยนแล้วสบายใจ ก็เป็นเรื่องที่ดีครับ คนเราอยู่ด้วยกำลังใจ แต่โดยหลักความเป็นจริงแล้ว การกระทำของเราน่าจะมีผลมากกว่านะครับ,haakL bpliianL laaeoH saL baaiM jaiM gaawF bpenM reuuangF theeF deeM khrapH khohnM raoM yuuL duayF gamM langM jaiM dtaaeL dooyM lakL khwaamM bpenM jingM laaeoH gaanM graL thamM khaawngR raoM naaF jaL meeM phohnR maakF gwaaL naH khrapH,example sentence,"If changing your name will make you feel better, then it would be best to do so. We are able to survive due to our positive attitudes towards life, but in reality, what we actually do and the actions we actually take are likely to have a greater effect [on our lives]."
ข. เหรอค่อยยังชั่วหน่อย โล่งอก,ruuhrR khaawyF yangM chuaaF naawyL lo:hngF ohkL,example sentence,Is that right? I’m really happy about that. I’m so relieved!
ข. ไหน มันจะเป็นอะไรไปนา,naiR manM jaL bpenM aL raiM bpaiM naaM,example sentence,Huh? What does it matter?
ข. อย่ามากวน ซิเว้ย,yaaL maaM guaanM siH weeuyH,example sentence,Don’t come bother me with it!
ข.อย่าว่าแต่คนไทยเลย แม้ฝรั่งก็ดื่มเหล้าจัด,yaaL waaF dtaaeL khohnM thaiM leeuyM maaeH faL rangL gaawF deuumL laoF jatL,example sentence,Don't limit your discussion to Thais. Foreigners also drink a lot. (Even foreigners drink a lot of liquor.).
ข.อย่าว่าแต่เธอเลย แม้ฉันก็เกลียด (ฉันเองก็เกลียด แม้แต่ฉันเองยังเกลียด),yaaL waaF dtaaeL thuuhrM leeuyM maaeH chanR gaawF gliiatL chanR aehngM gaawF gliiatL maaeH dtaaeL chanR aehngM yangM gliiatL,example sentence,It’s not just you; I also find him disgusting. (I hate him too. Even I myself hate him.)
[ข.] อยู่ไกลจากถนนใหญ่ไหมคะ,yuuL glaiM jaakL thaL nohnR yaiL maiH khaH,example sentence,"[b.] ""Is it far from the main street?"
ข. อ๋อ เขาไปร้านขายของ,aawR khaoR bpaiM raanH khaaiR khaawngR,example sentence,"Oh, right. He went to the store."
ข. อะไรของเธอ ฉันจะไปโกรธเธอเรื่องอะไร ฉันแค่ปวดหัวเท่านั้นเอง ,aL raiM khaawngR thuuhrM chanR jaL bpaiM gro:htL thuuhrM reuuangF aL raiM chanR khaaeF bpuaatL huaaR thaoF nanH aehngM,example sentence,What’s with you? What do I have to be mad at you about? I just have a headache.
ข. อะไรของเธอ ไปฟังใครพูดมา ไม่จริงซักหน่อย,aL raiM khaawngR thuuhrM bpaiM fangM khraiM phuutF maaM maiF jingM sakH naawyL,example sentence,What the hell are you talking about? Who said that? It’s not true at all.
ข. อะไรจะเหมาะเจาะขนาดนี้,aL raiM jaL mawL jawL khaL naatL neeH,example sentence,What a coincidence!
ข. อุ้ย ใช่ครับ ผมต้องรีบไปแล้วครับ,uyF chaiF khrapH phohmR dtawngF reepF bpaiM laaeoH khrapH,example sentence,"Oh, right. I need to hurry up to get in there."
ข. เฮ้ย จริงอ่ะ เห้อฉันล่ะกลุ้ม,heeuyH jingM aL huuhrF chanR laF gloomF,example sentence,Are you for real? Well.. I'm lost [about how to help him].
ข. เฮ้ยหาเรื่องแล้วไหมล่ะ นี่เมียพี่นะ พี่ไม่เคยพาสาวคนอื่นไปไหนนะ,heeuyH haaR reuuangF laaeoH maiR laF neeF miiaM pheeF naH pheeF maiF kheeuyM phaaM saaoR khohnM euunL bpaiM naiR naH,example sentence,Hey! You are giving me trouble. This is my wife! I never took another girl anywhere.
ข. เฮ้อ โล่งอก ค่อยสบายใจหน่อยค่อยยังชั่วหน่อย,huuhrH lo:hngF ohkL khaawyF saL baaiM jaiM naawyL khaawyF yangM chuaaF naawyL,example sentence,"Wow, am I relieved! I can relax now. Things are starting to improve."
ข.,phaaM saaR khaL maehnR,abbreviation,[dictionary abbreviation for] ภาษาเขมร; (Khmer)
ขก.,khaawnR gaenL,"proper noun, abbreviation",[abbreviation for ขอนแก่น ] KKN
ขงจื๊อ,khohngR jeuuH,"proper noun, person",Confucius
ขจร,khaL jaawnM,noun,"[ต้นขจร] the vine, Telosma minor"
"noun, loanword, Pali","bird, the sun, the moon; wind; rain",,
"verb, loanword, Pali","(of scent or smell) waft, give out, send forth, permeate",,
"verb, loanword, Pali",(of fame) to spread; make known,,
ขจรขจาย,khaL jaawnM khaL jaaiM,verb,"(of scent or smell) to permeate; (of fame) spread, make known"
ขจัด,khaL jatL,verb,to get rid of; remove; obviate; annihilate; eliminate; exterminate; exclude; abolish;; wipe out
ขจัดปัดเป่า,khaL jatL bpatL bpaoL,"verb, phrase",to exorcize; eliminate; get rid of
ขจาย,khaL jaaiM,"verb, Cambodian",to scatter; to spread out; to diffuse
adjective,scattered; spread out; diffused,,
ขจี,khaL jeeM,adjective,"glossy and green, dripping green, shiny green, dark green, fresh and green, green and thick verdant, verduous,"
proper noun,"Khajee [a Thai female given name] (verdant, green)",,
ขโจร,khaL jo:hnM,"particle, colloquial",[euphonious particle for ขโมย ]
ขณะ ,khaL naL,noun,"instant; moment, a short time; occasion; juncture; hour"
adverb,meanwhile; in the meantime; shortly,,
conjunction,while; when; as,,
ขณะเดียวกัน,khaL naL diaaoM ganM,"adverb, phrase",at the same time; then; in the meantime; meanwhile; at once
ขณะเดียวกันเขาก็ภาวนาว่าขอให้งานกินพื้นที่ไปกว่าครึ่งเสียก่อนที่ควายจะกำลังตก,khaL naL diaaoM ganM khaoR gaawF phaaM waH naaM waaF khaawR haiF ngaanM ginM pheuunH theeF bpaiM gwaaL khreungF siiaR gaawnL theeF khwaaiM jaL gamM langM dtohkL,example sentence,At the same time he prayed that more than half of his fields could be [plowed] before his buffalo was ready to collapse.
"ขณะเดียวกัน ชนบทและท้องนาสำหรับชนชั้นกลางก็เป็นสัญลักษณ์ของความเป็น ""ไทย"" แบบหนึ่ง",khaL naL diaaoM ganM chohnM naH bohtL laeH thaawngH naaM samR rapL chohnM chanH glaangM gaawF bpenM sanR yaH lakH khaawngR khwaamM bpenM thaiM baaepL neungL,example sentence,At the same time to members of the middle class rural and farming areas are symbols of what it means to be “Thai”.
ขณะเดียวกัน ในปี ค.ศ. 2050 โลกจะมีสัดส่วนประชากรวัยเด็กอยู่เพียงร้อยละ 20.87,khaL naL diaaoM ganM naiM bpeeM khaawM saawR lo:hkF jaL meeM satL suaanL bpraL chaaM gaawnM waiM dekL yuuL phiiangM raawyH laH,example sentence,"At the same time, in 2050 children will constitute only 20.87% of the world’s population."
ขณะเดียวกันมีความขี้เล่นในความดุ,khaL naL diaaoM ganM meeM khwaamM kheeF lenF naiM khwaamM dooL,example sentence,...while at the same time he mixed playfulness with his irascibility.
ขณะเดียวกัน เราไม่ต้องทำอะไรที่บุ่มบ่าม แต่ทำในสิ่งที่มีผลจริง ๆ,khaL naL diaaoM ganM raoM maiF dtawngF thamM aL raiM theeF boomL baamL dtaaeL thamM naiM singL theeF meeM phohnR jingM jingM,example sentence,"While at the same time we need do nothing hastily or rash, but we will take effective action."
ขณะถนนแคบ ๆด้านหน้า ยวดยานเร่งเครื่องผ่านไปแทบไม่ขาดสาย,khaL naL thaL nohnR khaaepF daanF naaF yuaatF yaanM rengF khreuuangF phaanL bpaiM thaaepF maiF khaatL saaiR,example sentence,"While along the narrow road in front [of the building] various vehicles gun their engines as they pass by, one after the other."
ขณะที่ ,khaL naL theeF,,at the moment when...; while at the same time
