word,spell,type,meaning
สกรัม,saL gramM,"verb, loanword, English","[transcription of the English word ""scrum""]; to make a combined attack; to gang up on"
สกรีน,saL greenM,verb,"[Thai transcription of foreign loanword] to screen (print on a t-shirt, e.g.)"
สกรู,saL gruuM,,[alternate spelling of ซครู]
สกรูหัวมน,saL gruuM huaaR mohnM,noun,carriage bolt
สกล ,saL gohnM,noun,the universe; all that is known
สกลนคร,saL gohnM naH khaawnM,"proper noun, geographical","Sakon Nakhon, a province in northeastern Thailand with a 1995 population of 1,057,674 (rank 16 of 76)"
สกศ.,saawR gaawM saawR,"proper noun, abbreviation",[abbreviation for คณะกรรมการสภาการศึกษา] EC
สกอ.,saawR gaawM aawM,"proper noun, abbreviation",[abbreviation for สำนักงานคณะกรรมการการอุดมศึกษา] OHEC
สกอต,sohkL ohtL,,[alternate spelling of สก็อต ]
สก็อต ,saL gawtL,"adjective, loanword, English","[Thai transcription of the foreign loanword] Scotch, Scot"
proper noun,Scott [an English male given name],,
"noun, loanword, English","[ชาวสก็อต] a Scot, a Scottish person",,
noun,[คนสก็อต] Scot; Scottish person,,
สก็อตเทป ,saL gawtL thaehpF,noun,"[Thai transcription of the foreign loanword, ""Scotch™ tape""]"
สก๊อต,saL gaawtH,,[alternate spelling of สก็อต ]
สกอตแลนด์,saL gaawtL laaenM,,[alternate spelling of สก็อตแลนด์ ]
สกอตแลนด์ยาร์ด,saL gaawtL laaenM yaadF,proper noun,Scotland Yard
สก็อตแลนด์ ,saL gawtL laaenM,"noun, proper noun, loanword, English",Scotland
สก๊อตแลนด์,saL gaawtH laaenM,"noun, proper noun, geographical, loanword, English",[Thai transcription of the foreign loanword] Scotland
สก็อตแลนด์ยาร์ด,saL gawtL laaenM yaadF,"proper noun, loanword, English",[Thai transcription of foreign loanword] Scotland Yard
สก๊อย,saL gaawyH,noun,female pillion passenger of a young motorcycle racer
สกอร์ปิโอ,saL gaawM bpiL o:hM,"proper noun, loanword, English",[Thai transcription of the foreign loanword] Scorpio
สกอร์เปียน,saL gaawM bpiianM,"noun, loanword, English",[Thai transcription of the foreign loanword] scorpion
สกัด ,saL gatL,verb,to chisel; to carve (out); to gouge
verb,to distill; extract,,
noun,a chisel,,
verb,to intercept; to block; to catch; to head off,,
noun,[การสกัด] distillation; extraction,,
สกัดกั้น,saL gatL ganF,"verb, phrase","to cut off (from); to interpose, intercept, block, obstruct"
สกัดน้ำมัน ,saL gatL namH manM,verb,to extract oil; distill
สกา,saL gaaM,noun,a Thai board game similar to backgammon or parchisi
สการ์เลตต์,saL gaaM laehtF,"proper noun, loanword, English",Scarlett [an English given name]
สกี,saL geeM,"noun, loanword, English",[Thai transcription of the foreign loanword] ski
สกีน้ำ ,saL geeM naamH,noun,water ski
สกุณ,saL goonM,noun,bird
สกุณา,saL gooL naaM,noun,bird
สกุนต์,saL goonM,,[alternate spelling of สกุณ]
สกุล ,saL goonM,noun,family; lineage; clan
noun,Genus [in taxonomy - อนุกรมวิธาน],,
proper noun,Sakun [a Thai given name],,
สกุลกา,saL goonM gaaM,proper noun,Sakulka
สกุลรุนชาติ,saL goonM roonM chaatF,noun,blue-bloods; patricians
สกู๊ตเตอร์,saL guutH dtuuhrM,"noun, loanword, English",[Thai transcription of the foreign loanword] scooter
สกู๊ป,saL guupH,noun,[Thai transcription of foreign loanword] scoop
สเก็ด,saL getL,,[alternate spelling of สเกต]
สเกต,saL getH,"verb, loanword, English",[Thai transcription of the foreign loanword] skate
สเกต,saL gaehtL,noun,crystal methamphetamine
สเกตน้ำแข็ง,saL getH namH khaengR,noun,ice skate
สเก๊ต,saL getH,"noun, verb, loanword, English","[Thai transcription of the foreign loanword] skate; to skate, a skate"
สเกตช์,saL gaehtL,verb,[Thai transcription of foreign loanword] to sketch; draw
สเก๊ตบอร์ด,saL getH baawdL,noun,[Thai transcription of foreign loan word] skateboard
สแกน,saL gaaenM,"verb, loanword, English",[Thai transcription of the foreign loanword] scan
สแกนพื้นที่ระเบิดทุกตารางนิ้ว,saL gaaenM pheuunH theeF raH beertL thookH dtaaM raangM niuH,verb,to scan every square inch of the bomb blast area
สแกนดิเนเวีย,saL gaaenM diL naehM wiiaM,"proper noun, loanword, English",[Thai transcription of foreign loanword] Scandanavia
สแกนเนอร์,saL gaaenM nuuhrM,"noun, loanword, English",[เครื่องสแกนเนอร์] [Thai transcription of the foreign loanword] scanner
สแกลลอบ,saL gaaenM laawpF,"noun, loanword, English",[หอยสแกลลอบ] scallop
สโกเปีย ,saL go:hM bpiiaM,"proper noun, geographical","Skopje, the capital city of มาซิโดเนีย  (Macedonia)"
สไกป์,saL gaiM,"noun, proper noun, verb",[Thai transcription of foreign loanword] Skype
สข.,sohngR khlaaR,"proper noun, abbreviation",[abbreviation for สงขลา ] SKA
สค.,saL mootL saaR khaawnM,"proper noun, abbreviation",[abbreviation for สมุทรสาคร] SKN
สคก.,saawR khaawM gaawM,"noun, abbreviation",[abbrevation for สำนักงานคณะกรรมการกฤษฎีกา]
สคบ.,saawR khaawM baawM,"noun, proper noun, abbreviation",[abbreviation for สำนักงานคุ้มครองผู้บริโภค] OCPB
สควอช,saL khwaawtF,"noun, loanword, English",[Thai transcription of the foreign loanword] squash
สคูล,saL khuunM,"noun, loanword, English",[Thai transcription of the foreign loanword] school
สแครบเบิล,saL khraaepF beernM,"loanword, English",[Thai transcription of the foreign loanword] Scrabble®
สแคร็บเบิล,saL khraepH beernM,"noun, loanword, English",scrabble (the board game)
สแควร์,saL khwaaeM,"noun, loanword, English",[Thai transcription of the foreign loanword] square
สง ,sohngR,"verb, transitive",to drain or wash in a collander or sieve
adjective,matured; ripe,,
verb,to disentangle; loosen from; lift up out of,,
สงสปาเกตตี,sohngR saL bpaaM gaehtL dteeM,verb,to drain spaghetti
ส่ง ,sohngL,verb,to ship; send or deliver (mail or parcel or package); emit
verb,[ไปส่ง] [as at the airport] to see someone off; to drive someone home,,
noun,[การส่ง] [activity] sending,,
preposition,"to hand; to pass to; to pass along (an object); to turn (a report, homework, etc) in",,
verb,to have (an effect on),,
"verb, transitive, colloquial",to utter; to raise (voice),,
verb,[จะส่ง] will send,,
verb,[กำลังส่ง] is sending,,
verb,[ต้องส่ง] must send,,
verb,[คงจะส่ง] probably will send,,
verb,[ควรจะส่ง] [future tense] ought to send,,
verb,[ทำให้ส่ง] to cause to send; to cause to be sent,,
verb,[ย่อมจะส่ง] will inevitably send,,
ส่งกระแสจิต,sohngL graL saaeR jitL,verb,to communicate with others through telepathy
ส่งกลิ่น,sohngL glinL,verb,to emit a smell; stink up;
ส่งข่าวสาร,sohngL khaaoL saanR,"verb, phrase",to send news; send a message
ส่งข่าวสารส่วนตัว,sohngL khaaoL saanR suaanL dtuaaM,phrase,"""Send personal information."""
ส่งความสุข,sohngL khwaamM sookL,verb,Happy New Years; to grant happiness
ส่งความสุขสวัสดีวันปีใหม่,sohngL khwaamM sookL saL watL deeM wanM bpeeM maiL,example sentence,"""May this New Year's Day find you happy and safe."""
ส่งคืน,sohngL kheuunM,verb,to send (something) back
ส่งจดหมาย ,sohngL johtL maaiR,verb,to send a letter; to post; to mail
ส่งเดช,sohngL daehtL,adverb,at random; haphazardly
ส่งต่อ,sohngL dtaawL,"verb, phrase","[of, for example, a package] to forward"
ส่งตัว,sohngL dtuaaM,,to deliver (someone)
ส่งท้ายปีเก่าต้อนรับปีใหม่,sohngL thaaiH bpeeM gaoL dtaawnF rapH bpeeM maiL,"verb, phrase",to celebrate the New Year
ส่งเทียบเชิญไป,sohngL thiiapF cheernM bpaiM,"verb, phrase",to send out an invitation
ส่งโทรสารไปให้ ,sohngL tho:hM raH saanR bpaiM haiF,verb,to fax a document
ส่งใบเสร็จ,sohngL baiM setL,"verb, transitive",to bill; to invoice
ส่งไป ,sohngL bpaiM,verb,to send an object
ส่งไปทางเรือ ,sohngL bpaiM thaangM reuuaM,verb,to ship; send by boat
ส่งไปยัง,sohngL bpaiM yangM,verb,dispatch to; despatch to; consign for; send along to
ส่งไปให้ ,sohngL bpaiM haiF,verb,to deliver; send; pass to
ส่งไปรษณียอิเล็กทรอนิกส์,sohngL bpraiM saL neeM iL lekH thraawM nikH,"verb, phrase, formal",to e-mail; to send an e-mail message
ส่งผล,sohngL phohnR,"verb, phrase",to affect; have an effect on
ส่งผลกระทบต่อ,sohngL phohnR graL thohpH dtaawL,"verb, phrase",to have an effect on
ส่งผลต่อ,sohngL phohnR dtaawL,"verb, phrase",to affect
ส่งผลสะเทือน ,sohngL phohnR saL theuuanM,"verb, phrase",to shake up; cause vibrations; cause disruption; cause repercussions
ส่งผลให้ธุรกิจในย่านนั้นพังทลายลงอย่างไม่เป็นท่า,sohngL phohnR haiF thooH raH gitL naiM yaanF nanH phangM thaH laaiM lohngM yaangL maiF bpenM thaaF,example sentence,"""The result was that businesses located in that area were significantly destroyed."""
ส่งผ่าน,sohngL phaanL,verb,to transmit; transfer
ส่งผู้ร้ายข้ามแดน,sohngL phuuF raaiH khaamF daaenM,verb,[ส่งผู้ร้ายข้ามแดน] to extradite
ส่งฟรี,sohngL freeM,noun,free delivery
ส่งมอบ,sohngL maawpF,verb,to deliver; hand over; transfer
ส่งไม่ได้,sohngL maiF daiF,phrase,cannot send; can't send
ส่งไม้,sohngL maaiH,verb,to pass the baton (in a relay race); [metaphor] transfer a position to one's successor
ส่งลูกให้ปู่ย่าตายายเลี้ยง ปัญหาสังคมจะตามมา เพราะไม่มีใครอบรมลูก,sohngL luukF haiF bpuuL yaaF dtaaM yaaiM liiangH bpanM haaR sangR khohmM jaL dtaamM maaM phrawH maiF meeM khraiM ohpL rohmM luukF,example sentence,"""[Their] children will be raised by their grandparents and social problems will arise because the children will not be properly educated."""
ส่งส่วย,sohngL suayL,verb,to make regular payments; pay tribute to
ส่งสัญญาณ ,sohngL sanR yaanM,verb,to send a signal
ส่งสาร,sohngL saanR,"verb, phrase",to send a message; send words; go and tell
ส่งสินค้า,sohngL sinR khaaH,verb,to ship merchandise; to send items
ส่งสินค้าออก ,sohngL sinR khaaH aawkL,verb,to export merchandise
ส่งเสริม ,sohngL seermR,"verb, phrase",to encourage; promote; foster; support
ส่งเสียง ,sohngL siiangR,"verb, intransitive, phrase, formal",to be loud; to utter loudly; to raise one's voice
ส่งเสียงกรี๊ดกร๊าด,sohngL siiangR greetH graatH,verb,to yell and scream
ส่งเสียงไชโย ,sohngL siiangR chaiM yo:hM,"verb, phrase",to cheer
ส่งเสียงโห่ฮากันลั่นห้อง ,sohngL siiangR ho:hL haaM ganM lanF haawngF,"phrase, colloquial",to boo and laugh loudly/derisively to jeer at one another in a room
ส่งหนังสือเมื่ออาทิตย์ที่แล้วโดยไปรษณีย์อากาศ ,sohngL nangR seuuR meuuaF aaM thitH theeF laaeoH dooyM bpraiM saL neeM aaM gaatL,example sentence,"""The book was sent by airmail last week."""
ส่งให้,sohngL haiF,verb,to send to; deliver to
ส่งให้ไปอยู่กับตายายที่ต่างจังหวัด เพราะเราสองคนไม่มีเวลาดูแลต้องออกไปทำงาน,sohngL haiF bpaiM yuuL gapL dtaaM yaaiM theeF dtaangL jangM watL phrawH raoM saawngR khohnM maiF meeM waehM laaM duuM laaeM dtawngF aawkL bpaiM thamM ngaanM,example sentence,"""[We] sent him upcountry to live with his maternal grandparents because we did not have time to take care of him, as we both had to work."""
ส่งออก,sohngL aawkL,"noun, verb",to export; exported
ส่งอีเมล,sohngL eeM maehnM,verb,to e-mail
สงกรานต์ ,sohngR graanM,"proper noun, event","Songkran, the Thai New Year festival, celebrated in mid-April"
proper noun,[วันสงกรานต์] Songkran (day),,
noun,passage; passage of the sun into the zodiacal sign Aries,,
สงกา,sohngR gaaM,noun,doubt; suspicion
verb,to doubt; suspect,,
สงขลา ,sohngR khlaaR,"proper noun, geographical","Songkhla, a province in southern Thailand with a 1995 population of 1,159,672 (rank 13 of 76)"
สงขลานครินทร์,sohngR khlaaR naH khaH rinM thaH,"proper noun, person",Prince of Songkla
สงคราม ,sohngR khraamM,noun,war; battle; hostilities; conflict; combat
adjective,[บ้าสงคราม] fanatical about war,,
noun,[การสงคราม] warfare; war; battle,,
สงครามกลางเมือง,sohngR khraamM glaangM meuuangM,noun,a civil war
สงครามกองโจร,sohngR khraamM gaawngM jo:hnM,noun,guerrilla warfare
สงครามเกาหลี ,sohngR khraamM gaoM leeR,noun,the Korean war
สงครามครูเสด,sohngR khraamM khruuM saehtL,proper noun,The Crusades
สงครามโฆษณาชวนเชื่อ ,sohngR khraamM kho:htF saL naaM chuaanM cheuuaF,noun,war of propaganda
สงครามจรยุทธ์,sohngR khraamM jaawnM yootH,noun,guerrilla warfare
สงครามจรยุทธ์,sohngR khraamM jaawM raH yootH,"noun, phrase",guerilla warfare
สงครามญี่ปุ่นรัสเซีย ,sohngR khraamM yeeF bpoonL ratH siiaM,noun,the Russo-Japanese War
สงครามนโปเลียน ,sohngR khraamM naH bpo:hM liianM,"noun, proper noun",the Napoleonic Wars
สงครามนอกแบบ,sohngR khraamM naawkF baaepL,noun,unconventional warfare
สงครามในตะวันออกกลางส่งผลกระทบกระเทือนอย่างรุนแรงต่อคนทั่วโลก ,sohngR khraamM naiM dtaL wanM aawkL glaangM sohngL phohnR graL thohpH graL theuuanM yaangL roonM raaengM dtaawL khohnM thuaaF lo:hkF,example sentence,"""The Middle East wars have severely affected people all over the world."""
สงครามปฏิวัติ,sohngR khraamM bpaL dtiL watH,noun,revolutionary war
สงครามปาก,sohngR khraamM bpaakL,noun,argument; war of words
สงครามเย็น ,sohngR khraamM yenM,"proper noun, event",Cold War
สงครามราคา,sohngR khraamM raaM khaaM,noun,price war; competition based on continually lowering prices
สงครามโลก,sohngR khraamM lo:hkF,noun,world war
สงครามโลกครั้งที่ ๒ ปิดฉากลงด้วยความปราชัยของฝ่ายญี่ปุ่น,sohngR khraamM lo:hkF khrangH theeF saawngR bpitL chaakL lohngM duayF khwaamM bpaL raaM chaiM khaawngR faaiL yeeF bpoonL,example sentence,"""The Second World War ended with the defeat of the Japanese."""
สงครามโลกครั้งที่สอง ,sohngR khraamM lo:hkF khrangH theeF saawngR,"proper noun, event",World War II
สงครามโลกครั้งที่หนึ่ง ,sohngR khraamM lo:hkF khrangH theeF neungL,"proper noun, event",World War I
สงครามศักดิ์สิทธิ์,sohngR khraamM sakL sitL,noun,holy war
สงครามเส้นประสาท ,sohngR khraamM senF bpraL saatL,noun,war of nerves; psychological warfare
สงเคราะห์ ,sohngR khrawH,"verb, formal",to assist; help; aid
สงฆ์ ,sohngR,noun,clergyman; priest; monk
noun,[พระสงฆ์] monk,,
สงบ ,saL ngohpL,adjective,[of an environment] [is] calm; peaceful; quiet; tranquil
verb,to quiet; become quiet; to calm,,
noun,[ความสงบ] peace,,
verb,[สงบใจ] to calm down,,
"noun, formal",[ความสงบใจ] equilibrium,,
สงบเงียบ,saL ngohpL ngiiapF,adjective,[is] calm
สงบจิตสงบใจ,saL ngohpL jitL saL ngohpL jaiM,adjective,[is] calm-hearted; peaceful inside; emotionally tranquil
สงบใจ,saL ngohpL jaiM,verb,[สงบใจ] to calm down
สงบปากสงบคำ,saL ngohpL bpaakL saL ngohpL khamM,adjective,[is] quiet and silent
สงบลง,saL ngohpL lohngM,"verb, intransitive, phrase",to settle
สงบศึก,saL ngohpL seukL,,to cease firing; to enter into a ceasefire agreement
สงบสติอารมณ์,saL ngohpL saL dtiL aaM rohmM,adjective,[of mood] calm; relaxed
สงบสติอารมณ์,saL ngohpL saL dtiL aaM rohmM,"verb, phrase",to calm down; calm oneself; remain calm
สงบสุข,saL ngohpL sookL,,[is] peaceful and content
สงบเสงี่ยม,saL ngohpL saL ngiiamL,adjective,[is] modest; reserved; mild; quiet
สงวน ,saL nguaanR,verb,to conserve; preserve; save
สงวนสิทธิ์,saL nguaanR sitL,verb,to reserve the right (to); preserve the right
สงวนท่าที,saL nguaanR thaaF theeM,adjective,[is] reserved; [is] careful of one's manners
สงสัย ,sohngR saiR,verb,to doubt; suspect; wonder about
adjective,[is] suspicious,,
adjective,[น่าสงสัย] doubtful; doubtable; suspicious [the item or thing about which the person feels],,
สงสัยนัก,sohngR saiR nakH,verb,to wonder (entertain with doubt)
สงสาร ,sohngR saanR,verb,feel sorry for; to pity
adjective,[น่าสงสาร] [is] pitiful; poor; pitiable; unfortunate,,
adjective,[ขี้สงสาร] overly sensitive [regarding the person with the feeling]; soft-hearted,,
ส่งเสีย,sohngL siiaR,verb,to support; provide; maintain; help; patronize
สงัด ,saL ngatL,adjective,[is] tranquil; peaceful; quiet
สง่า ,saL ngaaL,adjective,[is] majestic; dignified; grandiose
adjective,[สูงสง่า] [is] lofty; majestic; grand,,
สง่างาม,saL ngaaL ngaamM,adjective,[is] dignified
สง่าผ่าเผย,saL ngaaL phaaL pheeuyR,adverb,with a dignified look; majestically; with elegance
สง่าราศี,saL ngaaL raaM seeR,noun,grandeur
สงานท่าที ,saL ngaanM thaaF theeM,adjective,"reserved (in speech, manner); unassuming"
สจท.,saawR jaawM thaawM,"proper noun, abbreviation",[abbreviation for สมาคมจิตวิทยาความมั่นคงแห่งประเทศไทย]
สจว.,saawR jaawM waawM,"proper noun, abbreviation",[abbreviation for สถาบันจิตวิทยาความมั่นคง]
สจวร์ต,saL juaatL,"proper noun, person, loanword, English",Stuart; Stewart [an English given name]
"noun, colloquial",[Thai transcription of the foreign loanword] steward; a male flight attendant,,
สฎ.,sooL raatF thaaM neeM,"proper noun, abbreviation",[abbreviation for สุราษฎร์ธานี ] SNI
สณฑ์,sohnR,noun,clump; crowd; grove
noun,multitude; group; party; collection,,
สด ,sohtL,adjective,[is] fresh; green; not spoiled; new; newly produced or minted; raw; [colors] bright
adverb,[สด ๆ] recently; freshly,,
adjective,[of a show] live,,
สดชื่น ,sohtL cheuunF,adjective,"[is] fresh; refreshing; invigorating (weather, breeze)"
สดใส ,sohtL saiR,adjective,[is] bright; clear; fresh-looking
สด ๆ,sohtL sohtL,adverb,[สด ๆ] recently; freshly
สดับ,saL dapL,"verb, loanword, Cambodian",to listen to; to give (an) ear to
สดับตรับ,saL dapL dtrapL,verb,to listen carefully (to)
สดับตรับฟัง,saL dapL dtrapL fangM,verb,to listen attentively; listen carefully; pay attention to; listen; give an ear to
สดิ,saL diL,noun,(one's) sense; consciousness; right-mind
สดุดี ,saL dooL deeM,"verb, transitive",to praise; to laud
noun,[คำสดุดี] (word of) praise; admiration; exultation,,
สต.,saL dtuunM,"proper noun, abbreviation",[abbreviation for สตูล ] STN
สตง.,saawR dtaawM ngaawM,"proper noun, abbreviation",[abbreviation for สำนักงานการตรวจเงินแผ่นดิน] OAG
สตช.,saawR dtaawM chaawM,"noun, abbreviation",[abbreviation for สำนักงานตำรวจแห่งชาติ]
สตม.,saawR dtaawM maawM,"proper noun, abbreviation",[abbreviation for สำนักงานตรวจคนเข้าเมือง] IB
สตรอเบอร์รี ,saL dtraawM buuhrM reeM,"noun, loanword, English",[Thai transcription of the foreign loanword] strawberry
"noun, adjective, loanword, English",[ผลสตรอเบอร์รี] [general] strawberry,,
interjection,[teen slang] bull; liar!,,
สตรอเบอร์รี่,saL dtraawM buuhrM reeF,,[alternate spelling of สตรอเบอร์รี ]
สตรอเบอรี่,saL dtraawM buuhrM reeF,,[alternate spelling of สตรอเบอร์รี ]
สตรอว์เบอร์รี่,saL dtraawM buuhrM reeF,,[alternate spelling of สตรอเบอร์รี ]
สตริง,saL dtringM,"noun, loanword, English",[Thai transcription of the foreign loanword] string
สตรี ,saL dtreeM,"noun, formal",female; woman; lady
noun,ladies' room,,
สตรีนางนั้นได้เปรียบตรงร่างสูงตรง ระเหินระหงงามในท่วงท่า,saL dtreeM naangM nanH daiF bpriiapL dtrohngM raangF suungR dtrohngM raH heernR raH hohngR ngaamM naiM thuaangF thaaF,example sentence,"""The woman outmatched [everyone else] with her tall figure combined with her gracious manner."""
สตรีนิยม,saL dtreeM niH yohmM,noun,Feminism
สตรีเพศ,saL dtreeM phaehtF,noun,female sex
สตรีเลอโฉม,saL dtreeM luuhrM cho:hmR,noun,beautiful women
สตรีเวียดนามในชุดอ๋าวหย่าย นั้นพริ้งพรายเหมือนใบหลิวลู่ลม,saL dtreeM wiiatF naamM naiM chootH aaoR yaaiL nanH phringH phraaiM meuuanR baiM liuR luuF lohmM,example sentence,"""Those Vietnamese women wearing Aao Yais are as graceful as wafting willow leaves."""
สต๊อก,saL dtaawkH,"noun, loanword",[Thai transcription of the foreign loanword] stock
สตอกโฮล์ม ,sohtL ohkL ho:hmM,"proper noun, geographical","Stockholm, the capital city of สวีเดน  (Sweden)"
สต็อกโฮล์ม,saL dtawkL ho:hmM,,[alternate spelling of สตอกโฮล์ม ]
สตางค์ ,saL dtaangM,noun,"""sadang,"" a Thai coin worth one one-hundredth of a Baht; [figuratively meaning] money [in a general sense]"
verb,[จ่ายสตางค์] to pay money; buy; pay the bill,,
สตางค์ย่อย ,saL dtaangM yaawyF,noun,[from a purchase] change; money returned from a purchase
สตาร์ ,saL dtaaM,"noun, loanword, English",[Thai transcription of the foreign loanword] star
สตาร์ต,saL dtaadL,"verb, loanword, English",[Thai transcription of the foreign loanword] start
สตาร์ต,saL dtaadL,"verb, loanword, English",[Thai transcription of foreign loan word] start
สตาร์ตไม่ติด,saL dtaadL maiF dtitL,"verb, phrase",[is] unable to start; cannot start
สตาร์ท,saL dtaatL,"verb, loanword, English","[Thai transction for foreign loan word ""start""]"
สตาร์ทจะอยู่ด้านซ้ายมุมล่างนะครับผม ให้เรากดตรงนั้น,saL dtaatL jaL yuuL daanF saaiH moomM laangF naH khrapH phohmR haiF raoM gohtL dtrohngM nanH,example sentence,"""The start button is located on the bottom left-hand corner; let’s press that."""
สตาร์บัคส์,saL dtaaM bakL,proper noun,[Thai transcription of foreign loanword] Starbucks
สติ ,saL dtiL,"noun, formal, loanword, Pali",mindfulness; consciousness; mind; thought; sense; sensibility; sense of responsiveness; attention; attentiveness; reflection; balance
สติเฟื่อง ,saL dtiL feuuangF,"adjective, phrase, colloquial, idiom, sarcastic-humorous","[of a person's lifestyle] (to be) slavishly devoted to intellectual or academic pursuits (and thus appear unstylish, unattractive, or socially inept)"
สติรู้ผิดรู้ชอบ,saL dtiL ruuH phitL ruuH chaawpF,"noun, phrase",conscience
สติสัมปชัญญะ,saL dtiL samR bpaL chanM yaH,"noun, phrase, formal, loanword, Pali",sense; conscience; mindfulnessl awareness
สติกเกอร์,saL dtikL guuhrM,"noun, loanword, English",[Thai transcription of the foreign loanword] sticker
สติ๊กเกอร์,saL dtikH guuhrM,,[alternate spelling of สติกเกอร์]
สติตช์,saL dtitL,"noun, verb, loanword, English",[Thai transcription of the foreign loanword] stitch
สติปัญญา ,saL dtiL bpanM yaaM,noun,intelligence; aptitude
สตีฟ ,saL dteefL,proper noun,Steve [an English given name]
สตีเฟน,saL dteeM faehnM,"proper noun, loanword, English",Steven [an English given name]
สตีม,saL dteemM,noun,[Thai transcription of foreign loan word] steam
สตีเวน,saL dteeM waehnM,,[alternate spelling of สตีเฟน]
สตีเว็น,saL dteeM wenM,,[alternate spelling of สตีเฟน]
สตีเว่น,saL dteeM wenF,,[alternate spelling of สตีเฟน]
สตึ,saL dteuL,,bad; useless; inferior; poor
สตูดิโอ,saL dtuuM diL o:hM,noun,"[Thani transcription of English word ""studio""] studio, as in photography studio, e.g."
สตูล ,saL dtuunM,"proper noun, geographical","Satun, a province in southern Thailand with a 1995 population of 244,497 (rank 68 of 76)"
สตูว์,saL dtuuM,"noun, loanword, English",[Thai transcription of the foreign loanword] stew
สเต็ก ,saL dtekL,"noun, loanword, English",[Thai transcription of the foreign loanword] steak; a piece of beef
สเต๊ก,saL dtekH,,[alternate spelling of สเต็ก ]
สเต๊กเฮ้าส์,saL dtekH haaoH,"noun, loanword, English","[Thai transcription of the foreign loanword, ""steakhouse""]"
สเตจ,saL dtaehtL,noun,[Thai transcription of foreign loanword] stage
สเตซี่,saL dtaehM seeF,,[alternate spelling of สเตซี่ย์]
สเตซี่ย์,saL dtaehM seeF,"proper noun, loanword, English",Stacie; Stacey [an English given name]
สเตเดี้ยม,saL dtaehM diiamF,noun,[Thai transcription of foreign loanword] stadium
สเตตัส,saL dtaehM dtatL,"noun, loanword, English",[Thai transcription of foreign load word] status
สเตตัสเฟซบุ๊ก,saL dtaehM dtatL faehsF bookH,noun,Facebook status
สเตนเลส,saL dtaehnM laehtF,"noun, adjective, loanword, English",[Thai transcription of the foreign loanword] stainless; stainless steel; [is] stainless
สเตฟาน,saL dtaehM faanM,"proper noun, loanword, English",Stephan [a given name]
สเตฟานี,saL dtaehM faaM neeM,"proper noun, loanword, English",Stephanie [an English given name]
