word,spell,type,meaning
ปกาเก่อญอ,bpaL gaaM guuhrL yaawM,,[alternate spelling of ปกาเกอะญอ]
ปกาเกอะญอ,bpaL gaaM guhL yaawM,proper noun,"Karen or ""Pwa Ka Nyaw Poe"" peoples of Burma and Northern Thailand"
ปกิณก,bpaL giL naH gaL,"adjective, formal, loanword, Pali",various; miscellaneous; assorted; scattered; fragmentary
ปกิณกคดี,bpaL giL naH gaL khaH deeM,"noun, loanword, Pali","(of magazine) variety, assorted stories or prose"
ปกิณกะ,bpaL giL naH gaL,,[alternate spelling of ปกิณก]
ปกิณณกะ,bpaL ginM naH gaL,,[alternate spelling of ปกิณก]
ปข.,bpraL juaapL kheeM reeM khanR,"proper noun, abbreviation",[abbreviation for ประจวบคีรีขันธ์ ] PKN
ปง,bpohngM,"loanword, onomatopoeia",[onomatopoeia] a 'boom' or 'bang' sound
ปง,bpohngM,noun,[northwestern Thai dialect] river bank
ปจ.,bpraaM jeenM booL reeM,"proper noun, abbreviation",[abbreviation for ปราจีนบุรี ] PRI
ปชช.,bpaawM chaawM chaawM,abbreviation,"[abbreviation for ประชาชน ] (used by newspapers, e.g.)"
ปชชท.,bpaawM chaawM chaawM thaawM,"proper noun, abbreviation",[abbreviation for พรรคประชาชนชาวไทย] PCCTP
ปชต.,bpaawM chaawM dtaawM,"noun, abbreviation",[abbreviation for ประชาธิปไตย ] democracy
ปชท.,bpaawM chaawM thaawM,"proper noun, abbreviation",[abbreviation for พรรคประชากรไทย]
ปชป.,phakH bpraL chaaM thiH bpatL,abbreviation,[abbreviation for พรรคประชาธิปัตย์ and ประชาธิปัตย์] Democrat Party
ปชส.,bpraL chaaM samR phanM,"noun, abbreviation",[abbreviation for การประชาสัมพันธ์] public relations
ปฏัก ,bpaL dtakL,"noun, archaic",harpoon; spear; javelin
ปฏิ,bpaL dtiL,"prefix, formal",[the prefix] anti- or counter-; [signifying] separation; opposition; distinction
ปฏิกร ,bpaL dtiL gaawnM,noun,reactor
ปฏิกรปรมาณู,bpaL dtiL gaawnM bpaL raH maaM nuuM,noun,"nuclear reactor, atomic reactor"
ปฏิกิริยา ,bpaL dtiL giL riH yaaM,"noun, phrase, formal, loanword, Pali",reaction
ปฏิกิริยาเคมี ,bpaL dtiL giL riH yaaM khaehM meeM,noun,chemical reaction
ปฏิกิริยาโต้ตอบ ,bpaL dtiL giL riH yaaM dto:hF dtaawpL,"noun, phrase, formal",reaction; reflect
ปฏิกิริยาโต้ตอบการสำลัก ,bpaL dtiL giL riH yaaM dto:hF dtaawpL gaanM samR lakH,"noun, formal",gag reflex; pharyngeal reflex
ปฏิกิริยารุนแรงทางอารมณ์ ,bpaL dtiL giL riH yaaM roonM raaengM thaangM aaM rohmM,"noun, phrase, formal",a fit
ปฏิกิริยาเรือนกระจก,bpaL dtiL giL riH yaaM reuuanM graL johkL,noun,greenhouse effect
ปฏิกิริยาลูกโซ่,bpaL dtiL giL riH yaaM luukF so:hF,noun,chain reaction
ปฏิชีวนะ,bpaL dtiL cheeM waH naH,noun,anti-biotic
ปฏิปุจฉา ,bpaL dtiL bpootL chaaR,"noun, phrase, formal, loanword, Pali",[formal term] rhetorical question
ปฏิพากย์ ,bpaL dtiL phaakF,"noun, phrase, loanword, Pali",retort; response; poetic call and response
ปฏิพากย์พจน์ ,bpaL dtiL phaakF phohtH,"noun, phrase, formal, loanword, Pali",antithesis
ปฏิวิศวกรรม,bpaL dtiL witH saL waH gamM,noun,re-engineering
ปฏิกรณ์,bpaL dtiL gaawnM,noun,reactor
ปฏิกรณ์,bpaL dtiL gaawnM,noun,[เครื่องปฏิกรณ์] atomic reactor
ปฏิกรรม,bpaL dtiL gamM,noun,war indemnity; war reparation
ปฏิกรรมสงคราม,bpaL dtiL gamM sohngR khraamM,noun,war reparations
ปฏิการ,bpaL dtiL gaanM,noun,"gratitude, appreciation"
ปฏิกูล,bpaL dtiL guunM,noun,garbage; refuse
ปฏิคม,bpaL dtiL khohmM,noun,receptionist
ปฏิจจสมุปบาท,bpaL dtitL jaL saL mooH bpaL baatL,"noun, loanword, Pali",Dependent origination; conditioned arising
ปฏิญญา,bpaL dtinM yaaM,noun,declaration; vow; pledge; agreement; promise
ปฏิญญาสากลว่าด้วยสิทธิมนุษยชน,bpaL dtinM yaaM saaR gohnM waaF duayF sitL thiH maH nootH saL yaH chohnM,noun,The Declaration of Human Rights
ปฏิญาณ ,bpaL dtiL yaanM,verb,to pledge or vow; to swear an oath; to take an oath; to swear; to resolve (to...)
ปฏิทรรศน์,bpaL dtiL thatH,noun,paradox
ปฏิทิน,bpaL dtiL thinM,noun,calendar
ปฏิทินตั้งโต๊ะ ,bpaL dtiL thinM dtangF dtoH,noun,desk calendar
ปฏิทินแม่โขง,bpaL dtiL thinM maaeF kho:hngR,"noun, phrase, colloquial","the ""Mae Khong calendars"" [Thai girlie/girly calendars that show photographs of naked or almost naked women models intended to please men]"
ปฏิบัติ ,bpaL dtiL batL,verb,"to execute; perform; do; act; behave, practice"
ปฏิบัติ ,bpaL dtiL batL,"noun, formal, loanword, Pali",[การปฏิบัติ] behaving; treating; treatment; acting; doing; performing; performance; implementation
ปฏิบัติ ,bpaL dtiL batL,noun,[วัตรปฏิบัติ] observance of precepts; practice; religious
ปฏิบัติตัว,bpaL dtiL batL dtuaaM,verb,to behave; conduct oneself
ปฏิบัติตาม,bpaL dtiL batL dtaamM,"verb, phrase, formal",to follow
ปฏิบัติตามกฎหมาย,bpaL dtiL batL dtaamM gohtL maaiR,"verb, phrase",to obey the law
ปฏิบัติตามสัญญา,bpaL dtiL batL dtaamM sanR yaaM,"verb, phrase",to perform according to a contract; keep one's promise
ปฏิบัติธรรม,bpaL dtiL batL thamM,noun,to practice dharma
ปฏิบัติวิธี,bpaL dtiL batL wiH theeM,"noun, Pali",method of action
ปฏิบัติการ,bpaL dtiL batL gaanM,verb,to take action; act; operate
noun,event; activity; action,,
ปฏิบัตินิยม,bpaL dtiL batL niH yohmM,noun,Pragmatism
ปฏิปทา,bpaL dtipL bpaL thaaM,noun,mode of practices; way; path; behavior; conduct; course; procedure
ปฏิปักษ์,bpaL dtiL bpakL,noun,antagonist; opponent; adversary; enemy
ปฏิปัน,bpaL dtiL bpanM,noun,a person who has attained enlightenment
ปฏิพัทธ์,bpaL dtiL phatH,verb,to love; be fond of; fall in love; be deeply in love
ปฏิภาค,bpaL dtiL phaakF,adjective,[is] proportionate to
ปฏิภาณ,bpaL dtiL phaanM,"noun, formal, loanword, Pali",wit; quickness of mind; wisdom; intelligence; sudden retort; riposte
"proper noun, person, formal, loanword, Pali",Patipaan [a Thai given name] (quick-witted and smart),,
ปฏิภาณกวี,bpaL dtiL phaanM gaL weeM,noun,improviser; ready poet; impromptu poet
ปฏิภาน,bpaL dtiL phaanM,,[alternate spelling of ปฏิภาณ]
ปฏิมา,bpaL dtiL maaM,"noun, formal, loanword, Pali",comparative form; counterpart; picture; figure; representation; image; sculpture; statue; image [metaphoric usage]
ปฏิมากร,bpaL dtiL maaM gaawnM,"noun, phrase, formal, loanword, Pali",sculptor; sculpture; statue; comparative form; counterpart; picture; figure; representation; image
ปฏิมากรรม,bpaL dtiL maaM gamM,"noun, phrase, formal, loanword, Pali",sculpture
ปฏิยุทธ์,bpaL dtiL yootH,verb,to counter-attack; battle; fight; fight back
ปฏิรูป,bpaL dtiL ruupF,verb,[of a policy] to reform
noun,[การปฏิรูป] [the process of] reform; reforming,,
ปฏิวัติ ,bpaL dtiL watH,verb,to overthrow or revolt against a government
noun,[การปฏิวัติ] revolt; revolution,,
ปฏิวัติเงียบ,bpaL dtiL watH ngiiapF,noun,silent revolution
ปฏิวัติมวลชน,bpaL dtiL watH muaanM chohnM,noun,a popular revolution; a popular uprising
ปฏิวัติวัฒนธรรม,bpaL dtiL watH watH thaH naH thamM,proper noun,Cultural Revolution [China under เหมาเจ๋อตง Mao Zedong]
ปฏิเวธ,bpaL dtiL waehtF,noun,insight; comprehension; understanding
verb,to understand throrughly; to attain enlightenment,,
ปฏิสนธิ,bpaL dtiL sohnR thiH,adjective,[is] born; taken birth
noun,[biology] conception,,
ปฏิสนธิในครรภ์ของนาง,bpaL dtiL sohnR thiH naiM khanM khaawngR naangM,adjective,[Biblical] [is] conceived in her
ปฏิสสาร,bpaL dtiL saL saanR,noun,antimatter
ปฏิสังขรณ์,bpaL dtiL sangR khaawnR,verb,to restore; repair; renovate
noun,[การปฏิสังขรณ์] refurbishment; restoration,,
ปฏิสันถาร,bpaL dtiL sanR thaanR,verb,to greet; have a conversation with
noun,greeting,,
ปฏิสัมพันธ์,bpaL dtiL samR phanM,noun,interaction; personal relations; relationship
ปฏิสัมพันธ์ทางสังคม,bpaL dtiL samR phanM thaangM sangR khohmM,noun,social interaction
ปฏิเสธ,bpaL dtiL saehtL,"verb, formal, loanword, Pali",to deny; repudiate; refute; disavow; renounce; disclaim; disown; refuse; negate
verb,[จะปฏิเสธ] will refuse; will deny,,
noun,[การปฏิเสธ] denial,,
ปฏิเสธไม่ได้,bpaL dtiL saehtL maiF daiF,verb,cannot dispute; cannot deny
ปฏิเสธไม่ได้ว่า,bpaL dtiL saehtL maiF daiF waaF,"adverb, phrase",[ปฏิเสธไม่ได้ว่า] One cannot deny that...; You cannot dispute that...; It cannot be denied that...
ปฏิเสธไม่ได้ว่า โทรศัพท์มือถือได้กลายเป็นส่วนหนึ่งในชีวิตประจำวันของผู้บริโภคชาวไทยไป แล้วเรียบร้อย,bpaL dtiL saehtL maiF daiF waaF tho:hM raH sapL meuuM theuuR daiF glaaiM bpenM suaanL neungL naiM cheeM witH bpraL jamM wanM khaawngR phuuF baawM riH pho:hkF chaaoM thaiM bpaiM laaeoH riiapF raawyH,example sentence,"""No one can dispute that the mobile phone has become a part of the everyday life of the Thai consumer."""
ปฐพี,bpohtL thaL pheeM,"noun, poetic, loanword, Pali",earth; land; soil
ปฐม ,bpaL thohmR,"adjective, Pali",first; original; primary; initial
proper noun,Pathom [a Thai given name],,
ปฐม,bpaL thohmR maH,,[alternate pronunciation of ปฐม ]
ปฐมกษัตริย์,bpaL thohmR maH gaL satL,noun,founder of a royal dynasty; first king
ปฐมกาล,bpaL thohmR gaanM,proper noun,[book of the Old Testament] Genesis
ปฐมทัศน์,bpaL thohmR maH thatH,noun,premiere (of a show); first showing
ปฐมนิเทศ,bpaL thohmR niH thaehtF,verb,to orient; direct; give an orientation
ปฐมนิเทศ,bpaL thohmR niH thaehtF,noun,orientation
ปฐมพยาบาล ,bpaL thohmR phaH yaaM baanM,noun,first aid
ปฐมภาค,bpaL thohmR phaakF,noun,first portion or period
ปฐมวัย,bpaL thohmR maH waiM,noun,childhood; youth
ปฐมสมภพ,bpaL thohmR sohmR phohpH,"adjective, phrase",[is] first born
ปฐมภูมิ,bpaL thohmR maH phuumM,adjective,[is] primary; fundamental
ปฐวี,bpaL thaL weeM,noun,the scripture of the life of Buddha
ปณ.,bpraiM saL neeM,"noun, abbreviation",[abbreviation for ไปรษณีย์ ] P.O.
ปณิธาน,bpaL niH thaanM,noun,determination; wish; resolution; aspiration
ปณีต,bpaL neetF,adjective,refined; fine; delicate
ปด ,bpohtL,verb,to lie; to fib
ปตท.,bpaawM dtaawM thaawM,"noun, proper noun, person, abbreviation",[abbreviation and short form for บริษัท ปตท. สำรวจและผลิตปิโตรเลี่ยม จำกัด (มหาชน)] PTT Group
ปตท.สผ.,bpaawM dtaawM thaawM saawR phaawR,"proper noun, abbreviation",[abbreviation for บริษัท ปตท. สำรวจและผลิตปิโตรเลี่ยม จำกัด (มหาชน)] PTTEP
ปถพี,bpohtL pheeM,,[alternate spelling of ปฐพี]
ปถวี,bpaL thaL weeM,noun,earth; soil; dirt
ปท.,bpraL thaehtF,"noun, abbreviation",[abbreviation for ประเทศ ] country
ปท.,bpaL thoomM thaaM neeM,"proper noun, abbreviation",[abbreviation for ปทุมธานี] BTE
ปทัฏฐาน,bpaL thatH thaanR,,[alternate spelling of บรรทัดฐาน ]
ปทัสถาน,bpaL thatH thaanR,,[alternate spelling of บรรทัดฐาน ]
ปทานุกรม,bpaL thaaM nooH grohmM,"noun, formal, loanword, Pali",a small dictionary or phrase book; lexicon; wordbook
ปทีป,bpaL theepF,"noun, Sanskrit",[same as ประทีน]
ปทุม,bpaL thoomM,"adjective, Pali","[pertaining to, of] lotus"
ปทุมธานี,bpaL thoomM thaaM neeM,"proper noun, geographical","Pathum Thani, a province in central Thailand with a 1995 population of 524,251 (rank 44 of 76)"
ปทุมวัน,bpaL thoomM wanM,"proper noun, geographical",[เขตปทุมวัน] [administrative district of Bangkok] Pathumwon; Pathumwan
ปธม.,bpaawM thaawM maawM,"proper noun, abbreviation",[abbreviation for พรรคประชาธิปไตยใหม่]
ปน ,bpohnM,verb,to mix
ปนกัน ,bpohnM ganM,verb,to mix together with
ปนเปื้อน,bpohnM bpeuuanF,verb,to contaminate; infect; pollute
ปนเปื้อน,bpohnM bpeuuanF,adjective,contaminated; dirty; infected; polluted
ป่น ,bpohnL,verb,to pulverize; grind; crush
adjective,[is] pulverized; ground; crushed; powdered,,
ปน.,bpatL dtaaM neeM,"proper noun, abbreviation",[abbreviation for ปัตตานี ] PTN
ป่นปี้,bpohnL bpeeF,adverb,severely; disastrously; heavily
ปนเป ,bpohnM bpaehM,verb,to mix (together); to comingle
ปบ ,bpohpL,"verb, transitive",to cover over
ปปช.,bpaawM bpaawM chaawM,proper noun,National Anti-Corruption Commission (abbreviation of คณะกรรมการป้องกันและปราบปรามความทุจริตแห่งชาติ)
ปภ,bpaawM phaawM,"noun, abbreviation",[abbreviation for กรมป้องกันและบรรเทาสาธารณภัย]
ปม ,bpohmM,noun,knot
noun,clue; crux; hitch,,
noun,(psychological) complex,,
ปมเขื่อง,bpohmM kheuuangL,"noun, phrase, formal",superiority complex
ปมด้อย,bpohmM daawyF,noun,inferiority complex
ปมด้อย,bpohmM daawyF,noun,weak point
ปมเด่น,bpohmM denL,"noun, phrase, formal",strong point
ปมเด่น,bpohmM denL,,superiority complex
ปมที่แก้ไม่ออก,bpohmM theeF gaaeF maiF aawkL,noun,an unsolvable mystery; an unresolved issue; a knot which cannot be unraveled.
ปมปัญหา,bpohmM bpanM haaR,noun,crux of the problem
ปมสังหาร,bpohmM sangR haanR,noun,a clue to the murder
ปโยค,bpaL yo:hkF,,[alternate spelling of ประโยค ]
ปโยชน,bpaL yo:hM chohnM,,[alternate spelling of ประโยชน์ ]
ปร,bpaawM raH,"prefix, loanword, Sanskrit",[Sanskrit prefix] other
ปรปักษ์,bpaawM raH bpakL,"noun, formal, poetic, loanword, Sanskrit",enemy; adversary; opponent
ปรก,bprohkL,verb,to cover; to fall upon
ปรกติ ,bprohkL gaL dtiL,adjective,[is] normal; usual; routine
ปรกติพ่อไม่เคยเถียงแม่ วันนี้เกิดเถียงขึ้นมา แม่งงพูดไม่ออกเลย,bprohkL gaL dtiL phaawF maiF kheeuyM thiiangR maaeF wanM neeH geertL thiiangR kheunF maaM maaeF ngohngM phuutF maiF aawkL leeuyM,example sentence,"""Usually, my father does not fight with my mother; today, however they did have a fight. My mother was so confused that she could not even utter a single word."""
ปรง,bprohngM,noun,"[ต้นปรง] the sago palm, Acrostichum speciosum"
noun,"[ต้นปรง] cycas palm tree, Cycas rumphii (Cycadaceae)",,
ปรน,bprohnM,,[suffix]
ปรนนิบัติ,bprohnM niH batL,verb,to look after; take care; minister; serve; wait on; to attend to
ปรนเปรอ,bprohnM bpruuhrM,verb,to satiate; pamper; take good care of
ปรนัย,bpaL raH naiM,"noun, adjective",[is] objective
ปรนัย,bpaawM raH naiM,,[alternate pronunciation of ปรนัย]
ปรบ,bprohpL,verb,to clap; applaud
ปรบมือน้อมคารวะให้กับ,bprohpL meuuM naawmH khaaM raH waH haiF gapL,"verb, phrase",lit. to applaud and to bow in respect for; to approve of; to give one's agreement and respect to.
ปรบมือ,bprohpL meuuM,verb,to clap; applaud
ปรมัตถ์,bpaL raH matH,noun,the absolute truth; the ultimate reality
ปรมัตถธรรม,bpaL raH matH thaL thamM,noun,truth; reality
ปรมัตถบารมี,bpaL raH matH thaL baaM raH meeM,noun,[Buddhism] supreme prefection
ปรมาจารย์,bpaL raH maaM jaanM,noun,master; great teacher; a professor who is top in his field
ปรมาณู,bpaL raH maaM nuuM,adjective,nuclear; atomic
"noun, formal, loanword, Pali",an atom,,
ปรมาตมัน,bpaL raH maatF dtaL manM,noun,Brahmin
ปรมานู,bpaL raH maaM nuuM,noun,atom; smallest particle
ปรมาภิไทย,bpaL raH maaM phiH thaiM,noun,name or signature of a king
ปรมาภิเษก,bpaL raH maaM phiH saehkL,"noun, loanword, Sanskrit",the enlightenment of the Buddha
ปรโลก,bpaawM raH lo:hkF,noun,next world; the hereafter
ปรวด ,bpaL ruaatL,noun,cyst
ปรวนแปร,bpruaanM bpraaeM,"verb, transitive, intransitive","(of a situation) to alter, to change; (of the wind) to shift; (of the mind) to become confused, to suffer an aberration"
ปรส.,bpaawM raawM saawR,,[abbreviation for องค์การเพื่อการปฏิรูประบบสถาบันการเงิน]
ปรสิต,bpaL raH sitL,adjective,[is] parasitic
ปรอง,bpraawngM,,to harmonize; be reconciled; be in harmony; compromise; come to terms; be in concord
ปรองดอง,bpraawngM daawngM,adjective,to harmonize; get along with
adjective,[is] reconciled; [is] in harmony; to compromise; come to terms; [is] in concord,,
noun,[ความปรองดอง] harmony; reconciliation,,
ปรอด ,bpaL raawtL,noun,bulbul; [a type of] passerine songbird (Pycnonotidae)
ปรอท,bpaL raawtL,"noun, loanword, Pali",mercury; Hg; quicksilver
adjective,[is] quick,,
noun,thermometer; temperature,,
ปรอทการเมืองปรับตัวลดต่ำลงต่อเนื่อง,bpaL raawtL gaanM meuuangM bprapL dtuaaM lohtH dtamL lohngM dtaawL neuuangF,example sentence,"""The political temperature continues to cool off."""
ปรอทวัดไข้ ,bpaL raawtL watH khaiF,noun,thermometer
ปรอทวัดอุณหภูมิ,bpaL raawtL watH oonM haL phuumM,noun,thermometer
ปรอย ,bpraawyM,verb,to drizzle
verb,[ปรอย ๆ] to drizzle,,
ปรอย ๆ,bpraawyM bpraawyM,verb,[ปรอย ๆ] to drizzle
ประ ,bpraL,verb,to sprinkle
adjective,dashed about; sprinkled,,
ประจวบ,bpraL juaapL,verb,[ประจวบ] to be coincident or coincidental with; to clash; to occur at the same time; to collide; to meet
ประจวบ,bpraL juaapL,proper noun,[ประจวบ] Prachuap [province]
ประจวบกัน,bpraL juaapL ganM,adverb,at the same time as; coincidentally with; simultaneously with
ประจวบเหมาะ,bpraL juaapL mawL,verb,to coincide with
ประชิด ,bpraL chitH,"verb, transitive, intransitive, formal",[ประชิด] to approach; to close in; to come or get very close to; to come nearer; to be contiguous; to come up against; to near (a place)
ประชิด,bpraL chitH,adjective,[ประชิด] adjoining; adjacent
ประเดี๋ยว,bpraL diaaoR,adverb,[ประเดี๋ยว] in a moment; shortly; just a minute
ประเดี๋ยวประด๋าว,bpraL diaaoR bpraL daaoR,adverb,"for a short period, for a short term, shortly, presently, momentarily"
ประปราย,bpraL bpraaiM,adverb,sparsely; thinly; slightly; lightly
ประปราย,bpraL bpraaiM,adverb,occasionally
ประวิสรรชนีย์,bpraL wiH sanR chaH neeM,verb,"[ประวิสรรชนีย์] [grammar, formal] to add (or write) a วิสรรชนีย์ (the vowel ""ะ"") after a syllable, consonant or word"
ประสูติ,bpraL suutL,noun,[ประสูติ] to be born [royal useage]
ประสูติ,bpraL suutL,,[ประสูติ] to give birth
ประหวั่น,bpraL wanL,verb,[ประหวั่น] to fear
ประกบ ,bpraL gohpL,verb,to dovetail; splice; join; mesh; engage; sidle alongside
verb,to tail; shadow; cover; keep under surveillance; follow closely,,
ประกวด ,bpraL guaatL,verb,to compete; to contest
noun,[การประกวด] contest; pageant; beauty pagent (e.g.),,
ประกวดนางนพมาศ,bpraL guaatL naangM nohpH phaH maatF,noun,beauty contest held during the ลอยกระทง festival
ประกวดราคา,bpraL guaatL raaM khaaM,verb,to tender a bid; to compete for a contract by submitting one's price
ประกอบ ,bpraL gaawpL,verb,to combine; to put together; to build; to assemble; to make; to erect
noun,[การประกอบ] [the process of] combining together; composing,,
verb,made of; composed of,,
verb,to accompany; to sing in the background or as a chorus,,
ประกอบกับปลาเศรษฐกิจหลายชนิด มีผลผลิตมากน้อยต่างกันขึ้นอยู่กับปัจจัยหลาย ๆ ด้าน อาทิภูมิอากาศ ภูมิประเทศ ราคาผลผลิต...,bpraL gaawpL gapL bplaaM saehtL thaL gitL laaiR chaH nitH meeM phohnR phaL litL maakF naawyH dtaangL ganM kheunF yuuL gapL bpatL jaiM laaiR laaiR daanF aaM thiH phuumM aaM gaatL phuuM miH bpraL thaehtF raaM khaaM phohnR phaL litL,example sentence,"""In addition, different species of commercial fish are in greater or lesser abundance, depending on many factors, for example, the weather, their location, and the market price of the product."""
ประกอบการค้า,bpraL gaawpL gaanM khaaH,verb,to trade; engage in trade; do business
ประกอบด้วย ,bpraL gaawpL duayF,adjective,[is] composed of
ประกอบธุรกิจ,bpraL gaawpL thooH raH gitL,verb,to run a business; manage a business
ประกอบภาพ,bpraL gaawpL phaapF,verb,to compose a scene (for a photograph)
ประกอบอาชีพ,bpraL gaawpL aaM cheepF,verb,to make a living; to pursue a career
ประกอบอาหาร ,bpraL gaawpL aaM haanR,"verb, formal",to cook or prepare a meal
ประกอบการ,bpraL gaawpL gaanM,verb,[of a business] to manage; to invest in; to run; to operate a commercial enterprise
noun,[ผู้ประกอบการ] businessman; business person,,
ประกัน ,bpraL ganM,verb,to insure; guarantee
verb,[ให้ประกัน] to allow [someone out of jail] on bail,,
ประกันตัว,bpraL ganM dtuaaM,verb,post bail for (someone)
ประกันตัว,bpraL ganM dtuaaM,noun,[the activity of] posting bail
ประกันไฟ,bpraL ganM faiM,noun,fire insurance
ประกันภัย ,bpraL ganM phaiM,verb,"to insure (e.g., auto insurance, life insurance, etc.)"
ประกันภัย,bpraL ganM phaiM,noun,insurance (policy)
ประกันภัยทางทะเล,bpraL ganM phaiM thaangM thaH laehM,noun,marine insurance
