word,spell,type,meaning
ถนนอรุณประเสริฐ,thaL nohnR aL roonM bpraL seertL,proper noun,"[ถนนอรุณประเสริฐ] Anunprasert Road, Thai highway 202"
ถนนอ่อนนุช,thaL nohnR aawnL nootH,"proper noun, geographical","[ถนนอ่อนนุช] [name of a road and Skytrain station in Bangkok] On Nuuj, On Nuut, On Nut"
ถนอม ,thaL naawmR,"verb, loanword, Khmer",to cherish; to nurture; to conserve; to husband; to save one's strength
ถนอมใจ ,thaL naawmR jaiM,"verb, transitive",to keep the goodwill of; to be considerate to
ถนอมน้ำใจ ,thaL naawmR namH jaiM,"verb, transitive",to keep the goodwill of; to be considerate to
ถนัด ,thaL natL,adjective,[is] skilled; clever; dexterous; handy
adverb,cleverly; skillfully,,
adjective,[ถนัดใจ] [is] at ease; feel comfortable; feel right about,,
adverb,[ถนัดใจ] fully; completely; wholly; entirely,,
proper noun,Thanat [a Thai given name],,
ถนัดขวา ,thaL natL khwaaR,"adjective, verb, intransitive, formal, ancient",[is] right-handed
ถนัดใจ,thaL natL jaiM,adjective,[ถนัดใจ] [is] at ease; feel comfortable; feel right about
ถนัดใจ,thaL natL jaiM,adverb,[ถนัดใจ] fully; completely; wholly; entirely
ถนัดชัดเจน,thaL natL chatH jaehnM,adverb,distinctly; clearly; perfectly
ถนัดซ้าย ,thaL natL saaiH,"adjective, verb, intransitive",[is] left-handed
ถนัดตา,thaL natL dtaaM,adverb,"obviously, distinctly"
ถนัดปาก,thaL natL bpaakL,adjective,[is] able to speak freely; able to speak without constraint
ถนัดมือขวา ,thaL natL meuuM khwaaR,"adjective, verb, intransitive, formal, ancient",[is] right-handed; dexterous
ถนัดมือซ้าย ,thaL natL meuuM saaiH,adjective,[is] left-handed
ถนัดสองมือ ,thaL natL saawngR meuuM,"adjective, verb, intransitive",[is] ambidexterous
ถนัดถนี่,thaL natL thaL neeL,adverb,clearly; distinctly
ถนิม ,thaL nimR,noun,jewelry; decorative ornaments
ถนิมสร้อย ,thaL nimR saawyF,adjective,queasy; nauseous; squeamish
ถม ,thohmR,,[general] neillo
"noun, adjective",[เครื่องถม] Nielloware,,
noun,[ถมยา] nielloware,,
"verb, transitive",to fill up; cover with earth; to fill in; to backfill,,
adjective,[is] plentiful; ample; abundant,,
proper noun,"[คลองถม] Khlong Thom, Bangkok’s well-known and long-established flea market featuring second-hand, dirt-cheap bargains",,
"verb, transitive",to inscribe with sacred letters,,
ถมยา,thohmR yaaM,noun,[ถมยา] nielloware
ถมส่วนต่าง,thohmR suaanL dtaangL,"verb, phrase",to make up the (monetary) difference; pay up the difference between the sale and the purchase (of)
ถ่ม ,thohmL,verb,to spit; expectorate
ถ่มน้ำลายรดฟ้า,thohmL naamH laaiM rohtH faaH,"example sentence, idiom","""What goes around comes around."""
ถมเถ,thohmR thaehR,adverb,many; abundant; plentiful; lots of; more than enough; fully sufficient; ample; much
ถมึงทึง ,thaL meungR theungM,adjective,grave; solemn; serious; mean
ถเมิน ,thaL meernM,noun,soldier; hunter
ถลก ,thaL lohkL,verb,to fold up; to roll up; to skin; to strip
ถลกหนังหัว ,thaL lohkL nangR huaaR,"verb, transitive",to scalp
ถลน ,thaL lohnR,adjective,[of the eyes] bulging; protruding; popping out
verb,[as the eyes] to bulge; to protrude,,
ถล่ม,thaL lohmL,verb,"to collapse, fall or tumble down; avalanche; cave in"
verb,to bombard; destroy,,
ถล่มตัว,thaL lohmL dtuaaM,"verb, colloquial",to act in a modest and humble manner; speak in a humble manner
ถล่มทลาย,thaL lohmL thaH laaiM,verb,to collapse; fall; crumble; subside; tumble down
ถลอก ,thaL laawkL,adjective,[is] scraped; abraded; scratched
ถลอกปอกเปิก,thaL laawkL bpaawkL bpeerkL,verb,bruised
ถลัน,thaL lanR,verb,[as a person] to rush; to dash; to hurry in
ถลา,thaL laaR,verb,to stumble; swoop in; plunge down; lurch over; to hurtle
ถลาก,thaL laakL,adverb,obliquely; slantwise
ถลาง,thaL laangM,proper noun,Thalang [a district and city in Phuket province]
ถลำ ,thaL lamR,"verb, intransitive",to stumble; to trip; to blunder
ถลำใจ,thaL lamR jaiM,verb,to fall head-over-heels (in love)
ถลีถลำ ,thaL leeR thaL lamR,verb,to act rashly; to rush carelessly
ถลึง ,thaL leungR,verb,to stare fiercely; to have a stern look; to stare hard
ถลึงตา ,thaL leungR dtaaM,"verb, intransitive","to give the ""evil eye""; to stare hard as a signal to stop doing something; to throw or to pass a look of disapproval"
ถลุง,thaL loongR,verb,[of ore] to smelt
verb,"[of, for example, money] to squander",,
ถ่วง,thuaangL,"verb, transitive, intransitive",to weight; to load; to hang down by weight
verb,to retard; hinder; impede,,
ถ่วงน้ำหนัก ,thuaangL namH nakL,"verb, transitive",to handicap [i.e. a horse race]
ถ่วงเวลา ,thuaangL waehM laaM,"verb, intransitive, formal",to stall for time
ถ่วงเวลาสร้างอุปสรรค,thuaangL waehM laaM saangF oopL bpaL sakL,"verb, phrase",to stall for time by creating obstacles
ถ่วงอำนาจ,thuaangL amM naatF,"verb, formal",balance of power
ถ่วงดุล,thuaangL doonM,verb,to balance; offset; scale; bring into equilibrium
ถ่วงดุลอำนาจ,thuaangL doonM amM naatF,verb,to have a balance of power
ถ้วน,thuaanF,adverb,thoroughly; exactly; correctly; accurately
ถ้วนถี่,thuaanF theeL,adjective,[is] thoroughly
ถ้วนทั่ว,thuaanF thuaaF,adverb,throughout; all around; thoroughly
ถ้วนหน้า,thuaanF naaF,adverb,one and all; everyone
ถ้วย ,thuayF,noun,cup
classifier,[numerical classifier for cups of liquid or beverage],,
ถ้วยกาแฟ ,thuayF gaaM faaeM,noun,a coffee cup
ถ้วยแก้ว ,thuayF gaaeoF,noun,drinking glass
ถ้วยจานรอง,thuayF jaanM raawngM,noun,saucer
ถ้วยชา ,thuayF chaaM,noun,a teacup
ถ้วยชาม ,thuayF chaamM,noun,dish; dishes
ถ้วยตวง ,thuayF dtuaangM,noun,measuring cup
ถ้วยทอง ,thuayF thaawngM,noun,a gold cup offered as a prize
ถ้วยรางวัล,thuayF raangM wanM,noun,trophy cup
ถวัลย์,thaL wanR,adjective,[is] big; large; huge; mighty
verb,to reign (over); to govern; regulate by authority; to command,,
ถวาย ,thaL waaiR,verb,to give; offer; present
noun,[การถวาย] [activity of] making an offering to a monk,,
ถวายความเคารพ,thaL waaiR khwaamM khaoM rohpH,verb,[towards royalty] to pay obeisance
ถวายคำนับ,thaL waaiR khamM napH,verb,[towards royalty] to pay obeisance
ถวายชีวิต ,thaL waaiR cheeM witH,"verb, intransitive",to dedicate one's life (to a task)
ถวายฎีกา,thaL waaiR deeM gaaM,verb,to file a petition (e.g. for clemency) to the King
ถวายตัว,thaL waaiR dtuaaM,verb,to give oneself
ถวายบังคม,thaL waaiR bangM khohmM,verb,pay homage
ถวายพระพร ,thaL waaiR phraH phaawnM,"verb, intransitive, formal",[a formal blessing given to royalty by priests] bless Your Highness
ถวายพระเพลิง ,thaL waaiR phraH phleerngM,"verb, intransitive, figurative, idiom","to light the funeral pyre of a dead prince or king, to cremate; to denounce someone"
ถวายสักการะพระบรมศพ,thaL waaiR sakL gaaM raH phraH baawM rohmM maH sohpL,"verb, phrase",to pay one’s respects to the body of the King
ถวายสัตย์ปฏิญาณ,thaL waaiR satL bpaL dtiL yaanM,"verb, phrase",to take an oath of allegiance
ถวายสิ่งของที่เราคิดว่าพระจำเป็นต้องใช้นะครับ,thaL waaiR singL khaawngR theeF raoM khitH waaF phraH jamM bpenM dtawngF chaiH naH khrapH,example sentence,"""[We would] give them things that we think are necessary for monks to use."""
ถวิล,thaL winR,verb,to desire; yearn for
proper noun,Thawin [a Thai given name],,
ถวิลหา,thaL winR haaR,"verb, formal, poetic",to desire; yearn for
ถอ ,thaawR,,[pronunciation of the 22nd letter of the Thai alphabet]
ถ่อ,thaawL,verb,to pole (a barge or raft) forward using a push pole
noun,barge pole or raft pole,,
ถ้อ,thaawF,verb,[alternate spelling of โต้ ]
ถอก,thaawkL,verb,to peel; draw back [especially referring to the foreskin of the penis]
ถอกกระจู๋,thaawkL graL juuR,"verb, colloquial, vulgar",to draw one’s (uncut) penis foreskin back
ถอง,thaawngR,verb,to nudge with one's elbow
ถ่องแท้,thaawngL thaaeH,adverb,truly; clearly
ถอด ,thaawtL,verb,to remove; undo; strip down; dismantle; take off
verb,to adapt; to transliterate; to interpret; to translate,,
ถอดเข็มขัด,thaawtL khemR khatL,verb,unbuckle belt
ถอดเขี้ยวถอดเล็บ ,thaawtL khiaaoF thaawtL lepH,"phrase, idiom","""Remove the fangs, remove the claws"" — [of a person] to become tame"
ถอดเขี้ยวถอดเล็บ ,thaawtL khiaaoF thaawtL lepH,"phrase, idiom",[figurative] to remove the fangs or the claws; to take the bite out.
ถอดความ,thaawtL khwaamM,verb,to paraphrase
ถอดความหมาย ,thaawtL khwaamM maaiR,verb,to translate; define; interpret
ถอดชนวน,thaawtL chaH nuaanM,verb,"to defuse (a bomb or a situation, e.g.)"
ถอดชนวนระเบิด,thaawtL chaH nuaanM raH beertL,"verb, phrase",to defuse a bomb
ถอดถอน,thaawtL thaawnR,verb,to relieve from duty or command
ถอดถอนอำนาจ,thaawtL thaawnR amM naatF,verb,to take away one's authority; revoke authority
ถอดถ่าย,thaawtL thaaiL,verb,to transliterate
ถอดแบบ,thaawtL baaepL,verb,to model upon
ถอดประกอบ,thaawtL bpraL gaawpL,verb,to dismantle; take apart
ถอดรหัส,thaawtL raH hatL,verb,to decipher or decrypt a code
ถอดรองเท้า,thaawtL raawngM thaaoH,verb,take off shoes; to remove one's shoes
ถอดเสื้อ,thaawtL seuuaF,verb,to undress; [of clothing] to take off
ถอดเสื้อผ้า ,thaawtL seuuaF phaaF,verb,to take off one's clothing; to strip; undress
ถอดหมวก,thaawtL muaakL,,[ถอดหมวก] to take off one's hat; tip one's cap; doff one's hat
ถอดออก ,thaawtL aawkL,verb,to remove; take out
ถอดออกจากตำแหน่ง ,thaawtL aawkL jaakL dtamM naengL,verb,to dismiss; to demote; to fire from a job
ถอดใจ,thaawtL jaiM,adjective,[is] discouraged; disheartened
ถอน ,thaawnR,verb,to pull out; withdraw; extract; draw out; quit; secede from
verb,to break off an engagement; repeal; revoke; rescind; cancel,,
verb,drink; sip; guzzle; gulp,,
ถอนขน ,thaawnR khohnR,verb,(to) pluck (a) hair
ถอนคดี,thaawnR khaH deeM,verb,withdraw charges (law)
ถอนคันเร่งออก,thaawnR khanM rengF aawkL,"verb, phrase",to release the accelerator
ถอนแค้น,thaawnR khaaenH,"verb, colloquial",to gain revenge; extract revenge
ถอนเงิน,thaawnR ngernM,verb,to withdraw money
ถอนใจ ,thaawnR jaiM,verb,to sigh
ถอนใจใหญ่ ,thaawnR jaiM yaiL,"verb, intransitive",to sigh deeply
ถอนตัว ,thaawnR dtuaaM,"verb, intransitive",to withdraw oneself [i.e. from contention]
ถอนทุน,thaawnR thoonM,verb,to liquidate assets
ถอนพิษ,thaawnR phitH,verb,to detoxify; to suck out or counteract the venom
ถอนฟัน,thaawnR fanM,"verb, phrase",to extract or pull a tooth
ถอนฟัน,thaawnR fanM,noun,dental extraction
ถอนรากถอนโคน,thaawnR raakF thaawnR kho:hnM,"verb, phrase",to extirpate; abolish; annihilate; destroy; uproot
ถอนรากเหง้า,thaawnR raakF ngaoF,"verb, phrase",to dig up; to uproot
ถอนสมอ ,thaawnR saL maawR,"verb, intransitive",to weigh anchor
ถอนสายบัว ,thaawnR saaiR buaaM,"verb, transitive",to curtsy; to curtsey
ถอนหมั้น ,thaawnR manF,verb,to break off the engagement; jilt
ถอนหายใจ ,thaawnR haaiR jaiM,verb,to sigh
ถอนหายใจอย่างโล่งอก,thaawnR haaiR jaiM yaangL lo:hngF ohkL,verb,to breathe a sigh of relief
ถอนอำนาจ,thaawnR amM naatF,verb,to take away one's authority; revoke authority
ถ่อม ,thaawmL,verb,to humble (oneself)
ถ่อมตน,thaawmL dtohnM,adjective,[is] modest; humble
ถ่อมตน,thaawmL dtohnM,verb,to act modestly; humbly
ถ่อมตัว ,thaawmL dtuaaM,verb,to abase; lower oneself
ถ่อมตัว,thaawmL dtuaaM,adjective,[is] humble; modest
ถ่อมตัวลงมา ,thaawmL dtuaaM lohngM maaM,"verb, intransitive, phrase, formal, sarcastic-humorous",[showing disapproval] to deign
ถอย ,thaawyR,"verb, intransitive",to withdraw; move back; retreat
ถอยกรูด,thaawyR gruutL,"verb, intransitive",to retreat in defeat
ถอยฉาก,thaawyR chaakL,verb,to withdraw; dodge; evade
ถอยแบบมีเหลี่ยม,thaawyR baaepL meeM liiamL,"verb, phrase",to retreat for strategic reasons
ถอยรถ ,thaawyR rohtH,verb,to back up a vehicle
ถอยร่น,thaawyR rohnF,verb,to retreat; withdraw; move back
ถอยหลัง ,thaawyR langR,verb,back up; move backward; in reverse order; aback
ถอยหลังเข้าคลอง ,thaawyR langR khaoF khlaawngM,"adjective, verb, figurative, idiom",to be (ideologically) against forward progress
ถอยหลังเต็มที่ ,thaawyR langR dtemM theeF,"noun, verb, intransitive",full speed astern; full reverse
ถอยหลังไปหลายสิบปีก่อน สนุกเกอร์ จัดเป็นกีฬาสีเทา ที่ไม่ค่อยได้รับการยอมรับจากคนไทยมากนัก,thaawyR langR bpaiM laaiR sipL bpeeM gaawnL saL nookH guuhrM jatL bpenM geeM laaM seeR thaoM theeF maiF khaawyF daiF rapH gaanM yaawmM rapH jaakL khohnM thaiM maakF nakH,example sentence,"""Several decades ago, snooker was regarded as a ‘grey’ sport, which was unable to really gain acceptance from many Thai people."""
ถอยห่าง,thaawyR haangL,verb,to move far from; distance oneself from
ถ่อย,thaawyL,adjective,"[is] low, base, vile, despicable"
interjection,How aweful! How despicable!,,
ถ้อย,thaawyF,noun,words; wording; speech; utterance; diction; verbal expression; statement; terms
ถ้อยความ,thaawyF khwaamM,noun,litigation; lawsuits
ถ้อยคำ,thaawyF khamM,noun,diction; word(s); confession; statement; saying
ถ้อยคำกินใจ,thaawyF khamM ginM jaiM,"noun, phrase",deeply moving words; impressive speech
ถ้อยคำของเขาฉะฉานจนทำให้คณะกรรมการตอบรับคำขอร้องของเขา,thaawyF khamM khaawngR khaoR chaL chaanR johnM thamM haiF khaH naH gamM maH gaanM dtaawpL rapH khamM khaawR raawngH khaawngR khaoR,example sentence,"""He spoke so forcefully and lucidly that the committee responded positively to his appeal."""
ถ้อยคำไพเราะ,thaawyF khamM phaiM rawH,noun,melodious words; sweet words
ถ้อยคำเหล่านี้ล้วนเป็นถ้อยคำของพวกที่ต้องการใส่ไคล้ฉันทั้งนั้น,thaawyF khamM laoL neeH luaanH bpenM thaawyF khamM khaawngR phuaakF theeF dtawngF gaanM saiL khlaiH chanR thangH nanH,example sentence,"""These are the words which are used by the people who want to discredit me."""
ถ้อยแถลง ,thaawyF thaL laaengR,"noun, phrase, formal",statement
ถ้อยทีถ้อยตอบแทนกัน,thaawyF theeM thaawyF dtaawpL thaaenM ganM,"adjective, phrase",mutually supportive
ถ้อยทีถ้อยอาศัย,thaawyF theeM thaawyF aaM saiR,"verb, phrase",to depend on one other; [are] mutually dependent
ถะ,thaL,"noun, loanword, Chinese",(Chinese) pagoda
ถัก ,thakL,verb,to braid; knit; weave; crochet; to needlepoint
ถักรังดุม ,thakL rangM doomM,"verb, intransitive",to sew a buttonhole
ถักไหมพรม ,thakL maiR phrohmM,verb,to knit
ถัง ,thangR,noun,"bucket, pail, tank, or other enclosure for water"
classifier,"[numerical classifier for filled bucket, filled pail]",,
noun,ancient formal measure corresponding to 20 ทะนาน,,
ถังกระจกเลี้ยงปลา ,thangR graL johkL liiangH bplaaM,noun,aquarium
ถังเก็บน้ำ,thangR gepL naamH,noun,water tank
ถังแก๊ส  ,thangR gaaetH,noun,gas cylinder; propane tank
ถังขยะ ,thangR khaL yaL,noun,trash can; trash bin
ถังขยะใบนี้ส่งกลิ่นเหม็นหึ่ง,thangR khaL yaL baiM neeH sohngL glinL menR heungL,example sentence,"""This garbage pail really stinks!"""
ถังชักโครก ,thangR chakH khro:hkF,noun,toilet
ถังเชื้อเพลิง ,thangR cheuuaH phleerngM,noun,fuel tank
ถังแตก ,thangR dtaaekL,"verb, phrase, idiom",[is] broke; without money
ถังน้ำ ,thangR naamH,noun,pail; bucket; cistern
ถังน้ำมัน ,thangR namH manM,noun,fuel tank (of a vehicle)
ถังน้ำมันรั่ว เราจึงต้องปุปะเอาไว้ชั่วคราว,thangR namH manM ruaaF raoM jeungM dtawngF bpooL bpaL aoM waiH chuaaF khraaoM,example sentence,"""The gas tank is leaking, so we need to patch it temporarily."""
ถังบรรจุอากาศ ,thangR banM jooL aaM gaatL,noun,air tank; scuba tank
ถังพักน้ำ ,thangR phakH naamH,noun,coolant recovery tank
ถังไม้ ,thangR maaiH,noun,wooden barrel
ถังเล็ก ,thangR lekH,noun,keg
ถังสี,thangR seeR,noun,[ถังสี] paint can
ถังใส่ผง,thangR saiL phohngR,noun,dustbin; trash can
ถั่งโถม,thangL tho:hmR,,to strike; hit
ถัด,thatL,adjective,next; later
verb,to move foward while seated,,
ถัดขึ้นไปจากผม ,thatL kheunF bpaiM jaakL phohmR,phrase,next person above me
ถัดจากนี้,thatL jaakL neeH,conjunction,from now on; henceforth
ถัดจากบ้านผมไป ,thatL jaakL baanF phohmR bpaiM,,next to my house
ถัดไป,thatL bpaiM,noun,next (in a series)
ถัดไปอีกไม่ไกลมีที่ว่างอยู่ที่หนึ่ง ,thatL bpaiM eekL maiF glaiM meeM theeF waangF yuuL theeF neungL,example sentence,"""Just a little bit further on, there was a vacant seat."""
ถัดมาก็คือ แล้วราคาน้ำมันจะลงไปอยู่ที่ระดับไหน นานแค่ไหนกัน?,thatL maaM gaawF kheuuM laaeoH raaM khaaM namH manM jaL lohngM bpaiM yuuL theeF raH dapL naiR naanM khaaeF naiR ganM,example sentence,"""Next, to what level will the price of oil fall and for how long?"""
ถัดลงไปจากผม ,thatL lohngM bpaiM jaakL phohmR,phrase,next person below me
ถัน,thanR,noun,mother's breast milk
ถั่น,thanL,adverb,swiftly; rapidly
adverb,[ถั่น ๆ] swiftly; rapidly,,
ถั่น ๆ,thanL thanL,adverb,[ถั่น ๆ] swiftly; rapidly
ถับ,thapL,"adjective, archaic, ancient",[is] immediate; sudden; rapid
ถัว,thuaaR,verb,to take the (mathematical) average
ถั่ว ,thuaaL,noun,a bean or pea plant; a bean
noun,peanut; nut,,
ถั่วเขียว ,thuaaL khiaaoR,noun,"moong bean, Phaseolus radiatus"
ถั่วแขก ,thuaaL khaaekL,noun,green bean; string bean
ถั่วงอก ,thuaaL ngaawkF,noun,bean sprout
ถั่วดำ,thuaaL damM,noun,"black bean, Bruguiera parviflora"
ถั่วดิน,thuaaL dinM,noun,peanut
ถั่วแดง,thuaaL daaengM,noun,red beans
ถั่วต้ม,thuaaL dtohmF,noun,boiled peanuts
ถั่วปากอ้า,thuaaL bpaakL aaF,noun,[ถั่วปากอ้า] broad bean
ถั่วฝักยาว ,thuaaL fakL yaaoM,noun,"Thai string bean, Vigna unguiculata"
ถั่วพู ,thuaaL phuuM,noun,"winged bean, Psophocarpus tetragonolobus"
ถั่วแระ,thuaaL raeH,noun,"[ถั่วแระ] pigeon pea, Cajanus indicus"
ถั่วลันเตา  ,thuaaL lanM dtaoM,noun,"[ถั่วลันเตา] sweet peas, Pisum sativum"
ถั่วหัวช้าง,thuaaL huaaR chaangH,noun,chick pea (Cicer arietinum)
ถั่วเหลือง ,thuaaL leuuangR,noun,"soy bean, Glycine hispida"
ถั่วลิสง ,thuaaL liH sohngR,noun,[general] peanut
noun,"[ต้นถั่วลิสง] peanut, groundnut, Arachis hypogaea",,
ถ้า ,thaaF,conjunction,[indicating a condition] if
ถ้ากิ๊กคิดจะมีแฟนเป็นตัวเป็นตน โดยไม่ใช่เราห้ามฟูมฟาย ต้องยอมรับด้วยความยินดี และค่อยตกลงกันทีหลังว่า จะกิ๊กกันต่อไปหรือไม่,thaaF gikH khitH jaL meeM faaenM bpenM dtuaaM bpenM dtohnM dooyM maiF chaiF raoM haamF fuumM faaiM dtawngF yaawmM rapH duayF khwaamM yinM deeM laeH khaawyF dtohkL lohngM ganM theeM langR waaF jaL gikH ganM dtaawL bpaiM reuuR maiF,example sentence,"""If it becomes revealed that your กิ๊ก   has a (true) boy- or girlfriend, you must not weep; you should accept this and be happy for him or her, and you have to agree whether, afterwards, you should continue being กิ๊ก  ."""
ถ้าเกิดโดนไปแล้ว ก็ซื้อยาหม่อง เอามาทานะครับ จะได้หายไว ๆ,thaaF geertL do:hnM bpaiM laaeoH gaawF seuuH yaaM maawngL aoM maaM thaaM naH khrapH jaL daiF haaiR waiM waiM,example sentence,"""If you do get bit [by a mosquito], you should buy some balm and rub it on so that the [discomfort] will go away."""
ถ้าเกิดโดยส่วนตัวแล้ว ผมอาจจะอยากได้นาฬิกาสวยๆสักเรือน เสื้อใส่ทำงานดีๆสักตัวหรือไม่ก็เป็นกางเกงใส่ทำงานก็ได้นะครับ ,thaaF geertL dooyM suaanL dtuaaM laaeoH phohmR aatL jaL yaakL daiF naaM liH gaaM suayR suayR sakL reuuanM seuuaF saiL thamM ngaanM deeM deeM sakL dtuaaM reuuR maiF gaawF bpenM gaangM gaehngM saiL thamM ngaanM gaawF daiF naH khrapH,example sentence,"""Personally, if I were [receiving the gift], I would want to get a very beautiful watch, a really good shirt to wear to work; or, if not, then a nice pair of work pants."""
