word,spell,type,meaning
คงคล้าย,khohngM khlaaiH,verb,[คงคล้าย] might be like; may be like
คงคล้ายกับเด็กชายตอนจะแตกเนื้อเป็นนายหนุ่ม,khohngM khlaaiH gapL dekL chaaiM dtaawnM jaL dtaaekL neuuaH bpenM naaiM noomL,example sentence,This may be analogous to what happens when a boy reaches adolescence.
คงค่อยยังชั่ว,khohngM khaawyF yangM chuaaF,"verb, phrase",...is probably getting better
คงง่วง,khohngM nguaangF,verb,[คงง่วง] probably is sleepy
คงจะ,khohngM jaL,auxiliary verb,"[คงจะ] [auxiliary verb] probably will; might; probably or possibly will or would; can, could"
คงจะ... ,khohngM jaL,adverb,probably will...; sure to...
คงจะกลับ,khohngM jaL glapL,verb,[คงจะกลับ] probably will return
คงจะกลับบ้าน ,khohngM jaL glapL baanF,phrase,[คงจะกลับบ้าน] probably will return home
คงจะกำลัง,khohngM jaL gamM langM,auxiliary verb,[คงจะกำลัง] [auxiliary verb combination] is probably (+verb)-ing; may be (+verb)-ing; might be (+verb)-ing
คงจะกำลังกิน,khohngM jaL gamM langM ginM,verb,[คงจะกำลังกิน] <subject> is probably (in the process of) eating
คงจะกำลังเขียน,khohngM jaL gamM langM khiianR,verb,[คงจะกำลังเขียน] <subject> is probably (in the process of) writing
คงจะกำลังดื่ม,khohngM jaL gamM langM deuumL,verb,[คงจะกำลังดื่ม] <subject> is probably (in the process of) drinking
คงจะกำลังเดิน,khohngM jaL gamM langM deernM,verb,[คงจะกำลังเดิน] <subject> is probably (in the process of) walking
คงจะกำลังทำ,khohngM jaL gamM langM thamM,verb,[คงจะกำลังทำ] <subject> is probably (in the process of) doing
คงจะกำลังปิด,khohngM jaL gamM langM bpitL,verb,[คงจะกำลังปิด] <subject> is probably (in the process of) closing
คงจะกำลังเปิด,khohngM jaL gamM langM bpeertL,verb,[คงจะกำลังเปิด] <subject> is probably (in the process of) opening
คงจะกำลังไป,khohngM jaL gamM langM bpaiM,verb,[คงจะกำลังไป] <subject> is probably (in the process of) going
คงจะกำลังพูด,khohngM jaL gamM langM phuutF,verb,[คงจะกำลังพูด] <subject> is probably (in the process of) speaking
คงจะกำลังมา ,khohngM jaL gamM langM maaM,verb,[คงจะกำลังมา] <subject> is probably (in the process of) coming
คงจะกำลังมี,khohngM jaL gamM langM meeM,verb,[คงจะกำลังมี] <subject> is probably (in the process of) having
คงจะกำลังยิ้ม,khohngM jaL gamM langM yimH,verb,[คงจะกำลังยิ้ม] <subject> is probably (in the process of) smiling
คงจะกำลังยุ่งมาก,khohngM jaL gamM langM yoongF maakF,"verb, phrase",...will probably be very busy now
คงจะกำลังรัก,khohngM jaL gamM langM rakH,verb,[คงจะกำลังรัก] <subject> is probably (in the process of) loving
คงจะกำลังเล่น,khohngM jaL gamM langM lenF,verb,[คงจะกำลังเล่น] <subject> is probably (in the process of) playing
คงจะกำลังวิ่ง,khohngM jaL gamM langM wingF,verb,[คงจะกำลังวิ่ง] <subject> is probably (in the process of) running
คงจะกำลังให้,khohngM jaL gamM langM haiF,verb,[คงจะกำลังให้] <subject> is probably (in the process of) giving
คงจะกำลังอ่าน,khohngM jaL gamM langM aanL,verb,[คงจะกำลังอ่าน] <subject> is probably (in the process of) reading
คงจะกิน,khohngM jaL ginM,verb,[คงจะกิน] <subject> probably will eat; <subject> may eat; <subject> might eat
คงจะเขียน,khohngM jaL khiianR,verb,[คงจะเขียน] <subject> probably will write; <subject> may write; <subject> might write
คงจะคิดอยู่กระมัง,khohngM jaL khitH yuuL graL mangM,"verb, phrase",...is probably thinking it over
คงจะเคยได้ยิน,khohngM jaL kheeuyM daiF yinM,"verb, phrase",...may have heard
คงจะดื่ม,khohngM jaL deuumL,verb,[คงจะดื่ม] <subject> probably will drink; <subject> may drink; <subject> might drink
คงจะเดิน,khohngM jaL deernM,verb,[คงจะเดิน] <subject> probably will walk; <subject> may walk; <subject> might walk
คงจะได้,khohngM jaL daiF,auxiliary verb,[คงจะได้] [auxiliary verb combination] will probably get to...; would have...
คงจะได้กิน,khohngM jaL daiF ginM,verb,[คงจะได้กิน] <subject> will probably be able to eat
คงจะได้เขียน,khohngM jaL daiF khiianR,verb,[คงจะได้เขียน] <subject> will probably be able to write
,,,
คงจะได้เชื่อ,khohngM jaL daiF cheuuaF,verb,[คงจะได้เชื่อ] <subject> will probably be able to believe
คงจะได้ดื่ม,khohngM jaL daiF deuumL,verb,[คงจะได้ดื่ม] <subject> will probably be able to drink
คงจะได้เดิน,khohngM jaL daiF deernM,verb,[คงจะได้เดิน] <subject> will probably be able to walk
คงจะได้ทำ,khohngM jaL daiF thamM,verb,[คงจะได้ทำ] <subject> will probably be able to do
คงจะได้ปิด,khohngM jaL daiF bpitL,verb,[คงจะได้ปิด] <subject> will probably be able to close
คงจะได้เปิด,khohngM jaL daiF bpeertL,verb,[คงจะได้เปิด] <subject> will probably be able to open
คงจะได้ไป,khohngM jaL daiF bpaiM,verb,[คงจะได้ไป] <subject> will probably be able to go
คงจะได้พูด,khohngM jaL daiF phuutF,verb,[คงจะได้พูด] <subject> will probably be able to speak
คงจะได้มา ,khohngM jaL daiF maaM,verb,[คงจะได้มา] <subject> will probably be able to come
คงจะได้มี,khohngM jaL daiF meeM,verb,[คงจะได้มี] <subject> will probably be able to have
คงจะได้ยิ้ม,khohngM jaL daiF yimH,verb,[คงจะได้ยิ้ม] <subject> will probably be able to smile
คงจะได้รัก,khohngM jaL daiF rakH,verb,[คงจะได้รัก] <subject> will probably be able to love
คงจะได้เล่น,khohngM jaL daiF lenF,verb,[คงจะได้เล่น] <subject> will probably be able to play
คงจะได้วิ่ง,khohngM jaL daiF wingF,verb,[คงจะได้วิ่ง] <subject> will probably be able to run
คงจะได้ให้,khohngM jaL daiF haiF,verb,[คงจะได้ให้] <subject> will probably be able to give
คงจะได้อ่าน,khohngM jaL daiF aanL,verb,[คงจะได้อ่าน] <subject> will probably be able to read
คงจะทำ,khohngM jaL thamM,verb,[คงจะทำ] <subject> probably will do; <subject> may do; <subject> might do
คงจะนอน,khohngM jaL naawnM,verb,[คงจะนอน] probably will sleep
คงจะนาน,khohngM jaL naanM,"verb, phrase",...will probably be long
คงจะปิด,khohngM jaL bpitL,verb,[คงจะปิด] <subject> probably will close; <subject> may close; <subject> might close
คงจะเป็น,khohngM jaL bpenM,verb,[คงจะเป็น] <subject> probably will be; <subject> may be; <subject> might be
คงจะเปิด,khohngM jaL bpeertL,verb,[คงจะเปิด] <subject> probably will open; <subject> may open; <subject> might open
คงจะไป,khohngM jaL bpaiM,verb,[คงจะไป] <subject> probably will go; <subject> may go; <subject> might go
คงจะพูด,khohngM jaL phuutF,verb,[คงจะพูด] <subject> probably will speak; <subject> may speak; <subject> might speak
คงจะแพง,khohngM jaL phaaengM,verb,[คงจะแพง] is probably expensive
คงจะมา ,khohngM jaL maaM,verb,[คงจะมา] <subject> probably will come; <subject> may come; <subject> might come
คงจะมี,khohngM jaL meeM,verb,[คงจะมี] <subject> probably will have; <subject> may have; <subject> might have
คงจะไม่,khohngM jaL maiF,auxiliary verb,[คงจะไม่] [auxiliary verb combination] probably won't...; may not...; might not...
คงจะไม่กิน,khohngM jaL maiF ginM,verb,[คงจะไม่กิน] <subject> probably won't eat; <subject> may not eat; <subject> might not eat
คงจะไม่เขียน,khohngM jaL maiF khiianR,verb,[คงจะไม่เขียน] <subject> probably won't write; <subject> may not write; <subject> might not write
คงจะไม่ดื่ม,khohngM jaL maiF deuumL,verb,[คงจะไม่ดื่ม] <subject> probably won't drink; <subject> may not drink; <subject> might not drink
คงจะไม่เดิน,khohngM jaL maiF deernM,verb,[คงจะไม่เดิน] <subject> probably won't walk; <subject> may not walk; <subject> might not walk
คงจะไม่ได้,khohngM jaL maiF daiF,auxiliary verb,[คงจะไม่ได้] [auxiliary verb combination] probably won't get to...; wouldn't have...
คงจะไม่ได้กิน,khohngM jaL maiF daiF ginM,verb,[คงจะไม่ได้กิน] <subject> will probably be unable to eat; <subject> probably wouldn't have eaten
คงจะไม่ได้เขียน,khohngM jaL maiF daiF khiianR,verb,[คงจะไม่ได้เขียน] <subject> will probably be unable to write; <subject> probably wouldn't have written
คงจะไม่ได้เชื่อ,khohngM jaL maiF daiF cheuuaF,verb,[คงจะไม่ได้เชื่อ] <subject> will probably be unable to believe; <subject> probably wouldn't have believed
คงจะไม่ได้ดื่ม,khohngM jaL maiF daiF deuumL,verb,[คงจะไม่ได้ดื่ม] <subject> will probably be unable to drink; <subject> probably wouldn't have drunk
คงจะไม่ได้เดิน,khohngM jaL maiF daiF deernM,verb,[คงจะไม่ได้เดิน] <subject> will probably be unable to walk; <subject> probably wouldn't have walked
คงจะไม่ได้ทำ,khohngM jaL maiF daiF thamM,verb,[คงจะไม่ได้ทำ] <subject> will probably be unable to do; <subject> probably wouldn't have done
คงจะไม่ได้ปิด,khohngM jaL maiF daiF bpitL,verb,[คงจะไม่ได้ปิด] <subject> will probably be unable to close; <subject> probably wouldn't have closed
คงจะไม่ได้เปิด,khohngM jaL maiF daiF bpeertL,verb,[คงจะไม่ได้เปิด] <subject> will probably be unable to open; <subject> probably wouldn't have opened
คงจะไม่ได้ไป,khohngM jaL maiF daiF bpaiM,verb,[คงจะไม่ได้ไป] <subject> will probably be unable to go; <subject> probably wouldn't have gone
คงจะไม่ได้พูด,khohngM jaL maiF daiF phuutF,verb,[คงจะไม่ได้พูด] <subject> will probably be unable to speak; <subject> probably wouldn't have spoken
คงจะไม่ได้มา ,khohngM jaL maiF daiF maaM,verb,[คงจะไม่ได้มา] <subject> will probably be unable to come; <subject> probably wouldn't have come
คงจะไม่ได้มี,khohngM jaL maiF daiF meeM,verb,[คงจะไม่ได้มี] <subject> will probably be unable to have; <subject> probably wouldn't have had
คงจะไม่ได้ยิ้ม,khohngM jaL maiF daiF yimH,verb,[คงจะไม่ได้ยิ้ม] <subject> will probably be unable to smile; <subject> probably wouldn't have smiled
คงจะไม่ได้รัก,khohngM jaL maiF daiF rakH,verb,[คงจะไม่ได้รัก] <subject> will probably be unable to love; <subject> probably wouldn't have loved
คงจะไม่ได้เล่น,khohngM jaL maiF daiF lenF,verb,[คงจะไม่ได้เล่น] <subject> will probably be unable to play; <subject> probably wouldn't have played
คงจะไม่ได้วิ่ง,khohngM jaL maiF daiF wingF,verb,[คงจะไม่ได้วิ่ง] <subject> will probably be unable to run; <subject> probably wouldn't have run
คงจะไม่ได้ให้,khohngM jaL maiF daiF haiF,verb,[คงจะไม่ได้ให้] <subject> will probably be unable to give; <subject> probably wouldn't have given
,,,
คงจะไม่ได้อ่าน,khohngM jaL maiF daiF aanL,verb,[คงจะไม่ได้อ่าน] <subject> will probably be unable to read; <subject> probably wouldn't have read
คงจะไม่ทำ,khohngM jaL maiF thamM,verb,[คงจะไม่ทำ] <subject> probably won't do; <subject> may not do; <subject> might not do
คงจะไม่ปิด,khohngM jaL maiF bpitL,verb,[คงจะไม่ปิด] <subject> probably won't close; <subject> may not close; <subject> might not close
คงจะไม่เปิด,khohngM jaL maiF bpeertL,verb,[คงจะไม่เปิด] <subject> probably won't open; <subject> may not open; <subject> might not open
คงจะไม่ไป,khohngM jaL maiF bpaiM,verb,[คงจะไม่ไป] <subject> probably won't go; <subject> may not go; <subject> might not go
คงจะไม่พักอยู่หลายวัน,khohngM jaL maiF phakH yuuL laaiR wanM,"verb, phrase",...probably won’t stay for many days
คงจะไม่พูด,khohngM jaL maiF phuutF,verb,[คงจะไม่พูด] <subject> probably won't speak; <subject> may not speak; <subject> might not speak
คงจะไม่มา ,khohngM jaL maiF maaM,verb,[คงจะไม่มา] <subject> probably won't come; <subject> may not come; <subject> might not come
คงจะไม่มี,khohngM jaL maiF meeM,verb,[คงจะไม่มี] <subject> probably won't have; <subject> may not have; <subject> might not have
คงจะไม่ยิ้ม,khohngM jaL maiF yimH,verb,[คงจะไม่ยิ้ม] <subject> probably won't smile; <subject> may not smile; <subject> might not smile
คงจะไม่รัก,khohngM jaL maiF rakH,verb,[คงจะไม่รัก] <subject> probably won't love; <subject> may not love; <subject> might not love
คงจะไม่เล่น,khohngM jaL maiF lenF,verb,[คงจะไม่เล่น] <subject> probably won't play; <subject> may not play; <subject> might not play
คงจะไม่วิ่ง,khohngM jaL maiF wingF,verb,[คงจะไม่วิ่ง] <subject> probably won't run; <subject> may not run; <subject> might not run
คงจะไม่สนุก,khohngM jaL maiF saL nookL,"verb, phrase",...is probably not any fun.
คงจะไม่ให้,khohngM jaL maiF haiF,verb,[คงจะไม่ให้] <subject> probably won't give; <subject> may not give; <subject> might not give
คงจะไม่อ่าน,khohngM jaL maiF aanL,verb,[คงจะไม่อ่าน] <subject> probably won't read; <subject> may not read; <subject> might not read
คงจะยิ้ม,khohngM jaL yimH,verb,[คงจะยิ้ม] <subject> probably will smile; <subject> may smile; <subject> might smile
คงจะโยน,khohngM jaL yo:hnM,verb,[คงจะโยน] probably will throw
คงจะรัก,khohngM jaL rakH,verb,[คงจะรัก] <subject> probably will love; <subject> may love; <subject> might love
คงจะรู้,khohngM jaL ruuH,verb,[คงจะรู้] probably will know
คงจะเรียน,khohngM jaL riianM,verb,[คงจะเรียน] probably will study
คงจะเล่น,khohngM jaL lenF,verb,[คงจะเล่น] <subject> probably will play; <subject> may play; <subject> might play
คงจะวิ่ง,khohngM jaL wingF,verb,[คงจะวิ่ง] <subject> probably will run; <subject> may run; <subject> might run
คงจะส่ง,khohngM jaL sohngL,verb,[คงจะส่ง] probably will send
คงจะสอน,khohngM jaL saawnR,verb,[คงจะสอน] probably will teach
คงจะให้,khohngM jaL haiF,verb,[คงจะให้] <subject> probably will give; <subject> may give; <subject> might give
คงจะอ่าน,khohngM jaL aanL,verb,[คงจะอ่าน] <subject> probably will read; <subject> may read; <subject> might read
คงจะเอา,khohngM jaL aoM,verb,[คงจะเอา] probably will want
คงช่วย,khohngM chuayF,verb,[คงช่วย] <subject> probably helps
คงเชื่อ,khohngM cheuuaF,verb,[คงเชื่อ] <subject> probably believes
คงดื่ม,khohngM deuumL,verb,[คงดื่ม] <subject> probably drinks
คงเดิน,khohngM deernM,verb,[คงเดิน] <subject> probably walks
คงเดิม,khohngM deermM,verb,to remain as before; stabilize; retain
คงได้,khohngM daiF,auxiliary verb,[คงได้] [auxiliary verb combination] has probably...; probably did...
คงได้กิน,khohngM daiF ginM,verb,[คงได้กิน] <subject> has probably eaten; <subject> probably ate; <subject> probably did eat
คงได้เขียน,khohngM daiF khiianR,verb,[คงได้เขียน] <subject> has probably written; <subject> probably wrote; <subject> probably did write
คงได้ดื่ม,khohngM daiF deuumL,verb,[คงได้ดื่ม] <subject> has probably drunk; <subject> probably drank; <subject> probably did drink
คงได้เดิน,khohngM daiF deernM,verb,[คงได้เดิน] <subject> has probably walked; <subject> probably walked; <subject> probably did walk
คงได้ทำ,khohngM daiF thamM,verb,[คงได้ทำ] <subject> has probably done; <subject> probably did; <subject> probably did do
คงได้ปิด,khohngM daiF bpitL,verb,[คงได้ปิด] <subject> has probably closed; <subject> probably closed; <subject> probably did close
คงได้เปิด,khohngM daiF bpeertL,verb,[คงได้เปิด] <subject> has probably opened; <subject> probably opened; <subject> probably did open
คงได้ไป,khohngM daiF bpaiM,verb,[คงได้ไป] <subject> has probably gone; <subject> probably went; <subject> probably did go
คงได้พูด,khohngM daiF phuutF,verb,[คงได้พูด] <subject> has probably spoken; <subject> probably spoke; <subject> probably did speak
คงได้มา ,khohngM daiF maaM,verb,[คงได้มา] <subject> has probably come; <subject> probably came; <subject> probably did come
คงได้มี,khohngM daiF meeM,verb,[คงได้มี] <subject> has probably had; <subject> probably had; <subject> probably did have
คงได้ยิ้ม,khohngM daiF yimH,verb,[คงได้ยิ้ม] <subject> has probably smiled; <subject> probably smiled; <subject> probably did smile
คงได้รัก,khohngM daiF rakH,verb,[คงได้รัก] <subject> has probably loved; <subject> probably loved; <subject> probably did love
คงได้เล่น,khohngM daiF lenF,verb,[คงได้เล่น] <subject> has probably played; <subject> probably played; <subject> probably did play
คงได้วิ่ง,khohngM daiF wingF,verb,[คงได้วิ่ง] <subject> has probably run; <subject> probably ran; <subject> probably did run
คงได้ให้,khohngM daiF haiF,verb,[คงได้ให้] <subject> has probably given; <subject> probably gave; <subject> probably did give
,,,
คงได้อ่าน,khohngM daiF aanL,verb,[คงได้อ่าน] <subject> has probably read; <subject> probably read; <subject> probably did read
คงต้องหาสักคนมาเป็นเนื้อคู่,khohngM dtawngF haaR sakL khohnM maaM bpenM neuuaH khuuF,example sentence,[If I wanted to know] I would need to find someone to become my soulmate.
คงถวายดอกมะลิไหว้พระ วรรณจึงได้นวลขาว,khohngM thaL waaiR daawkL maH liH waiF phraH wanM jeungM daiF nuaanM khaaoR,example sentence,You must have presented jasmine flowers to the gods [in supplication] to have been granted such white skin.
คงทำ,khohngM thamM,verb,[คงทำ] <subject> probably does
คงที่,khohngM theeF,adjective,[is] stable; unchanged; constant
คงที่อยู่เสมอ,khohngM theeF yuuL saL muuhrR,verb,to stick with one’s principles; stand one's ground
คงนาน,khohngM naanM,"adverb, phrase",...would probably be long
คงปิด,khohngM bpitL,verb,[คงปิด] <subject> probably closes
คงเป็น,khohngM bpenM,verb,[คงเป็น] <subject> probably is
คงเป็นเพราะความเกี่ยวพันที่มีมาตั้งแต่อดีตไม่ว่าภาษาพูด วัฒนธรรมประเพณีต่าง ๆ ก็อันเดียวกันเว้นแต่ภาษาเขียน,khohngM bpenM phrawH khwaamM giaaoL phanM theeF meeM maaM dtangF dtaaeL aL deetL maiF waaF phaaM saaR phuutF watH thaH naH thamM bpraL phaehM neeM dtaangL dtaangL gaawF anM diaaoM ganM wenH dtaaeL phaaM saaR khiianR,example sentence,This is because there are many historical commonalities [between these areas] and they share the same spoken language as well as common customs and culture — except for their written languages.
คงเป็นเพราะบุพเพอาละวาด เลยได้แต่งงานกัน ทั้ง ๆ ที่ทะเลาะกันทุกวัน,khohngM bpenM phrawH boopL phaehM aaM laH waatF leeuyM daiF dtaengL ngaanM ganM thangH thangH theeF thaH lawH ganM thookH wanM,example sentence,"It was pre-ordained by the stars that they be married, even though they fight with each other every day."
คงเป็นเพราะหมอกในตอนเช้าหรือไม่ก็เพราะฝน ,khohngM bpenM phrawH maawkL naiM dtaawnM chaaoH reuuR maiF gaawF phrawH fohnR,example sentence,[This] may have been because of the morning fog or because of the rain.
คงเป็นเพราะเหตุนี้ที่เสียงเรียกร้องให้ปรับคณะรัฐมนตรีเริ่มซาลง,khohngM bpenM phrawH haehtL neeH theeF siiangR riiakF raawngH haiF bprapL khaH naH ratH thaL mohnM dtreeM reermF saaM lohngM,example sentence,Due to these developments the calls for changes in the make up of the cabinet have begun to subside.
คงเป็นเรื่องของค่านิยม เพราะถึง ต๋อง สร้างชื่อไว้มากแต่กระทั่งตอนนี้สนุกเกอร์ก็ยังหลบไม่พ้นสีเทาทั้งหมดทีเดียว,khohngM bpenM reuuangF khaawngR khaaF niH yohmM phrawH theungR dtaawngR saangF cheuuF waiH maakF dtaaeL graL thangF dtaawnM neeH saL nookH guuhrM gaawF yangM lohpL maiF phohnH seeR thaoM thangH mohtL theeM diaaoM,example sentence,"It’s probably a question of values, because even though Dtawng created a significant reputation for himself, to date snooker still has not transcended its ‘grey’ image."
คงเป็นเรื่องที่กลืนไม่เข้าคายไม่ออก,khohngM bpenM reuuangF theeF gleuunM maiF khaoF khaaiM maiF aawkL,example sentence,It’s a quandry which they are unable to resolve.
คงเปิด,khohngM bpeertL,verb,[คงเปิด] <subject> probably opens
คงไป,khohngM bpaiM,verb,[คงไป] <subject> probably goes
คงพูด,khohngM phuutF,verb,[คงพูด] <subject> probably speaks
คงมา ,khohngM maaM,verb,[คงมา] <subject> probably comes
คงมี,khohngM meeM,verb,[คงมี] <subject> probably has; might have; may have
คงไม่,khohngM maiF,auxiliary verb,[คงไม่] [auxiliary verb combination] probably won't...; may not...; might not...
คงไม่กิน,khohngM maiF ginM,verb,[คงไม่กิน] <subject> probably doesn't eat
คงไม่เขียน,khohngM maiF khiianR,verb,[คงไม่เขียน] <subject> probably doesn't write
คงไม่ช่วย,khohngM maiF chuayF,verb,[คงไม่ช่วย] <subject> probably doesn't help
คงไม่เชื่อ,khohngM maiF cheuuaF,verb,[คงไม่เชื่อ] <subject> probably doesn't believe
คงไม่ดื่ม,khohngM maiF deuumL,verb,[คงไม่ดื่ม] <subject> probably doesn't drink
คงไม่เดิน,khohngM maiF deernM,verb,[คงไม่เดิน] <subject> probably doesn't walk
คงไม่ทำ,khohngM maiF thamM,verb,[คงไม่ทำ] <subject> probably doesn't do
คงไม่ปิด,khohngM maiF bpitL,verb,[คงไม่ปิด] <subject> probably doesn't close
คงไม่เปิด,khohngM maiF bpeertL,verb,[คงไม่เปิด] <subject> probably doesn't open
คงไม่ไป,khohngM maiF bpaiM,verb,[คงไม่ไป] <subject> probably doesn't go
คงไม่พูด,khohngM maiF phuutF,verb,[คงไม่พูด] <subject> probably doesn't speak
คงไม่มา ,khohngM maiF maaM,verb,[คงไม่มา] <subject> probably doesn't come
คงไม่มี,khohngM maiF meeM,verb,[คงไม่มี] <subject> probably doesn't have
คงไม่ยิ้ม,khohngM maiF yimH,verb,[คงไม่ยิ้ม] <subject> probably doesn't smile
คงไม่รัก,khohngM maiF rakH,verb,[คงไม่รัก] <subject> probably doesn't love
คงไม่เล่น,khohngM maiF lenF,verb,[คงไม่เล่น] <subject> probably doesn't play
คงไม่วิ่ง,khohngM maiF wingF,verb,[คงไม่วิ่ง] <subject> probably doesn't run
คงไม่สาย,khohngM maiF saaiR,"verb, phrase",...probably won’t be late
คงไม่ให้,khohngM maiF haiF,verb,[คงไม่ให้] <subject> probably doesn't give
คงไม่อ่าน,khohngM maiF aanL,verb,[คงไม่อ่าน] <subject> probably doesn't read
คงยังไม่เสร็จ,khohngM yangM maiF setL,"verb, phrase",...is probably not finished yet
คงยิ้ม,khohngM yimH,verb,[คงยิ้ม] <subject> probably smiles
คงรัก,khohngM rakH,verb,[คงรัก] <subject> probably loves
คงเล่น,khohngM lenF,verb,[คงเล่น] <subject> probably plays
คงว่า,khohngM waaF,verb,[คงว่า] <subject> probably says
คงวิ่ง,khohngM wingF,verb,[คงวิ่ง] <subject> probably runs
คงไว้,khohngM waiH,verb,to exist; survive; live; continue; remain; keep; retain
คงสภาพ,khohngM saL phaapF,verb,to remain constant or the same; to be stable
คงเส้นคงวา,khohngM senF khohngM waaM,"adjective, adjective, phrase",[is] stable; constant; consistent; steady; same as before
,,,
คงให้,khohngM haiF,verb,[คงให้] <subject> probably gives
คงอยู่,khohngM yuuL,"verb, intransitive",to remain; exist; hold on to
คงอ่าน,khohngM aanL,verb,[คงอ่าน] <subject> probably reads
คงกระพัน,khohngM graL phanM,adjective,[is] invulnerable
คงคา,khohngM khaaM,"noun, poetic",river; waters
"proper noun, geographical",[แม่น้ำคงคา] [India's] river Ganges,,
คงทน,khohngM thohnM,,"[is] durable; permanent, lasting"
noun,[ความคงทน] durability,,
คช,khohtH,"noun, formal, poetic",elephant
คชสีห์,khohtH chaH seeR,noun,fabulous lion with the trunk of an elephant
คชาชีพ,khaH chaaM cheepF,noun,mahout; elephant trainer
คณนา,khaH naH naaM,verb,to count
คณบดี,khaH naH baawM deeM,noun,[of an academic institution] a dean
คณะ ,khaH naH,,council; group; member; corporation
noun,faculty of a college or university,,
classifier,[numerical classifier for faculty or council],,
คณะกรรมการ  ,khaH naH gamM maH gaanM,noun,committee; council
คณะกรรมการกฤษฎีกา,khaH naH gamM maH gaanM gritL saL deeM gaaM,proper noun,Council of State
คณะกรรมการการเลือกตั้ง,khaH naH gamM maH gaanM gaanM leuuakF dtangF,"noun, proper noun",The Election Commission
คณะกรรมการการศึกษาขั้นพื้นฐาน,khaH naH gamM maH gaanM gaanM seukL saaR khanF pheuunH thaanR,"noun, proper noun",Committee on Fundamental Education
คณะกรรมการการอุดมศึกษา,khaH naH gamM maH gaanM gaanM ooL dohmM maH seukL saaR,proper noun,Higher Education Commission
คณะกรรมการกำกับนโยบายด้านรัฐวิสาหกิจ,khaH naH gamM maH gaanM gamM gapL naH yo:hM baaiM daanF ratH wiH saaR haL gitL,"noun, proper noun","Office of State Enterprises, Comptroller-General's Department, Ministry of Finance"
คณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,khaH naH gamM maH gaanM gamM gapL lakL sapH laeH dtaL laatL lakL sapH,,Securities and Exchange Commission
คณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ,khaH naH gamM maH gaanM gitL jaL gaanM graL jaaiM siiangR gitL jaL gaanM tho:hM raH thatH laeH gitL jaL gaanM tho:hM raH khaH maH naaM khohmM haengL chaatF,proper noun,The National Broadcasting and Telecommunication Commission
คณะกรรมการกิจการกระจายเสียงและกิจการโทรทัศน์แห่งชาติ,khaH naH gamM maH gaanM gitL jaL gaanM graL jaaiM siiangR laeH gitL jaL gaanM tho:hM raH thatH haengL chaatF,noun,Selection Committee for National Television and Broadcasting Affairs
คณะกรรมการกิจการโทรคมนาคมแห่งชาติ,khaH naH gamM maH gaanM gitL jaL gaanM tho:hM raH khaH maH naaM khohmM haengL chaatF,noun,The National Telecommunications Commission
