word,spell,type,meaning
ผมก็ไม่ทราบว่า เขาเคยไปสงขลาหรือไม่ แต่คุณพ่อเขาอยู่ที่นั่น ,phohmR gaawF maiF saapF waaF khaoR kheeuyM bpaiM sohngR khlaaR reuuR maiF dtaaeL khoonM phaawF khaoR yuuL theeF nanF,example sentence,"[spoken by a male] ""I don’t know if he has ever been to Songkhla but his father lives there."""
ผมก็ไม่ทราบเหมือนกัน,phohmR gaawF maiF saapF meuuanR ganM,example sentence,"""I really don't know either."""
ผมก็ไม่รู้นะว่าทำไมต้องเอาปลาให้แมวกินแต่ว่าเขาก็ทำกันมา นึกออกไหมครับ,phohmR gaawF maiF ruuH naH waaF thamM maiM dtawngF aoM bplaaM haiF maaeoM ginM dtaaeL waaF khaoR gaawF thamM ganM maaM neukH aawkL maiR khrapH,example sentence,"""I don’t know why people need to give your cat fish to eat, but they do. Can you think of a reason?"""
ผมก็ยอมรับว่าฟังไม่ขึ้นนะครับ,phohmR gaawF yaawmM rapH waaF fangM maiF kheunF naH khrapH,example sentence,I admit that I was not convinced.
ผมก็ยังมุ่งหน้าเดินต่อไปเรื่อย ๆ,phohmR gaawF yangM moongF naaF deernM dtaawL bpaiM reuuayF reuuayF,example sentence,"""I just kept on walking and walking."""
ผมก็รักคุณ,phohmR gaawF rakH khoonM,"example sentence, formal","[spoken by a male] ""I love you too."""
ผมก็รู้สึกสบายใจว่า...เออ...ผมได้ช่วยพวกเขา,phohmR gaawF ruuH seukL saL baaiM jaiM waaF uuhrM phohmR daiF chuayF phuaakF khaoR,example sentence,"""I felt good that that I helped them."""
ผมก็เลยชวนพ่อลงไปเล่นที่ชายหาดแต่ว่าที่แปลกก็คือ อ้ายที่ที่ผมนั่งอยู่เนี่ย มันเป็นจุดที่มีแต่เปลือกหอย,phohmR gaawF leeuyM chuaanM phaawF lohngM bpaiM lenF theeF chaaiM haatL dtaaeL waaF theeF bplaaekL gaawF kheuuM aaiF theeF theeF phohmR nangF yuuL niiaF manM bpenM jootL theeF meeM dtaaeL bpleuuakL haawyR,example sentence,"""I urged my father to go down [with me] to play on the beach, but what was strange was that the area in which I was sitting was a place where there were only seashells."""
ผมก็เลยตัดสินใจซื้อตั๋วหนังด้านหน้าสุด ๆ,phohmR gaawF leeuyM dtatL sinR jaiM seuuH dtuaaR nangR daanF naaF sootL sootL,example sentence,"""I thus decided to buy a movie ticket in the front row."""
ผมก็เลยสงสัยว่า การทำหมันเนี่ย ตกลงมันดีหรือว่ามันแย่กันแน่เนี่ย,phohmR gaawF leeuyM sohngR saiR waaF gaanM thamM manR niiaF dtohkL lohngM manM deeM reuuR waaF manM yaaeF ganM naaeF niiaF,example sentence,"""I therefore not sure whether getting her getting spayed was, after all, a good idea or not."""
ผมก็เลยเอาอาหารให้มันกินเนี่ย จนลูกๆมันเริ่มโตขึ้น,phohmR gaawF leeuyM aoM aaM haanR haiF manM ginM niiaF johnM luukF luukF manM reermF dto:hM kheunF,example sentence,"""I fed her until her kittens began to grow up."""
ผมก็หวังว่าจะรู้ว่าต้องทำยังไง,phohmR gaawF wangR waaF jaL ruuH waaF dtawngF thamM yangM ngaiM,example sentence,"""I wish I knew what to do."""
ผมก็อยากมีที่ดินของผมพอสมควรสำหรับทำมาหากิน มีช่องทางได้กู้ยืมเงินมาขยายงาน มีโอกาสรู้วิธีการทำกินแบบใหม่ ๆ มีตลาดดี และขายสินค้าได้ราคายุติธรรม,phohmR gaawF yaakL meeM theeF dinM khaawngR phohmR phaawM sohmR khuaanM samR rapL thamM maaM haaR ginM meeM chaawngF thaangM daiF guuF yeuumM ngernM maaM khaL yaaiR ngaanM meeM o:hM gaatL ruuH wiH theeM gaanM thamM ginM baaepL maiL meeM dtaL laatL deeM laeH khaaiR sinR khaaH daiF raaM khaaM yootH dtiL thamM,example sentence,"""I would like to own enough land to make a living with; to have a way to borrow money to expand my business; to have a chance to learn new production techniques; to have good markets; and, to sell goods at a fair price."""
ผมกลับมาถึงบ้านโดยที่เธอไม่รู้,phohmR glapL maaM theungR baanF dooyM theeF thuuhrM maiF ruuH,example sentence,"""I came home without her knowing."""
ผมกวาดสายตามองรอบตัว ,phohmR gwaatL saaiR dtaaM maawngM raawpF dtuaaM,example sentence,"""I looked all around me."""
ผมกับเด็กหนุ่มจับมือร่ำลา ,phohmR gapL dekL noomL japL meuuM ramF laaM,example sentence,"""The young man and I shook hands “goodbye.”"""
ผมกับพี่ชายต้องอธิบาย คอยชี้แนะขั้นตอนต่าง ๆ จนเมื่อยปากกว่าพ่อจะใช้งานเป็น,phohmR gapL pheeF chaaiM dtawngF aL thiH baaiM khaawyM cheeH naeH khanF dtaawnM dtaangL dtaangL johnM meuuayF bpaakL gwaaL phaawF jaL chaiH ngaanM bpenM,example sentence,"""My brother and I needed to explain [the computer] to him; we suggested various ways of doing things until we were blue in the face and he was capable of using it."""
ผมกับภรรยาต้องแบกภาระค่าใช้จ่ายอยู่ไม่น้อยเกี่ยวกับการศึกษาเล่าเรียนของลูกชาย ไหนจะค่าเทอม ค่าหนังสือ ค่าอาหารกลางวัน ,phohmR gapL phanM raH yaaM dtawngF baaekL phaaM raH khaaF chaiH jaaiL yuuL maiF naawyH giaaoL gapL gaanM seukL saaR laoF riianM khaawngR luukF chaaiM naiR jaL khaaF theermM khaaF nangR seuuR khaaF aaM haanR glaangM wanM,example sentence,"""My wife and I share the not-inconsiderable burdens of our son's education, including his tuition, books, and lunch money."""
ผมกับแสงดาวมีลูกด้วยกันหนึ่งคน อยู่ในวัยกำลังซุกซน เป็นชาย เรียนอยู่ชั้นประถมปีที่สอง ,phohmR gapL saaengR daaoM meeM luukF duayF ganM neungL khohnM yuuL naiM waiM gamM langM sookH sohnM bpenM chaaiM riianM yuuL chanH bpraL thohmR bpeeM theeF saawngR,example sentence,"""Saengdow and I have one son who is just at that naughty age; he is now in the second grade."""
ผมกับแสงดาวอยู่กันร่วมหอลงโรงกันมานานกว่าแปดปี ,phohmR gapL saaengR daaoM yuuL ganM ruaamF haawR lohngM ro:hngM ganM maaM naanM gwaaL bpaaetL bpeeM,example sentence,"""Saengdow and I have been living together as man and wife for more than eight years now."""
ผมก้าวขึ้นไปบนตู้ฟรีชั้นสาม ,phohmR gaaoF kheunF bpaiM bohnM dtuuF freeM chanH saamR,example sentence,"""I stepped aboard the free third-class railcar."""
ผมกำลังคอยโทรศัพท์จากเขาอยู่,phohmR gamM langM khaawyM tho:hM raH sapL jaakL khaoR yuuL,phrase,"""I'm waiting for a phone call from him."""
ผมกำลังคิดถึงแฟนอยู่ทีเดียว พอดีหล่อนโทรมา,phohmR gamM langM khitH theungR faaenM yuuL theeM diaaoM phaawM deeM laawnL tho:hM maaM,example sentence,"""I was just thinking about my girlfriend, and then she called."""
ผมกำลังจะออกไปซื้อของ ,phohmR gamM langM jaL aawkL bpaiM seuuH khaawngR,example sentence,"[spoken by a male] ""I am going shopping."""
ผมกำลังไปหาคุณแล้ว,phohmR gamM langM bpaiM haaR khoonM laaeoH,example sentence,"""I am about to see you."""
ผมกำลังพยายามลดน้ำหนัก,phohmR gamM langM phaH yaaM yaamM lohtH namH nakL,example sentence,"""I'm trying to lose weight."""
ผมกำลังมองหาเครื่อง เอ ที เอ็ม ,phohmR gamM langM maawngM haaR khreuuangF aehM theeM emM,example sentence,"""I'm looking for an A.T.M machine."""
ผมกำลังรอเขาโทรหาผมอยู่,phohmR gamM langM raawM khaoR tho:hM haaR phohmR yuuL,phrase,"""I am waiting for him to call me."""
ผมกำลังรับประทานอาหารเช้าอยู่ ตอนเขามาหาผม ,phohmR gamM langM rapH bpraL thaanM aaM haanR chaaoH yuuL dtaawnM khaoR maaM haaR phohmR,example sentence,"[spoken formally by a male] ""I was having breakfast when he came to see me."""
ผมกำลังหาจดหมายอยู่แต่ยังไม่พบ ,phohmR gamM langM haaR johtL maaiR yuuL dtaaeL yangM maiF phohpH,example sentence,"""I am looking for the letter but I can’t find it yet."""
ผมกินจนเมาครั้งเดียวแล้วเข็ดจนตาย,phohmR ginM johnM maoM khrangH diaaoM laaeoH khetL johnM dtaaiM,example sentence,"""I drank 'white lightning' just once and I gave it up forever."""
ผมกินแล้ว,phohmR ginM laaeoH,example sentence,"""I already ate."""
ผมกินเหล้านอกนาน ๆ ที,phohmR ginM laoF naawkF naanM naanM theeM,example sentence,"""I drink foreign liquor every once in a while."""
ผมเก็บแชมเปญขวดนี้ไว้สำหรับโอกาสพิเศษ,phohmR gepL chaaemM bpaehnM khuaatL neeH waiH samR rapL o:hM gaatL phiH saehtL,example sentence,"""I'm saving this bottle of champagne for a special occasion."""
ผมเกรงว่ารถไฟจะมาช้ามาก ,phohmR graehngM waaF rohtH faiM jaL maaM chaaH maakF,example sentence,"""I am afraid the train will be very late."""
ผมเกรียน,phohmR griianM,noun,close-cropped hair style (for boys)
ผมแก้ปัญหาโดยการเปิดพัดลมแรง ๆ นะครับ,phohmR gaaeF bpanM haaR dooyM gaanM bpeertL phatH lohmM raaengM raaengM naH khrapH,example sentence,"""I solve this problem by turning on the fan really high."""
ผมโกหกเพื่อนว่าจะไปงานบวชญาติที่ต่างจังหวัดกับครอบครัว จึงขอตัวกลับก่อน,phohmR go:hM hohkL pheuuanF waaF jaL bpaiM ngaanM buaatL yaatF theeF dtaangL jangM watL gapL khraawpF khruaaM jeungM khaawR dtuaaM glapL gaawnL,example sentence,"""I told my friends a white lie that I had to go to an ordination ceremony for a relative with my family out of town so I had to leave [the game] early."""
ผมขอกาแฟใส่น้ำตาลอย่างเดียว ไม่เอาคอฟฟี่เมทครับ,phohmR khaawR gaaM faaeM saiL namH dtaanM yaangL diaaoM maiF aoM khaawM feeM maehtL khrapH,example sentence,"""I'd like a coffee please with just sugar [but] no CoffeeMate."""
ผมขอเดินไปด้วยกันได้ไหม,phohmR khaawR deernM bpaiM duayF ganM daiF maiH,example sentence,"""May I walk along [with you]?"""
ผมขอถือโอกาสนี้ขอบคุณทุก ๆ คนที่ให้ความร่วมมือ,phohmR khaawR theuuR o:hM gaatL neeH khaawpL khoonM thookH thookH khohnM theeF haiF khwaamM ruaamF meuuM,example sentence,"""I'd like to take this opportunity to thank you for your cooperation."""
ผมขอทำหน้าที่เป็นกาวใจในการแก้ปัญหาอีกครั้ง,phohmR khaawR thamM naaF theeF bpenM gaaoM jaiM naiM gaanM gaaeF bpanM haaR eekL khrangH,example sentence,"""Please allow me to serve as the go-between to solve the problem yet one more time."""
ผมขอนำเนื้อหาของบทความมาถ่ายทอดให้ท่านผู้อ่านได้รับทราบบ้าง,phohmR khaawR namM neuuaH haaR khaawngR bohtL khwaamM maaM thaaiL thaawtF haiF thanF phuuF aanL daiF rapH saapF baangF,example sentence,"""Allow me to present the essence of the article to you, dear reader, for your information."""
ผมขอแนะนำคุณให้รู้จักกับภรรยาผม,phohmR khaawR naeH namM khoonM haiF ruuH jakL gapL phanM raH yaaM phohmR,example sentence,"""I would like to introduce you to my wife."""
ผมขอยกตัวอย่างรูปธรรมสักเรื่องนะครับ,phohmR khaawR yohkH dtuaaM yaangL ruupF bpaL thamM sakL reuuangF naH khrapH,example sentence,"""Let me give you a concrete example."""
ผมขอสาบานว่า... ,phohmR khaawR saaR baanM waaF,example sentence,"""I swear that..."""
ผมขอแสดงความยินดีกับบัณฑิตใหม่ปีนี้ทุกคน,phohmR khaawR saL daaengM khwaamM yinM deeM gapL banM ditL maiL bpeeM neeH thookH khohnM,example sentence,"""I would like to express my congratulations to every new graduate."""
ผมขอให้คุณ,phohmR khaawR haiF khoonM,phrase,"""May I ask you to..."""
ผมขอให้คุณ,phohmR khaawR haiF khoonM,"verb, phrase",I wish for you to...
ผมขออนุญาตบรรยายจากความจำเท่าที่ได้อ่านอะไรต่อมิอะไรมา โดยไม่ได้กลับไปนั่งค้นคว้าอีกทีหนึ่ง,phohmR khaawR aL nooH yaatF banM yaaiM jaakL khwaamM jamM thaoF theeF daiF aanL aL raiM dtaawL miH aL raiM maaM dooyM maiF daiF glapL bpaiM nangF khohnH khwaaH eekL theeM neungL,example sentence,"""Please allow me to explain to you from whatever I remember from what I had read, without sitting down and going back to look it up again."""
ผมขออย่างเดียวเท่านั้น อย่าเข้ามาตีรันฟันแทงกันภายในหมู่บ้านก็แล้วกัน,phohmR khaawR yaangL diaaoM thaoF nanH yaaL khaoF maaM dteeM ranM fanM thaaengM ganM phaaiM naiM muuL baanF gaawF laaeoH ganM,example sentence,"""I only ask for only one thing: do not come into the village and brawl, alright?"""
ผมขออยู่คนเดียวเงียบ ๆได้ไหม ไม่อยากให้ใครรบกวน,phohmR khaawR yuuL khohnM diaaoM ngiiapF daiF maiH maiF yaakL haiF khraiM rohpH guaanM,example sentence,"""Leave me alone please I don’t want to be disturbed."""
ผมเขย่าตัวเธออย่างอย่างแรง แต่เธอก็ไม่รู้สึก,phohmR khaL yaoL dtuaaM thuuhrM yaangL yaangL raaengM dtaaeL thuuhrM gaawF maiF ruuH seukL,example sentence,"""I shake you hard but you feel nothing."""
ผมเข้าใจว่า ในเมืองไทย ปลาดุกเป็นปลาที่มีเนื้อกินอร่อยที่สุด ,phohmR khaoF jaiM waaF naiM meuuangM thaiM bplaaM dookL bpenM bplaaM theeF meeM neuuaH ginM aL raawyL theeF sootL,example sentence,"[spoken by a male] ""I understand that catfish is the tastiest fish in Thailand."""
"ผมค้นพบแล้วว่ารสชาติอาหารไม่ได้ขึ้นอยู่กับ ""ลิ้น"" เพียงอย่างเดียว",phohmR khohnH phohpH laaeoH waaF rohtH chaatF aaM haanR maiF daiF kheunF yuuL gapL linH phiiangM yaangL diaaoM,example sentence,"""I learned that the taste of food does not depend solely on our tongues."""
ผมครุ่นคิดหาทางออกอย่างหนัก,phohmR khroonF khitH haaR thaangM aawkL yaangL nakL,example sentence,"""I thought very hard to find a way out (of the situation)."""
ผมควรจะจ่ายเงินให้คนขับรถเท่าไรครับ ,phohmR khuaanM jaL jaaiL ngernM haiF khohnM khapL rohtH thaoF raiM khrapH,example sentence,"""How much should I give the driver?"""
ผมค่อนข้างแน่ใจว่า เลข ๙ ไม่เคยเป็นเลขมงคลของไทยมาก่อน จนไม่นานมานี้เอง,phohmR khaawnF khaangF naaeF jaiM waaF laehkF gaoF maiF kheeuyM bpenM laehkF mohngM khohnM khaawngR thaiM maaM gaawnL johnM maiF naanM maaM neeH aehngM,example sentence,"""I am fairly certain that the number “9” was not a lucky number in Thailand until only fairly recently."""
ผมคิดถึง ,phohmR khitH theungR,"phrase, colloquial","[spoken by a male] ""I miss...,"""
ผมคิดถึงคุณมากรู้ไหม,phohmR khitH theungR khoonM maakF ruuH maiR,example sentence,"""I miss you so much, don't you know?"" ""Do you know how much I miss you?"""
ผมคิดว่า... ,phohmR khitH waaF,phrase,I think that...
ผมคิดว่าเขาเป็นกะเทยนะ,phohmR khitH waaF khaoR bpenM gaL theeuyM naH,example sentence,"""I think he is a ladyboy."""
ผมคิดว่าความเงียบนั้นนำมาซึ่งความนิ่ง ซึ่งความนิ่งก็นำมาซึ่งความง่วงอีกที,phohmR khitH waaF khwaamM ngiiapF nanH namM maaM seungF khwaamM ningF seungF khwaamM ningF gaawF namM maaM seungF khwaamM nguaangF eekL theeM,example sentence,"""I think that silence brings about serenity and serenity in turn brings about slumber."""
ผมคิดว่าคุณคือคนที่ใช่สำหรับผม,phohmR khitH waaF khoonM kheuuM khohnM theeF chaiF samR rapL phohmR,example sentence,"""I think that you are the right one for me."""
"""ผมคิดว่าจะไปนอนบ้านเพื่อนที่รู้จักกัน หรือไม่ก็กลับไปอยู่บ้านสักสองสามวัน"" เขาบอก ",phohmR khitH waaF jaL bpaiM naawnM baanF pheuuanF theeF ruuH jakL ganM reuuR maiF gaawF glapL bpaiM yuuL baanF sakL saawngR saamR wanM khaoR baawkL,example sentence,"""“I think I will stay over my friend’s house, or if not, I will stay at home only two or three days,” he said."""
ผมคิดว่า ผมไม่เคยเห็นรถคันนั้นที่นี่มาก่อนเลย ,phohmR khitH waaF phohmR maiF kheeuyM henR rohtH khanM nanH theeF neeF maaM gaawnL leeuyM,example sentence,"[spoken by a male] ""I don’t think that car has ever been here before."""
"ผมคิดว่าเมืองใหญ่ต่าง ๆ ของประเทศไทย, ไม่เฉพาะกรุงเทพฯ, เป็นเมืองที่ดัง",phohmR khitH waaF meuuangM yaiL dtaangL dtaangL khaawngR bpraL thaehtF thaiM maiF chaL phawH groongM thaehpF bpenM meuuangM theeF dangM,example sentence,"""I think that all big cities in Thailand, not just Bangkok, are loud."""
ผมคิดว่าเมืองใหญ่ในบ้านเราก็ทำหน้าที่สอดรับกับความหมายนี้ได้อย่างไม่ขัดเขิน,phohmR khitH waaF meuuangM yaiL naiM baanF raoM gaawF thamM naaF theeF saawtL rapH gapL khwaamM maaiR neeH daiF yaangL maiF khatL kheernR,example sentence,"""I can say unabashedly that large cities in our nation are loud within the same meaning of the word."""
ผมคิดว่าเรียนภาษาไทยไม่ง่าย คุณมีความเห็นอย่างไร ,phohmR khitH waaF riianM phaaM saaR thaiM maiF ngaaiF khoonM meeM khwaamM henR yaangL raiM,example sentence,"""I think it is not easy to learn Thai. What is your opinion?"""
ผมคิดว่าเรื่องนี้น่าสนใจมากทีเดียว,phohmR khitH waaF reuuangF neeH naaF sohnR jaiM maakF theeM diaaoM,example sentence,"""I think that this is a very important issue."""
ผมคิดว่าวันนี้เขาคงจะไม่มา ,phohmR khitH waaF wanM neeH khaoR khohngM jaL maiF maaM,example sentence,"""I think he probably won't come today."""
ผมคือแบบสุด ๆ แล้วอ่ะ ทรมานมาก,phohmR kheuuM baaepL sootL sootL laaeoH aL thaawM raH maanM maakF,example sentence,"""I was just really frantic; I was suffering."""
ผมเคยเจอแบบนี้มาก่อนเหมือนกัน ,phohmR kheeuyM juuhrM baaepL neeH maaM gaawnL meuuanR ganM,example sentence,"""I've been through this before, too."""
ผมเคยโดนผู้หญิงหักอกแค่ครั้งเดียว,phohmR kheeuyM do:hnM phuuF yingR hakL ohkL khaaeF khrangH diaaoM,example sentence,"""Only once has my heart been broken by a woman."""
ผมเคยทำความผิดอย่างนี้มาก่อนเมื่ออายุน้อยกว่านี้,phohmR kheeuyM thamM khwaamM phitL yaangL neeH maaM gaawnL meuuaF aaM yooH naawyH gwaaL neeH,example sentence,"""I used to make that mistake more when I was younger."""
ผมเคยทำงานที่นี่เมื่อสามปีที่แล้ว,phohmR kheeuyM thamM ngaanM theeF neeF meuuaF saamR bpeeM theeF laaeoH,example sentence,"""I worked here three years ago."""
ผมเคยเป็นคนขับรถของคุณสมพงษ์ครับ ,phohmR kheeuyM bpenM khohnM khapL rohtH khaawngR khoonM sohmR phohngM khrapH,example sentence,"[spoken by a male] ""I used to be a driver for Mr. Sompong, sir."""
ผมเคยไปบางแสนประจำ แต่เดี๋ยวนี้ไม่ไปแล้ว เพราะถนนมันแย่เต็มที ,phohmR kheeuyM bpaiM baangM saaenR bpraL jamM dtaaeL diaaoR neeH maiF bpaiM laaeoH phrawH thaL nohnR manM yaaeF dtemM theeM,example sentence,"[spoken by a male] ""I often used to go to Bangsaen but now I don’t go; the road is very bad."""
