word,spell,type,meaning
รถเช่า ,rohtH chaoF,noun,rental car
รถเช่าขับเอง ,rohtH chaoF khapL aehngM,noun,self-drive rental car
รถซิ่ง,rohtH singF,noun,racing car; racing motorcycle
รถด่วน ,rohtH duaanL,noun,express train
รถดับเพลิง  ,rohtH dapL phleerngM,noun,fire engine; fire truck
รถโดยสาร ,rohtH dooyM saanR,noun,passenger bus
รถโดยสารประจำทาง ,rohtH dooyM saanR bpraL jamM thaangM,noun,scheduled bus
รถตักดินและหิน ,rohtH dtakL dinM laeH hinR,noun,front-end loader
รถตำรวจเปิดหวอวิ่งเข้าไปในซอยบ้านผมสองคัน,rohtH dtamM ruaatL bpeertL waawR wingF khaoF bpaiM naiM saawyM baanF phohmR saawngR khanM,example sentence,"""Two police cars with sirens wailing sped into the lane where I live."""
รถติด ,rohtH dtitL,"noun, interjection, colloquial",traffic jam
รถติด,rohtH dtitL,"verb, phrase",traffic is jammed; traffic is stuck; roads are clogged
รถติด และไม่ขยับเขยื้อนมาเกือบชั่วโมงแล้ว ,rohtH dtitL laeH maiF khaL yapL khaL yeuuanF maaM geuuapL chuaaF mo:hngM laaeoH,"example sentence, colloquial","""The traffic jam has halted every car on the street for almost an hour."""
รถตีนตะขาบ ,rohtH dteenM dtaL khaapL,noun,Caterpillar™ tractor; bulldozer
รถตู้ ,rohtH dtuuF,noun,van
รถตู้คันนี้เปรียบเสมือนห้องนอนห้องน้ำและห้องแต่งตัวพร้อมกันเสร็จสรรพ,rohtH dtuuF khanM neeH bpriiapL saL meuuanR haawngF naawnM haawngF naamH laeH haawngF dtaengL dtuaaM phraawmH ganM setL sapL,example sentence,"""This [model] van is like a fully outfitted bedroom, bathroom, and dressing room, all in one [vehicle]."""
รถเต่า,rohtH dtaoL,"noun, colloquial, idiom",[parents' slang for their little daughter's] vagina
รถเต่า,rohtH dtaoL,noun,Volkswagen Beetle
รถถัง ,rohtH thangR,noun,[military] tank
รถถีบ ,rohtH theepL,noun,a bicycle
รถไถ,rohtH thaiR,noun,pushcart; tractor with a plow
รถไถจะถูกนำเข้ามาในหมู่บ้าน และสวนทางกับควายซึ่งพ่อค้านำออกไป,rohtH thaiR jaL thuukL namM khaoF maaM naiM muuL baanF laeH suaanR thaangM gapL khwaaiM seungF phaawF khaaH namM aawkL bpaiM,example sentence,"""Mechanical plows are being brought into the village; and, they cross paths with water buffalos which buyers are taking out."""
รถไถเดินตาม,rohtH thaiR deernM dtaamM,noun,hand tractor; motorized plow
รถไถนา,rohtH thaiR naaM,noun,mechanical plow
รถทัวร์ ,rohtH thuaaM,noun,tour bus
รถที่นั่ง ,rohtH theeF nangF,noun,"a royal car, carriage, or chariot"
รถที่แล่นผ่านไปผ่านมาก็เร็วจนน่าใจหาย ยิ่งบางคันขับมาชิดรถเรามา เสียวไส้เหลือเกิน,rohtH theeF laaenF phaanL bpaiM phaanL maaM gaawF reoM johnM naaF jaiM haaiR yingF baangM khanM khapL maaM chitH rohtH raoM maaM siaaoR saiF leuuaR geernM,example sentence,"""Cars speed by us so fast that we are startled; moreover, some cars pass us so closely and so fast that our hearts are in our mouths."""
รถเทรลเลอร์,rohtH thaH raehnM luuhrM,noun,trailer vehicle
รถแท็กซี่ ,rohtH thaekH seeF,noun,[รถแท็กซี่] a taxi
รถแท็กซี่มารึยัง? ,rohtH thaekH seeF maaM reuH yangM,example sentence,"""Has the taxi come yet?"""
รถแทรกเตอร์  ,rohtH thraaekF dtuuhrM,noun,tractor
รถนอน ,rohtH naawnM,noun,sleeper (on a train)
รถนี้สีเขียว,rohtH neeH seeR khiaaoR,example sentence,"""This car is green."""
รถบดถนน,rohtH bohtL thaL nohnR,noun,a road roller
รถบรรทุก ,rohtH banM thookH,noun,[รถบรรทุก] commercial truck; truck; lorry
รถบรรทุกเก็บขยะ,rohtH banM thookH gepL khaL yaL,noun,garbage truck
รถบรรทุกจดหมาย ,rohtH banM thookH johtL maaiR,noun,mail truck
รถบรรทุกดินและหิน ,rohtH banM thookH dinM laeH hinR,noun,dump truck
รถบรรทุกไถลไปตามไหล่ทาง เห็นรอยครูดเป็นทางยาว,rohtH banM thookH thaL laiR bpaiM dtaamM laiL thaangM henR raawyM khruutF bpenM thaangM yaaoM,example sentence,"""The truck skidded off the shoulder of the road; you can see the long skid marks."""
รถบรรทุกน้ำ  ,rohtH banM thookH naamH,noun,water truck
รถบรรทุกสิบแปดล้อ,rohtH banM thookH sipL bpaaetL laawH,noun,eighteen-wheeler; 18 wheeled tractor-trailer
รถบัสคันนี้ไปถนนข้าวสารไหมคะ ,rohtH batL khanM neeH bpaiM thaL nohnR khaaoF saanR maiR khaH,example sentence,"""Does this bus travel down Khao Sarn Road?"""
รถบัสเบอร์อะไรไปถนนข้าวสารได้คะ ,rohtH batL buuhrM aL raiM bpaiM thaL nohnR khaaoF saanR daiF khaH,example sentence,"""What is the number of the bus that goes to Khao Sarn Road?"""
รถบ้าน,rohtH baanF,noun,house trailer
รถประจำทาง ,rohtH bpraL jamM thaangM,"noun, formal",passenger bus
รถปิคอัพ ,rohtH bpikL apL,noun,pickup truck
รถพยาบาล  ,rohtH phaH yaaM baanM,noun,ambulance
รถพยาบาลเปิดหวอดังลั่น,rohtH phaH yaaM baanM bpeertL waawR dangM lanF,example sentence,"""The ambulance turned on its siren loudly."""
รถพระที่นั่ง,rohtH phraH theeF nangF,noun,royal carriage; royal car
รถพวกนี้สีเขียว,rohtH phuaakF neeH seeR khiaaoR,example sentence,"""These cars are green."""
รถพ่วง ,rohtH phuaangF,noun,a trailer; towed vehicle
รถพุ่งชนรั้วไม้ไผ่จนล้มระเนระนาด,rohtH phoongF chohnM ruaaH maaiH phaiL johnM lohmH raH naehM raH naatF,example sentence,"""The car collided with the bamboo fence so hard that [pieces of the fence] were scattered all around."""
รถโฟล์ค,rohtH fo:hkF,noun,Volkswagen
รถโฟล์ค,rohtH fo:hkF,"noun, colloquial, idiom",[parents' slang for their little daughter's] vagina
รถไฟ ,rohtH faiM,noun,(railroad) train
รถไฟกำลังจะออกอยู่แล้ว,rohtH faiM gamM langM jaL aawkL yuuL laaeoH,example sentence,"""The train is about to leave now."""
รถไฟความเร็วสูง,rohtH faiM khwaamM reoM suungR,noun,high-speed rail
รถไฟจอดรับผู้โดยสารที่ชุมทางเขตตลิ่งชัน ,rohtH faiM jaawtL rapH phuuF dooyM saanR theeF choomM thaangM khaehtL dtlingL chanM,example sentence,"""The train had stopped to load passengers at the Taling Chan junction."""
รถไฟจากอุบลมาแล้วหรือยังครับ ,rohtH faiM jaakL ooL bohnM maaM laaeoH reuuR yangM khrapH,example sentence,"[spoken by male] ""Has the train from Ubon come yet?"""
รถไฟจำลอง คือ การจำลองกิจกรรมของรถไฟจริงลงมาให้อยู่ในรูปของแบบจำลองนั่นเอง,rohtH faiM jamM laawngM kheuuM gaanM jamM laawngM gitL jaL gamM khaawngR rohtH faiM jingM lohngM maaM haiF yuuL naiM ruupF khaawngR baaepL jamM laawngM nanF aehngM,example sentence,"""Model railroading is nothing more than creating copies of the actions of real railroads reduced in scale to become models."""
รถไฟด่วน ,rohtH faiM duaanL,noun,express (train)
รถไฟใต้ดิน ,rohtH faiM dtaiF dinM,noun,subway
รถไฟใต้ดิน ,rohtH faiM dtaiF dinM,noun,[referring specifically to] the Bangkok Metro (MRT)
รถไฟท้องถิ่น,rohtH faiM thaawngH thinL,"noun, phrase",local train
รถไฟไทย,rohtH faiM thaiM,"noun, proper noun",State Railway of Thailand (shortened version)
รถไฟผ่านจังหวัดสุราษฎร์ธานีมาแล้ว ,rohtH faiM phaanL jangM watL sooL raatF thaaM neeM maaM laaeoH,example sentence,"""The train had passed Surathani province already."""
รถไฟผ่านอำเภอไชยาตอนตีหนึ่งกว่า ๆ ,rohtH faiM phaanL amM phuuhrM chaiM yaaM dtaawnM dteeM neungL gwaaL,example sentence,"""The train passed Chaya District at a little after 1:00 am."""
รถไฟฟ้า,rohtH faiM faaH,noun,"""skytrain""; electric train"
รถไฟฟ้า,rohtH faiM faaH,noun,electric train
รถไฟฟ้า [เฉลิมพระเกียรติ ๖ รอบพระชนมพรรษา สาย ๑ (สายสุขุมวิท) และสาย ๒ (สายสีลม)] ,rohtH faiM faaH chaL leermR phraH giiatL hohkL raawpF phraH chohnM maH phanM saaR saaiR neungL saaiR sooL khoomR witH laeH saaiR saawngR saaiR seeR lohmM,"proper noun, geographical","Skytrain [formal honorific]; Bangkok's new urban rail system, the SkyTrain system built to commemorate H.M. King Bhumipol's 72nd Birthday Anniversary"
รถไฟฟ้าใต้ดิน,rohtH faiM faaH dtaiF dinM,noun,subway; underground railway
รถไฟฟ้ามหานคร ,rohtH faiM faaH maH haaR naH khaawnM,"noun, proper noun, formal","[literally, ""metropolitan electric train"", formal moniker of] the Bangkok Mass Rapid Transit (MRT) underground subway"
รถไฟฟ้ารางเบา,rohtH faiM faaH raangM baoM,,light rail
รถไฟวิ่งไกลจากตัวเมืองออกไปทุกที จนในที่สุดภาพของท้องทุ่งและต้นไม้สีเขียวได้เข้ามาแทนที่ ,rohtH faiM wingF glaiM jaakL dtuaaM meuuangM aawkL bpaiM thookH theeM johnM naiM theeF sootL phaapF khaawngR thaawngH thoongF laeH dtohnF maaiH seeR khiaaoR daiF khaoF maaM thaaenM theeF,example sentence,"""The railroad [tracks] always ran far from the urban areas, so at last the images of rice fields and green trees replaced [the view of habitation]."""
รถไฟหลวง,rohtH faiM luaangR,noun,the Royal State Railways of Thailand
รถไฟเหาะตีลังกา,rohtH faiM hawL dteeM langM gaaM,noun,roller coaster
รถไฟออกจากกรุงเทพฯ ตอนบ่ายสาม ถึงลพบุรีห้าโมงเย็น ,rohtH faiM aawkL jaakL groongM thaehpF dtaawnM baaiL saamR theungR lohpH booL reeM haaF mo:hngM yenM,example sentence,"""The train leaves Bangkok at 3 p.m. and arrives at Lopburi at 5."""
รถมอเตอร์ไซค์ ,rohtH maawM dtuuhrM saiM,noun,"motorbike, motorcycle, moped"
รถมาเสียกลางทางเกือบจะต้องกินข้าวลิงเสียแล้ว แต่โชคดีที่คนมาช่วย,rohtH maaM siiaR glaangM thaangM geuuapL jaL dtawngF ginM khaaoF lingM siiaR laaeoH dtaaeL cho:hkF deeM theeF khohnM maaM chuayF,example sentence,"""Our car broke down in the middle of our trip we almost had to live off the land, but, fortunately, someone came by and helped us."""
รถม้า ,rohtH maaH,noun,a horse carriage
รถเมล์  ,rohtH maehM,noun,bus
รถเมล์เถื่อน,rohtH maehM theuuanL,noun,a pirate bus
รถเมล์ที่ผมรอยังไม่โผล่มาซักคัน...ต้องมีอุบัติเหตุแหง ๆ เลย,rohtH maehM theeF phohmR raawM yangM maiF phlo:hL maaM sakH khanM dtawngF meeM ooL batL dtiL haehtL ngaaeR ngaaeR leeuyM,"example sentence, colloquial","""The bus I've been waiting for hasn't showed up yet. I bet there must have been an accident."""
รถเมล์แน่นมาก หน้าต่างทุกบานปิดหมด ไอตัวของผู้โดยสารก็เลยอบอยู่ในรถ,rohtH maehM naaenF maakF naaF dtaangL thookH baanM bpitL mohtL aiM dtuaaM khaawngR phuuF dooyM saanR gaawF leeuyM ohpL yuuL naiM rohtH,example sentence,"""The bus is very crowded (and) all the windows are closed; all of the passengers’ body heat is trapped in here."""
รถยก,rohtH yohkH,noun,forklift
รถยนต์ ,rohtH yohnM,"noun, phrase",car; automobile
รถยนต์เก๋ง ,rohtH yohnM gengR,noun,sedan
รถยนต์คันนี้แพงหูฉี่ มีแต่เศรษฐีเท่านั้นที่จะสั่งจอง,rohtH yohnM khanM neeH phaaengM huuR cheeL meeM dtaaeL saehtL theeR thaoF nanH theeF jaL sangL jaawngM,example sentence,"""This car is extraordinarily expensive; only the very wealth can order it."""
รถยนต์คันนี้แพงเหลือหลาย,rohtH yohnM khanM neeH phaaengM leuuaR laaiR,example sentence,"""That car is really expensive."""
รถยนต์โดยสารและบรรทุกสิ่งของ ,rohtH yohnM dooyM saanR laeH banM thookH singL khaawngR,noun,station wagon
รถยนต์ที่เพิ่งถูกชนต้องยกเครื่องทั้งหมด,rohtH yohnM theeF pheerngF thuukL chohnM dtawngF yohkH khreuuangF thangH mohtL,example sentence,"""The car involved in the accident must be completely rebuilt."""
รถยนต์บรรทุกของ ,rohtH yohnM banM thookH khaawngR,noun,pickup truck
รถยนต์เปิดประทุน ,rohtH yohnM bpeertL bpraL thoonM,noun,"a convertible (the car), a car with a convertible top"
รถยนต์มือสอง,rohtH yohnM meuuM saawngR,noun,used car
รถยนต์หิมะ ,rohtH yohnM hiL maH,noun,snowmobile
รถยนต์อีโค,rohtH yohnM eeM kho:hM,noun,eco-car
รถยังติดเหมือนเดิม แต่มุมมองเปลี่ยนไป,rohtH yangM dtitL meuuanR deermM dtaaeL moomM maawngM bpliianL bpaiM,example sentence,"""The traffic was just as heavy as before but my viewpoint changed."""
รถเยอะในกรุงเทพฯ ,rohtH yuhH naiM groongM thaehpF,example sentence,"""There are a lot of cars in Bangkok."""
รถโยก ,rohtH yo:hkF,noun,a railroad handcar
รถรบ ,rohtH rohpH,noun,an amored military transport
รถรับส่ง,rohtH rapH sohngL,noun,a ride; a lift; transportation to go somewhere
รถรา,rohtH raaM,,[รถรา] vehicle; car; traffic
รถราคับคั่ง,rohtH raaM khapH khangF,noun,traffic; traffic congestion
รถราบ้านเรือนหนาตา หน้าตาผู้คนมีชีวิตชีวา,rohtH raaM baanF reuuanM naaR dtaaM naaF dtaaM phuuF khohnM meeM cheeM witH cheeM waaM,example sentence,"""Vehicles and homes were to be seen everywhere [and] the people appeared to be bursting with energy."""
รถราง ,rohtH raangM,noun,tram; trolley
รถเร็ว ,rohtH reoM,noun,a rapid train
รถลาก ,rohtH laakF,noun,a rickshaw; a human-pulled road transport
รถลาดตระเวน,rohtH laatF dtraL waehnM,"noun, formal",reconnaissance
รถลิโม,rohtH liH mo:hM,noun,[รถลิโม] limousine
รถแล่นไปอย่างกึกกักตามทางหลวงที่เต็มไปด้วยหลุมบ่อ,rohtH laaenF bpaiM yaangL geukL gakL dtaamM thaangM luaangR theeF dtemM bpaiM duayF loomR baawL,example sentence,"""The car bumped along in fits and starts along the highway which was full of potholes."""
รถ วี.ไอ.พี. ,rohtH weeM aiM pheeM,noun,"air-conditioned inter-provincial ""VIP"" bus"
รถศึกที่ใช้ม้าลากเป็นการใช้ม้าในการสู้รบก่อนที่นักรบจะขึ้นไปขี่บนหลังม้า,rohtH seukL theeF chaiH maaH laakF bpenM gaanM chaiH maaH naiM gaanM suuF rohpH gaawnL theeF nakH rohpH jaL kheunF bpaiM kheeL bohnM langR maaH,example sentence,"""Horse-drawn war chariots were used as military conveyances before warriors climbed on horse-back."""
รถสกู๊ตเตอร์ ,rohtH saL guutH dtuuhrM,noun,scooter
รถสนามบิน ,rohtH saL naamR binM,noun,airport bus
รถสวรรค์,rohtH saL wanR,noun,airship
รถสองแถว ,rohtH saawngR thaaeoR,noun,bus; minibus; baht bus
รถสามล้อ ,rohtH saamR laawH,noun,"[รถสามล้อ] [literally, ""three-wheeler""] samlor"
รถสามล้อเครื่อง ,rohtH saamR laawH khreuuangF,,motorized samlor; tuk-tuk
รถสามล้อเครื่อง,rohtH saamR laawH khreuuangF,noun,[formal name for] tuk-tuk; motorized samlor
รถสิบล้อ,rohtH sipL laawH,noun,ten-wheeled truck
รถสีเขียว,rohtH seeR khiaaoR,example sentence,"""The car is green."""
รถเสบียง ,rohtH saL biiangM,noun,dining car (on train)
รถหวอ ,rohtH waawR,noun,emergency vehicle
รถหุ้มเกราะ,rohtH hoomF grawL,noun,[military] tank; armor; armored car or humvee
รถอเมริกัน,rohtH aL maehM riH ganM,noun,American car
รถอยู่ที่นั่นไหม ,rohtH yuuL theeF nanF maiH,example sentence,"""Is the car there?"""
รถอยู่ที่บ้านของฉัน ,rohtH yuuL theeF baanF khaawngR chanR,example sentence,"""The car is at my house."""
รถอัตโนมัติ ,rohtH atL dtaL no:hM matH,adjective,car with an automatic transmission
รถอีแต๊ก,rohtH eeM dtaaekH,noun,open-engined Isaan farmer's utility tractor
รถอีแต๋น,rohtH eeM dtaaenR,noun,Issan farmer's four wheeled utility truck
รถแอร์ ,rohtH aaeM,noun,air-conditioned inner-city bus
รถซาเล้ง,rohtH saaM lengH,noun,motorcycle with a sidecar [typically the sidecare is fashioned out of rebar.]
รถป๊อป,rohtH bpaawpH,noun,pop scooter (a moped with a 50 cc or smaller motor)
รถเหยีบกูชะ,rohtH haehR yeepF guuM chaH,noun,automobile collision; crash
รธน.,ratH thaL thamM maH nuunM,"noun, abbreviation",[abbreviation for รัฐธรรมนูญ]
รน,rohnM,"verb, intransitive",to interfere; be restless; be unstable; be eager; be anxious; struggle
ร่น,rohnF,verb,to retract; retreat; to pull back
verb,to condense; to abridge,,
verb,to roll back (i.e. changes); to undo,,
ร่นเวลา,rohnF waehM laaM,verb,to expedite; shorten the time it takes (to do something)
ร้น ,rohnH,,hasty
รน.,raH naawngM,"proper noun, abbreviation",[abbreviation for ระนอง ] RNG
รบ ,rohpH,verb,to go to war; to fight; to make war; to battle
noun,[การรบ] battle; battleship,,
รบกวนประสาท ,rohpH guaanM bpraL saatL,adjective,nerve-racking; unsettling
รบตอบ,rohpH dtaawpL,verb,to fight back; to counterattack
รบพุ่ง,rohpH phoongF,verb,to fight; do battle
รบเร้า,rohpH raaoH,verb,to urge on; pester; beg; beseech repeatedly
รบ.,raatF chaH booL reeM,"proper noun, abbreviation",[abbreviation for ราชบุรี ] RBR
รบกวน ,rohpH guaanM,verb,to annoy; disturb; bother; trouble; irritate
noun,[การรบกวน] inconvenience,,
verb,[จะรบกวน] will disturb,,
รบรา,rohpH raaM,verb,to fight; battle; wage war; fight a battle
รบราฆ่าฟัน,rohpH raaM khaaF fanM,,to go to war; make war; fight; battle; fight (with weapons) at close quarters
รปภ.,raawM bpaawM phaawM,"noun, abbreviation",[abbreviation for พนักงานรักษาความปลอดภัย]
รผด.,raawM phaawR daawM,"proper noun, abbreviation",[abbreviation for พรรครักแผ่นดิน] RKP
รพช.,raawM phaawM chaawM,"proper noun, abbreviation",[abbreviation for สำนักงานเร่งรัดพัฒนาชนบท] OARD
รพิ,raH phiH,,[alternate spelling of รวิ]
รพี,raH pheeM,,[alternate spelling of รวิ]
