word,spell,type,meaning
บ่งบอก,bohngL baawkL,verb,to indicate; point to; show; tell
บ่งบอกถึง,bohngL baawkL theungR,verb,to imply; refer to
บจก.,baawM jaawM gaawM,"noun, abbreviation",[abbreviation for บริษัทจำกัด] Ltd.; limited corporation
บช.,banM cheeM,"noun, abbreviation",[abbreviation for บัญชี ] account; a/c; A/C; acct. accounting section
บช.น.,gaawngM banM chaaM gaanM dtamM ruaatL naH khaawnM baanM,"noun, abbreviation",[abbreviation for กองบัญชาการตำรวจนครบาล]
บด ,bohtL,noun,a small boat
บด ,bohtL,verb,to crush; to grind; to pulverize; to mow
บด ,bohtL,noun,[การบด] [activity] crushing
บดแข้ง,bohtL khaaengF,"verb, colloquial",to play football
บดบัง,bohtL bangM,verb,to hide; eclipse; obscure; darken; overshadow; conceal
บดินทรเทพยวรางกูร,baawM dinM thaH raH thaehpF phaH yaH waH raangM guunM,proper noun,Bodindradebayavarangkun [name of King Rama X]
บดี,baawM deeM,"noun, Pali, Sanskrit","master, lord, ruler, owner"
บท ,bohtL,"noun, adjective",chapter of a book; lesson of a schoolbook; article in a magazine; verse; stanza
classifier,"[numerical classifier for articles in books, textbooks, magazines, newspapers; songs, poems, stanzas]",,
"noun, formal",stanza,,
บทกรรม,bohtL gamM maH,noun,[grammar] the object in predicate phrase
บทกริยา,bohtL gaL riH yaaM,,[grammar] the verb in a predicate phrase
บทกวี ,bohtL gaL weeM,noun,poem
บทกวีนิพนธ์ ,bohtL gaL weeM niH phohnM,"noun, phrase, formal",poetics
บทกวีแนวขบขัน,bohtL gaL weeM naaeoM khohpL khanR,"noun, phrase, formal","limerick (a light or humorous verse form of 5 chiefly anapestic verses of which lines 1, 2, and 5 are of 3 feet and lines 3 and 4 are of 2 feet with a rhyme scheme of aabba)"
บทเกี้ยวพาราสี,bohtL giaaoF phaaM raaM seeR,noun,[บทเกี้ยวพาราสี] love scene (in a movie or play)
บทขยายกรรม,bohtL khaL yaaiR gamM,noun,[grammar] predicate object modifier (adjective)
บทขยายกริยา,bohtL khaL yaaiR gaL riH yaaM,noun,[grammar] verb modifier (adverb)
บทขยายประธาน,bohtL khaL yaaiR bpraL thaanM,noun,[grammar] subject modifier (adjective)
บทขยายวิเศษณ์,bohtL khaL yaaiR wiH saehtL,noun,[grammar] a modifier of an adjective or adverb (adverb)
บทความ ,bohtL khwaamM,noun,magazine or newspaper article
บทความที่นำเสนอนี้ไม่รวมถึงเครื่องมือที่นำมาใช้ประกอบซอฟต์แวร์สำเร็จรูปอื่น,bohtL khwaamM theeF namM saL nuuhrR neeH maiF ruaamM theungR khreuuangF meuuM theeF namM maaM chaiH bpraL gaawpL saawfF waaeM samR retL ruupF euunL,example sentence,"""This recommendation does not include any equipment used or any associated software packages."""
บทความนี้พยายามแสดงให้เห็นภาพการจัดช่วงชั้นในสังคมยุครัตนโกสินทร์ตอนกลางอย่างสังเขป,bohtL khwaamM neeH phaH yaaM yaamM saL daaengM haiF henR phaapF gaanM jatL chuaangF chanH naiM sangR khohmM yookH ratH dtaL naH go:hM sinR dtaawnM glaangM yaangL sangR khaehpL,example sentence,"""This article tries to concisely illustrate how social strata were created during the middle Rattanakosin period."""
บทความเรื่องนี้ตีแผ่การโกงกินครั้งใหญ่ของรัฐมนตรีของรัฐบาลชุดนี้,bohtL khwaamM reuuangF neeH dteeM phaaeL gaanM go:hngM ginM khrangH yaiL khaawngR ratH thaL mohnM dtreeM khaawngR ratH thaL baanM chootH neeH,example sentence,"""This article discloses the major corruption [schemes] which this government’s ministers [carried out]."""
บทเฉพาะกาล,bohtL chaL phawH gaanM,noun,transitory provisions; temporary provisions
บทโดย,bohtL dooyM,,screenplay/teleplay/script by...
บทที่...,bohtL theeF,,lesson number...
บทแทรก,bohtL saaekF,"noun, phrase",supplement
บทนำ ,bohtL namM,noun,the lead story; prologue; introduction
บทบรรณาธิการ,bohtL banM naaM thiH gaanM,noun,[บทบรรณาธิการ] editorial
บทบัญญัติ,bohtL banM yatL,noun,law; statute; legislation
บทบาท ,bohtL baatL,noun,"role, part in a play, or movie, choreography"
บทบาทของทหารในการแทรกแซงทางการเมืองเป็นกฎมากกว่าเป็นข้อยกเว้นในวิชารัฐศาสตร์,bohtL baatL khaawngR thaH haanR naiM gaanM saaekF saaengM thaangM gaanM meuuangM bpenM gohtL maakF gwaaL bpenM khaawF yohkH wenH naiM wiH chaaM ratH thaL saatL,example sentence,"""In political science (history), (it seemed that) the role of the military to interfere in politics was the rule, rather than the exception."""
บทบาทของรัฐมนตรีหญิงเริ่มเด่นชัดขึ้นหลังจากเข้ามาแก้ไขปัญหาเด็กและสตรี,bohtL baatL khaawngR ratH thaL mohnM dtreeM yingR reermF denL chatH kheunF langR jaakL khaoF maaM gaaeF khaiR bpanM haaR dekL laeH saL dtreeM,example sentence,"""The role of female ministers becomes increasingly clear from their work in solving problems of women and children."""
บทบาทของเรื่องเล่า,bohtL baatL khaawngR reuuangF laoF,noun,[Thai description of an] anecdote
บทบาทนำ,bohtL baatL namM,noun,leadership role
บทประธาน,bohtL bpraL thaanM,noun,[grammar] subject
บทประพันธ์,bohtL bpraL phanM,noun,literary work; oevre
บทพิสูจน์,bohtL phiH suutL,noun,theorem; statement of proof
บทเพลง ,bohtL phlaehngM,noun,the words of a song
บทเพลงนี้ขอมอบแด่ทุกคนที่กำลังมีความรัก,bohtL phlaehngM neeH khaawR maawpF daaeL thookH khohnM theeF gamM langM meeM khwaamM rakH,example sentence,"""I dedicate this song to everyone who is in love."""
บทเพลงนี้สะท้อนบุคลิกของเขาได้อย่างเหมาะเหม็ง,bohtL phlaehngM neeH saL thaawnH bookL khaH likH khaawngR khaoR daiF yaangL mawL mengR,example sentence,"""The song lyrics reflect his personality just perfectly."""
บทร้อยกรอง,bohtL raawyH graawngM,noun,stanza of poetry
บทเรียน ,bohtL riianM,"noun, formal",lesson
บทเรียนสำคัญอันล้ำค่าสำหรับเขาคือว่าอย่าไว้ใจใครที่ไม่ใช่ญาติ,bohtL riianM samR khanM anM lamH khaaF samR rapL khaoR kheuuM waaF yaaL waiH jaiM khraiM theeF maiF chaiF yaatF,example sentence,"""An invaluable lesson for him was that he should not trust anyone who is not family."""
บทลงโทษ,bohtL lohngM tho:htF,noun,penalty; legal punishment; sentence
บทละคร ,bohtL laH khaawnM,noun,drama
บทวิเคราะห์,bohtL wiH khrawH,noun,an analysis; review
บทวิเคราะห์การเมืองในหนังสือพิมพ์ฉบับนี้วิเคราะห์ได้ละเอียดมาก,bohtL wiH khrawH gaanM meuuangM naiM nangR seuuR phimM chaL bapL neeH wiH khrawH daiF laH iiatL maakF,example sentence,"""The political analysis in this edition of the newspaper is highly meticulous and methodical."""
บทวิจารณ์,bohtL wiH jaanM,noun,written critique or criticism
บทวิพากษ์ศาล,bohtL wiH phaakF saanR,noun,the judgement of the court; the court's decision
บทสนทนา ,bohtL sohnR thaH naaM,noun,a prepared conversation
บทสนทนาในชีวิตประจำวัน ,bohtL sohnR thaH naaM naiM cheeM witH bpraL jamM wanM,"noun, phrase, formal",Daily dialogs or conversations
บทสวด,bohtL suaatL,noun,prayer; chapter or verse of prayer
บทอาขยาน,bohtL aaM khaL yaanM,noun,[บทอาขยาน] a lesson to memorize and recite
บทสรุป,bohtL saL roopH,noun,conclusion
บน ,bohnM,preposition,over; above; on; upon; in
"adjective, adverb",[เบื้องบน] above,,
adjective,[is] upper,,
noun,[เบื้องบน] higher authority,,
บนท้องถนนก็เต็มไปด้วยเสียงแตรและเสียงรถ,bohnM thaawngH thaL nohnR gaawF dtemM bpaiM duayF siiangR dtraaeM laeH siiangR rohtH,example sentence,"""The street abounds with honking horns and the sounds of vehicles."""
บนทางหลวงแผ่นดินสายเดิม สายใหม่ และสายอ้อมเมืองเต็มไปด้วยรถราทุกประเภท,bohnM thaangM luaangR phaenL dinM saaiR deermM saaiR maiL laeH saaiR aawmF meuuangM dtemM bpaiM duayF rohtH raaM thookH bpraL phaehtF,example sentence,"""The highways, the older routes, the new roads, as well as the bypass routes are full of vehicles of all types."""
บนบก,bohnM bohkL,adverb,on dry land
บนฝั่ง ,bohnM fangL,adverb,ashore; on land; on the shore
บนพื้นดินและใต้ผิวดินลงไปมีสิ่งมีชีวิตจำนวนมากมายจนสุดที่จะคณานับ,bohnM pheuunH dinM laeH dtaiF phiuR dinM lohngM bpaiM meeM singL meeM cheeM witH jamM nuaanM maakF maaiM johnM sootL theeF jaL khaH naaM napH,example sentence,"""There are many living things (both) on the surface and below the surface of the earth - way too many to count."""
บนรถเมล์อัดแน่นเบียดเสียดเต็มไปด้วยผู้คน ให้นึกไปถึงปลากระป๋อง คนพวกนั้นนั่นแหละปลากระป๋อง,bohnM rohtH maehM atL naaenF biiatL siiatL dtemM bpaiM duayF phuuF khohnM haiF neukH bpaiM theungR bplaaM graL bpaawngR khohnM phuaakF nanH nanF laeL bplaaM graL bpaawngR,example sentence,"""The bus was packed full of people; [the sight] made me think of canned fish with the people in the bus being the fish."""
บนเวทีที่สร้างขึ้นชั่วคราวมีหนุ่มในชุดกากีท่าทางกล้องแกล้งถือไมโครโฟนเตรียมร้องเพลงให้กับเจ้าภาพของงาน,bohnM waehM theeM theeF saangF kheunF chuaaF khraaoM meeM noomL naiM chootH gaaM geeM thaaF thaangM glaawngF glaaengF theuuR maiM khro:hM fo:hnM dtriiamM raawngH phlaehngM haiF gapL jaoF phaapF khaawngR ngaanM,example sentence,"""On the temporary stage there stood a rather emaciated young man dressed in khaki holding a microphone, ready to sing a song in honor of the hosts of the celebration."""
บนเวทีมีแต่นางแบบที่มีหุ่นเอวบางร่างน้อยเดินสวนกันไปมา,bohnM waehM theeM meeM dtaaeL naangM baaepL theeF meeM hoonL aayoM baangM raangF naawyH deernM suaanR ganM bpaiM maaM,example sentence,"""Narrow-waisted fashion models walked past, to and fro across the stage."""
บนเส้นทางยาวไกล ร่วมฝ่าฟันไว้,bohnM senF thaangM yaaoM glaiM ruaamF faaL fanM waiH,example sentence,"""On our long road together, we overcame all."""
บนอาคารสูง ๆ มักจะกระทำการติดตั้งสายล่อฟ้าไว้เพื่อป้องกันฟ้าผ่า,bohnM aaM khaanM suungR suungR makH jaL graL thamM gaanM dtitL dtangF saaiR laawF faaH waiH pheuuaF bpaawngF ganM faaH phaaL,example sentence,"""(Builders) attach lightning rods to the tops of tall buildings for the purpose of preventing (damage) from lightning strike."""
บ่น ,bohnL,verb,to complain
verb,to mutter repeatedly,,
adjective,[ขี้บ่น] to nag; nagging,,
verb,[บ่นถึง] to complain about; discuss incessently,,
บ่นกระปอดกระแปด,bohnL graL bpaawtL graL bpaaetL,verb,to complain unceasingly; to bitch all the time
บ่นถึง,bohnL theungR,verb,[บ่นถึง] to complain about; discuss incessently
บ่นปวดหัว,bohnL bpuaatL huaaR,verb,to complain of a headache
บ่นพึมพำ,bohnL pheumM phamM,"verb, phrase",to complain in a grumbling manner
บ่นรำไร,bohnL ramM raiM,verb,to complain indistinctly; grumble
บ่นร่ำไร,bohnL ramF raiM,"verb, phrase",to complain continuously
บ่นอุบอิบ,bohnL oopL ipL,verb,to mutter or complain under one's breath
บนบาน,bohnM baanM,verb,to ask for devine assistance by promising certain actions in return
บพ.,grohmM gaanM binM phaaM nitH,"noun, abbreviation",[abbreviation for กรมการบินพาณิชย์] DOA
บพิตร,baawM phitH,"pronoun, formal, poetic, loanword, Pali","[monastery, royal use; the 2nd person pronoun used by a monk to address a king or venerable person] you"
"adjective, formal, poetic, loanword, Pali",pure; clean; sinless,,
บพิตรพระราชสมภาร,baawM phitH phraH raatF chaH sohmR phaanM,"proper noun, pronoun",[see มหาบพิตร]
บ่ม ,bohmL,"verb, transitive",to cure leafy agricultural products or ripen fruits
"verb, intransitive",to mature; ripen,,
บ่มเพาะ,bohmL phawH,"verb, phrase",to grow (a plant); cultivate
บม.,baawM maawM,"proper noun, abbreviation",[abbreviation for พรรคบำรุงเมือง]
บมจ.,baawM maawM jaawM,"noun, abbreviation",[abbreviation for บริษัทมหจำกัด] Ltd.
บร ,baawM raH,noun,enemy; foe; adversary
adjective,remote; distant,,
adjective,supreme; extreme; superior,,
บร.,booL reeM ramM,"proper noun, abbreviation",[abbreviation for บุรีรัมย์ ] BRM
บรม,baawM rohmM,"adjective, formal, loanword, Pali",extreme; supreme; most excellent; highest; most exalted
บรม,baawM rohmM maH,,[alternate pronunciation of บรม]
บรมสุข,baawM rohmM sookL,adjective,[is] blissfully happy
บรรจง,banM johngM,"adjective, adverb",elaborate; carefully crafted; laboriously done
verb,to do something meticulously; do something painstakingly,,
บรรจบ ,banM johpL,"verb, transitive, intransitive","[of roads, rivers] to meet; [of armies] to join"
บรรจุ ,banM jooL,verb,to contain; to put into; fill; pack; load install; be filled with
บรรจุกระป๋อง ,banM jooL graL bpaawngR,"adjective, formal",[is] canned
บรรจุขึ้น,banM jooL kheunF,"noun, verb, transitive, intransitive, formal",[computer and Internet] to upload
บรรจุในกล่อง ลัง หีบ ,banM jooL naiM glaawngL langM heepL,"verb, phrase",to case
บรรจุภัณฑ์,banM jooL phanM,noun,package; packaging
บรรจุลง,banM jooL lohngM,"noun, verb, transitive, intransitive, formal",[computer and Internet] to download
บรรจุหีบห่อ ,banM jooL heepL haawL,"adjective, phrase, formal",packaged
บรรเจิด,banM jeertL,adjective,[is] splendid; magnificent; beautiful
บรรณพิภพ,banM phiH phohpH,,the world of books; the literary world
บรรณาการ,banM naaM gaanM,noun,tribute (e.g. given to a king or overlord); present; gift
noun,[ราชบรรณาการ] royal tribute; tribute given to royalty,,
noun,[เครื่องบรรณาการ] item of tribute given or received,,
บรรณาธิการ,banM naaM thiH gaanM,noun,editor
noun,[บทบรรณาธิการ] editorial,,
บรรณานุกรม,banM naaM nookH rohmM,noun,bibliography
บรรณารักษ์ ,banM naaM rakH,noun,librarian
บรรดา ,banM daaM,adjective,all; in general; those
บรรดาคนเฒ่าคนแก่ต่างก็อวยชัยแด่ลูกหลานที่จะไปแข่งขัน,banM daaM khohnM thaoF khohnM gaaeL dtaangL gaawF uayM chaiM daaeL luukF laanR theeF jaL bpaiM khaengL khanR,example sentence,"""All of the older people gave their best wishes for success to their children and grandchildren as they went off to their [sports] competition."""
บรรดาเจ้าหน้าที่ ,banM daaM jaoF naaF theeF,noun,staff; personnel
บรรดานักการเมืองมีหน้าที่ที่จะคลี่คลายสถานการณ์ให้เย็นลง ทำให้คนในชาติเกิดความสมัครสมาน สามัคคีต่อกัน,banM daaM nakH gaanM meuuangM meeM naaF theeF theeF jaL khleeF khlaaiM saL thaanR naH gaanM haiF yenM lohngM thamM haiF khohnM naiM chaatF geertL khwaamM saL makL saL maanR saaR makH kheeM dtaawL ganM,example sentence,"""All politicians have a duty to resolve the situation and to release the tension; as well as to create unity and harmony among (all) citizens."""
บรรดานักกีฬาที่พ่ายแพ้ในการแข่งขันต่างพากันโศกาอาดูร เศร้าโศก เสียใจ ร้องไห้กันระงม,banM daaM nakH geeM laaM theeF phaaiF phaaeH naiM gaanM khaengL khanR dtaangL phaaM ganM so:hR gaaM aaM duunM saoF so:hkL siiaR jaiM raawngH haiF ganM raH ngohmM,example sentence,"""Athletes who lose in competition all suffer agony, grief, regret, and lamentations."""
บรรดานักเล่นเน็ต ,banM daaM nakH lenF netH,"noun, plural, phrase, colloquial",Web or Net surfers
บรรดานักหนังสือพิมพ์ ,banM daaM nakH nangR seuuR phimM,"noun, plural",press; journalists
บรรดาพ่อค้าแม่ขายในตลาดโจษจันกันว่า เขาค้ายาเสพติด ,banM daaM phaawF khaaH maaeF khaaiR naiM dtaL laatL jo:htL janM ganM waaF khaoR khaaH yaaM saehpL dtitL,example sentence,"""All of the merchants in the market are taking about the fact that he sells illegal drugs."""
บรรดาศักดิ์,banM daaM sakL,noun,title (nobility)
บรรได ,banM daiM,,[alternate spelling of บันได ]
บรรทม,banM thohmM,"verb, poetic",to sleep; slumber; drowse
บรรทัด ,banM thatH,noun,"straight line, a straight rule, a row"
noun,a ruler (for measuring or drawing straight lines),,
บรรทัดฐาน ,banM thatH thaanR,noun,norm; standard; criterion; yardstick
บรรทัดฐานทางศีลธรรม,banM thatH thaanR thaangM seenR laH thamM,noun,norms of morality; moral standards
บรรทุก ,banM thookH,verb,to load up with; to pack on; to fill up with; to carry
noun,truck; freight car,,
noun,[รถบรรทุก] commercial truck; truck; lorry,,
บรรเทา,banM thaoM,"verb, transitive, intransitive, formal",to ease; to alleviate; to moderate
noun,[การบรรเทา] easing,,
บรรเทาทุกข์,banM thaoM thookH,verb,to relieve distress; to ease anxiety; to mitigate suffering
บรรเทาลง,banM thaoM lohngM,"verb, transitive, intransitive, phrase, formal",to moderate
บรรเทือง,banM theuuangM,,[alternate spelling of ประเทือง ]
บรรพ์,banM,,[alternate spelling of บรรพ]
บรรพ,bapL,"noun, formal, Pali",section; division; part
บรรพ,banM phaH,"particle, formal",[prefix] pre- ; ancient; former; eastern
บรรพกาล,banM phaH gaanM,noun,olden times; ancient times; primeval times
บรรพบุรุษ ,banM phaH booL rootL,noun,ancestor; forefather
บรรพบุรุษของไทยได้สร้างผลงานทางปฏิมากรรมขึ้นเพื่อแสดงออกถึงจินตนาการความรู้สึกและความเชื่อ,banM phaH booL rootL khaawngR thaiM daiF saangF phohnR ngaanM thaangM bpaL dtiL maaM gamM kheunF pheuuaF saL daaengM aawkL theungR jinM dtaL naaM gaanM khwaamM ruuH seukL laeH khwaamM cheuuaF,example sentence,"""Our Thai ancestors created sculptures to express the products of their imagination, feelings, and beliefs."""
บรรพชน,banM phaH chohnM,noun,ancestors; generations past
บรรพชิต,bapL chitH,noun,priest; monk; clergyman
บรรยเวกษก์,banM yaH waehkF,noun,bursar; custodian of university funds
บรรยากาศ,banM yaaM gaatL,"noun, formal, loanword, Pali",[general] atmosphere
"noun, formal, loanword, Pali",[of emotion] mood; condition; atmosphere,,
noun,[meteorology] atmosphere,,
บรรยากาศคงคล้ายๆขึ้นยอดดอยอินทนนท์ช่วงวันปีใหม่,banM yaaM gaatL khohngM khlaaiH khlaaiH kheunF yaawtF daawyM inM thaH nohnM chuaangF wanM bpeeM maiL,example sentence,"""The situation was like climbing Doi Intanon during the New Year holiday."""
บรรยากาศความขัดแย้งทางการเมืองเต็มไปด้วยการสาดโคลนป้ายสี ใช้กลวิธีทุกรูปแบบเพื่อเอาชนะกันและกัน,banM yaaM gaatL khwaamM khatL yaaengH thaangM gaanM meuuangM dtemM bpaiM duayF gaanM saatL khlo:hnM bpaaiF seeR chaiH gohnM laH wiH theeM thookH ruupF baaepL pheuuaF aoM chaH naH ganM laeH ganM,example sentence,"""This atmosphere of political squabbling is replete with mudslinging, slander, and, defamation and the use of every type of stratagem and tactic in order to be victorious over any other faction."""
บรรยากาศงานในวันนั้นเป็นไปอย่างชื่นมื่น ถ้อยทีถ้อยอาศัยตามประสาพรรคแกนนำกับพรรคร่วมรัฐบาล ซึ่งยังอยู่ในช่วงข้าวใหม่ปลามัน,banM yaaM gaatL ngaanM naiM wanM nanH bpenM bpaiM yaangL cheuunF meuunF thaawyF theeM thaawyF aaM saiR dtaamM bpraL saaR phakH gaaenM namM gapL phakH ruaamF ratH thaL baanM seungF yangM yuuL naiM chuaangF khaaoF maiL bplaaM manM,example sentence,"""On that day the atmosphere at work was very festive. They depended on each other as is normal between the party in leadership and the parties who join to form the government. These were the salad days of the relationship."""
บรรยากาศทั่วไปเป็นไปอย่างครึกครื้นตลอดงาน,banM yaaM gaatL thuaaF bpaiM bpenM bpaiM yaangL khreukH khreuunH dtaL laawtL ngaanM,example sentence,"""The general atmosphere was jovial during the entire party."""
บรรยากาศบ้านเมือง ยังขมุกขมัวเป็นอย่างยิ่ง,banM yaaM gaatL baanF meuuangM yangM khaL mookL khaL muaaR bpenM yaangL yingF,example sentence,"""The [political] atmosphere in our nation is still very unclear."""
บรรยากาศเป็นใจ,banM yaaM gaatL bpenM jaiM,"noun, phrase, colloquial","a favorable or favoring mood (atmosphere, condition) that can potentially bring about a sexual contact (act or even exploit)"
บรรยากาศภายในห้องประชุมไม่ได้ตึงเครียด,banM yaaM gaatL phaaiM naiM haawngF bpraL choomM maiF daiF dteungM khriiatF,,The atmosphere in the meeting room was not tense.
บรรยากาศยามเช้าของที่นี่นอกจากมีเรือข้ามฟากแล้ว ในท้องแม่น้ำโขงยังมีเรือหาปลาของคนไทยคนลาว กำลังกู้อวนกระจายกันนับร้อยราย...,banM yaaM gaatL yaamM chaaoH khaawngR theeF neeF naawkF jaakL meeM reuuaM khaamF faakF laaeoH naiM thaawngH maaeF naamH kho:hngR yangM meeM reuuaM haaR bplaaM khaawngR khohnM thaiM khohnM laaoM gamM langM guuF uaanM graL jaaiM ganM napH raawyH raaiM,example sentence,"""In addition to the ferries shuttling people back and forth, dotting the Mekong are also hundreds of Thai- and Lao-owned fishing boats gathering in their nets..."""
บรรยากาศสีสันแห่งชนบทที่เป็นธรรมชาติ ทำให้เขาหฤหรรษ์มากทีเดียว,banM yaaM gaatL seeR sanR haengL chohnM naH bohtL theeF bpenM thamM maH chaatF thamM haiF khaoR haL riH raawnR maakF theeM diaaoM,example sentence,"""The colorful atmosphere of the back country which is so natural causes him absolute delight."""
บรรยาย ,banM yaaiM,verb,to lecture; describe; explain
noun,[การบรรยาย] a lecture,,
noun,[ผู้บรรยาย] lecturer,,
บรรยายความตามไท้ เสด็จยาตร ยังไทรโยคประพาสพนาสัณฑ์,banM yaaiM khwaamM dtaamM thaiH saL detL yaaM dtaawnM yangM saiM yo:hkF bpraL phaatF phaH naaM sanR,example sentence,"""I will tell you what I saw on my treks with my sovereign to Sai Yok and to the highland forests."""
บรรลัย,banM laiM,verb,[is] destroyed; ruined
บรรลัย,banM laiM yaH,,[alternate pronunciation of บรรลัย]
บรรลัยจักร,banM laiM yaH jakL,adjective,utterly destroyed
บรรลุ ,banM looH,verb,to attain; to achieve; to reach; to accomplish; to fulfill; to arrive at
บรรลุถึง,banM looH theungR,"preposition, phrase, formal",to
บรรลุธรรม,banM looH thamM,verb,to attain enlightenment
บรรลุนิติภาวะ ,banM looH niH dtiL phaaM waH,adjective,of legal age
บรรลุนิพพาน,banM looH nipH phaanM,"verb, phrase",to reach Nirvana
บรรลุเป้าหมาย,banM looH bpaoF maaiR,"verb, phrase",to achieve one's goals; succeed
บรรลุผล ,banM looH phohnR,verb,to achieve; succeed
บรรลุผลสำเร็จ,banM looH phohnR samR retL,"verb, intransitive, phrase, formal",to succeed
บรรลุมรรคผล,banM looH makH phohnR,verb,to achieve one’s goal
บรรลุวัตถุประสงค์,banM looH watH thooL bpraL sohngR,"verb, phrase",to fulfill one’s objectives
บรรเลง ,banM laehngM,verb,to make music; to produce a melody
บรรษัท,banM satL,"noun, formal, loanword, Sanskrit",บริษัท  (company; firm; government agency; public organization; partnership)
บรรษัทข้ามชาติ,banM satL khaamF chaatF,noun,multinational corporation; trans-national company
บรรษัทนิยม,banM satL niH yohmM,noun,Corporatism; doctrine of corporate leadership in society and politics
บรรษัทบริหารสินทรัพย์,banM satL baawM riH haanR sinR sapH,noun,asset management companies
บรรษัทยาข้ามชาติ,banM satL yaaM khaamF chaatF,noun,international drug company
บรรษัทภิบาล,banM satL phiH baanM,,corporate governance
บรรษัทภิบาลที่ดี ความหมายถึงการบริหารจัดการธุรกิจที่เป็นธรรมโปร่งใส และเสมอภาค,banM satL phiH baanM theeF deeM khwaamM maaiR theungR gaanM baawM riH haanR jatL gaanM thooH raH gitL theeF bpenM thamM bpro:hngL saiR laeH saL muuhrR phaakF,example sentence,"""Good corporate governance means running a business in a fair and honest manner, with transparency, and impartiality."""
บรรสงบรรสาน,banM sohngR banM saanR,verb,to grow closer; connect
บรอกโคลี,braawkL kho:hM leeM,"noun, loanword, English",[Thai transcription of the foreign loanword] broccoli
บรอคโคลี,braawkL kho:hM leeM,,[alternate spelling of บรอกโคลี]
บร๊อคโคลี่,braawkH kho:hM leeF,,[alternate spelling of บรอกโคลี]
บรอดเวย์,braawtL waehM,proper noun,[Thai transcription of foreign loan word] Broadway
บรอนซ์,braawnM,"noun, adjective, loanword, English",[Thai transcription of the foreign loanword] bronze
noun,[สีบรอนซ์] the color bronze     (mettalic),,
บรั่นดี,branL deeM,"noun, loanword, English",[เหล้าบรั่นดี] [Thai transcription of the foreign loanword] brandy
"proper noun, loanword, English",Brandy [an English given name],,
บรัสเซลส์ ,bratL saehnM,"proper noun, geographical","Brussels, the capital city of เบลเยี่ยม  (Belgium)"
บราง,bawL raangM,poetic,[poetic] no; not having
บร้าง,baL raangH,,[alternate spelling of บราง]
บราซซาวิล ,braasL saaM winM,"proper noun, geographical","Brazzaville, the capital city of คองโก  (Congo)"
บราซิล,braaM sinM,"proper noun, geographical, adjective",Brazil; Brazilian
"proper noun, geographical",[ประเทศบราซิล] Brazil,,
บราซิลได้รับการคาดหมายให้เป็น ๑ ในทีมเต็งแชมป์โลก,braaM sinM daiF rapH gaanM khaatF maaiR haiF bpenM neungL naiM theemM dtengM chaaemH lo:hkF,example sentence,"""The Brazilian team was predicted to be one of the favorites to become the world champion."""
บราซิเลีย ,braaM siH liiaM,"proper noun, geographical","Brasilia, the capital city of บราซิล (Brazil)"
บราทิสลาวา ,braaM thitH laaM waaM,"proper noun, geographical","Bratislava, the capital city of สโลวาเกีย  (Slovakia)"
บราวเซอร์,braaoM suuhrM,,[alternate spelling of เบราว์เซอร์]
บราวน์,braaoM,"noun, proper noun","[Thai transcription of English] last name ""Brown"""
